note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 9.6,9.6,0.000793,0.9992070000000002,0.00931,0.9997399999999999,0.0002599999999999999,0.9999800000000001,2e-05,0.9999798096800002,2.0190320000000007e-05,0.9998970000000001,0.00010300000000000001,0.00347,0.00034,0.00151,0.00034,0.00034,0.00012,7e-05,-4.0,False,False,4e-05,0.00147
x1 = -5.3,-5.3,0.9999549999999999,4.4999999999999996e-05,0.00071,0.9999900000000002,1e-05,0.18243000000000004,0.8175700000000001,0.9999532098000001,4.6790200000000005e-05,0.9998970000000001,0.00010300000000000001,0.00018,0.68536,0.00151,0.00074,0.00021,4e-05,3e-05,-4.0,False,False,4e-05,0.00147
x1 = -0.9,-0.9,0.9999310000000001,6.900000000000001e-05,0.00105,0.99996,4e-05,0.99142,0.008580000000000003,0.99995941074,4.0589260000000005e-05,0.9998970000000001,0.00010300000000000001,0.00064,0.07123,0.00151,0.00065,0.00064,5e-05,4e-05,-4.0,False,False,4e-05,0.00147
x1 = -1.7,-1.7,0.999985,1.5000000000000002e-05,0.00026,0.9999299999999998,6.999999999999998e-05,0.90465,0.09535000000000002,0.9999285707999997,7.142919999999997e-05,0.9998970000000001,0.00010300000000000001,0.00107,0.45408,0.00151,0.00109,0.00108,1e-05,1e-05,-4.0,False,False,4e-05,0.00147
x1 = -3.4,-3.4,0.9999760000000002,2.4e-05,0.0004,0.9999800000000001,2e-05,0.43782,0.5621799999999999,0.9999665081600003,3.349184e-05,0.9998970000000001,0.00010300000000000001,0.00034,0.98882,0.00151,0.00055,0.00036,7e-05,5e-05,-4.0,False,False,4e-05,0.00147
x1 = -5.0,-5.0,0.99993,7.000000000000001e-05,0.00107,1.0,0.0,0.14805,0.8519500000000002,0.9999403635,5.963650000000002e-05,0.9998970000000001,0.00010300000000000001,0.0,0.60494,0.00151,0.00092,4e-05,2e-05,2e-05,-4.0,False,False,4e-05,0.00147
x1 = -5.0,-5.0,0.99993,7.000000000000001e-05,0.00107,1.0,0.0,0.14805,0.8519500000000002,0.9999403635,5.963650000000002e-05,0.9998970000000001,0.00010300000000000001,0.0,0.60494,0.00151,0.00092,4e-05,2e-05,2e-05,-4.0,False,False,4e-05,0.00147
x1 = -10.2,-10.2,0.9998210000000001,0.00017900000000000004,0.00249,0.9999800000000001,2e-05,0.22270000000000006,0.7773000000000001,0.9998408668800002,0.00015913312000000003,0.9998970000000001,0.00010300000000000001,0.00034,0.76507,0.00151,0.00224,0.00048,2e-05,2e-05,-4.0,False,False,4e-05,0.00147
x1 = -5.0,-5.0,0.99993,7.000000000000001e-05,0.00107,1.0,0.0,0.14805,0.8519500000000002,0.9999403635,5.963650000000002e-05,0.9998970000000001,0.00010300000000000001,0.0,0.60494,0.00151,0.00092,4e-05,2e-05,2e-05,-4.0,False,False,4e-05,0.00147
x1 = -5.0,-5.0,0.99993,7.000000000000001e-05,0.00107,1.0,0.0,0.14805,0.8519500000000002,0.9999403635,5.963650000000002e-05,0.9998970000000001,0.00010300000000000001,0.0,0.60494,0.00151,0.00092,4e-05,2e-05,2e-05,-4.0,False,False,4e-05,0.00147
x1 = -5.0,-5.0,0.99993,7.000000000000001e-05,0.00107,1.0,0.0,0.14805,0.8519500000000002,0.9999403635,5.963650000000002e-05,0.9998970000000001,0.00010300000000000001,0.0,0.60494,0.00151,0.00092,4e-05,2e-05,2e-05,-4.0,False,False,4e-05,0.00147
x1 = -5.0,-5.0,0.99993,7.000000000000001e-05,0.00107,1.0,0.0,0.14805,0.8519500000000002,0.9999403635,5.963650000000002e-05,0.9998970000000001,0.00010300000000000001,0.0,0.60494,0.00151,0.00092,4e-05,2e-05,2e-05,-4.0,False,False,4e-05,0.00147
x1 = -5.0,-5.0,0.99993,7.000000000000001e-05,0.00107,1.0,0.0,0.14805,0.8519500000000002,0.9999403635,5.963650000000002e-05,0.9998970000000001,0.00010300000000000001,0.0,0.60494,0.00151,0.00092,4e-05,2e-05,2e-05,-4.0,False,False,4e-05,0.00147
x1 = -10.2,-10.2,0.9998210000000001,0.00017900000000000004,0.00249,0.9999800000000001,2e-05,0.22270000000000006,0.7773000000000001,0.9998408668800002,0.00015913312000000003,0.9998970000000001,0.00010300000000000001,0.00034,0.76507,0.00151,0.00224,0.00048,2e-05,2e-05,-4.0,False,False,4e-05,0.00147
x1 = -5.0,-5.0,0.99993,7.000000000000001e-05,0.00107,1.0,0.0,0.14805,0.8519500000000002,0.9999403635,5.963650000000002e-05,0.9998970000000001,0.00010300000000000001,0.0,0.60494,0.00151,0.00092,4e-05,2e-05,2e-05,-4.0,False,False,4e-05,0.00147
