note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 4.6,4.6,0.00023500000000000002,0.999765,0.00317,0.9995700000000001,0.00042999999999999994,0.9999800000000001,2e-05,0.99997990365,2.0096350000000003e-05,0.999922,7.8e-05,0.00543,0.00034,0.00118,0.00034,0.00034,7e-05,4e-05,-6.0,False,False,7e-05,0.00111
x1 = -2.8,-2.8,0.9999800000000001,1.9999999999999998e-05,0.00034,0.9999800000000001,2e-05,0.8175700000000001,0.18243000000000004,0.9999763518000002,2.3648200000000005e-05,0.999922,7.8e-05,0.00034,0.68536,0.00118,0.0004,0.00035,6e-05,4e-05,-6.0,False,False,7e-05,0.00111
x1 = 5.9,5.9,0.000265,0.999735,0.00353,0.9998000000000002,0.00020000000000000004,0.9999800000000001,2e-05,0.9999799523000001,2.0047700000000005e-05,0.999922,7.8e-05,0.00275,0.00034,0.00118,0.00034,0.00034,7e-05,4e-05,-6.0,False,False,7e-05,0.00111
x1 = -8.4,-8.4,0.999905,9.5e-05,0.00141,1.0,0.0,0.18243000000000004,0.8175700000000001,0.99992233085,7.766915000000002e-05,0.999922,7.8e-05,0.0,0.68536,0.00118,0.00117,7e-05,0.0,0.0,-6.0,True,True,7e-05,0.00111
x1 = 7.4,7.4,0.000406,0.9995940000000001,0.00516,0.9997399999999999,0.0002599999999999999,0.9999800000000001,2e-05,0.9999799025600002,2.009744e-05,0.999922,7.8e-05,0.00347,0.00034,0.00118,0.00034,0.00034,7e-05,4e-05,-6.0,False,False,7e-05,0.00111
x1 = -6.2,-6.2,0.999966,3.4e-05,0.00055,1.0,0.0,0.26894000000000007,0.7310600000000002,0.99997514396,2.4856040000000007e-05,0.999922,7.8e-05,0.0,0.83994,0.00118,0.00042,3e-05,5e-05,4e-05,-6.0,False,False,7e-05,0.00111
x1 = -6.4,-6.4,0.9999689999999999,3.1e-05,0.00051,0.9999900000000002,1e-05,0.32081999999999994,0.6791799999999999,0.9999689457300001,3.1054269999999996e-05,0.999922,7.8e-05,0.00018,0.90527,0.00118,0.00051,0.00021,4e-05,3e-05,-6.0,False,False,7e-05,0.00111
x1 = -7.7,-7.7,0.999935,6.5e-05,0.001,1.0,0.0,0.18243000000000004,0.8175700000000001,0.99994685795,5.3142050000000004e-05,0.999922,7.8e-05,0.0,0.68536,0.00118,0.00083,4e-05,1e-05,1e-05,-6.0,False,False,7e-05,0.00111
x1 = -7.7,-7.7,0.999935,6.5e-05,0.001,1.0,0.0,0.18243000000000004,0.8175700000000001,0.99994685795,5.3142050000000004e-05,0.999922,7.8e-05,0.0,0.68536,0.00118,0.00083,4e-05,1e-05,1e-05,-6.0,False,False,7e-05,0.00111
x1 = -7.6,-7.6,0.9999350000000001,6.5e-05,0.001,1.0,0.0,0.22270000000000006,0.7773000000000001,0.9999494755000001,5.05245e-05,0.999922,7.8e-05,0.0,0.76507,0.00118,0.00079,5e-05,1e-05,1e-05,-6.0,False,False,7e-05,0.00111
x1 = -7.6,-7.6,0.9999350000000001,6.5e-05,0.001,1.0,0.0,0.22270000000000006,0.7773000000000001,0.9999494755000001,5.05245e-05,0.999922,7.8e-05,0.0,0.76507,0.00118,0.00079,5e-05,1e-05,1e-05,-6.0,False,False,7e-05,0.00111
x1 = -9.3,-9.3,0.9999140000000001,8.6e-05,0.00129,1.0,0.0,0.32081999999999994,0.6791799999999999,0.9999415905200001,5.8409479999999996e-05,0.999922,7.8e-05,0.0,0.90527,0.00118,0.00091,8e-05,0.0,0.0,-6.0,False,False,7e-05,0.00111
x1 = -7.7,-7.7,0.999935,6.5e-05,0.001,1.0,0.0,0.18243000000000004,0.8175700000000001,0.99994685795,5.3142050000000004e-05,0.999922,7.8e-05,0.0,0.68536,0.00118,0.00083,4e-05,1e-05,1e-05,-6.0,False,False,7e-05,0.00111
x1 = -7.6,-7.6,0.9999350000000001,6.5e-05,0.001,1.0,0.0,0.22270000000000006,0.7773000000000001,0.9999494755000001,5.05245e-05,0.999922,7.8e-05,0.0,0.76507,0.00118,0.00079,5e-05,1e-05,1e-05,-6.0,False,False,7e-05,0.00111
x1 = -7.6,-7.6,0.9999350000000001,6.5e-05,0.001,1.0,0.0,0.22270000000000006,0.7773000000000001,0.9999494755000001,5.05245e-05,0.999922,7.8e-05,0.0,0.76507,0.00118,0.00079,5e-05,1e-05,1e-05,-6.0,False,False,7e-05,0.00111
