note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 1.9,1.9,0.290308,0.7096920000000001,0.86912,0.99996,4e-05,0.9999800000000001,2e-05,0.9999741938400002,2.5806160000000004e-05,0.999943,5.6999999999999996e-05,0.00064,0.00034,0.00089,0.00043,0.00043,2e-05,2e-05,-4.4,False,False,6e-05,0.00083
x1 = 3.4,3.4,0.00048200000000000006,0.9995179999999999,0.00601,0.9998000000000002,0.00020000000000000004,0.9999800000000001,2e-05,0.99997991324,2.008676e-05,0.999943,5.6999999999999996e-05,0.00275,0.00034,0.00089,0.00034,0.00034,3e-05,2e-05,-4.4,False,False,6e-05,0.00083
x1 = -15.0,-15.0,0.999512,0.000488,0.00607,0.9999900000000002,1e-05,0.5621799999999999,0.43782,0.9997763487200001,0.00022365128,0.999943,5.6999999999999996e-05,0.00018,0.98882,0.00089,0.00303,0.00066,0.00013,0.0002,-4.4,False,False,6e-05,0.00083
x1 = -4.2,-4.2,0.999907,9.300000000000001e-05,0.00138,1.0,0.0,0.14805,0.8519500000000002,0.99992076865,7.923135000000003e-05,0.999943,5.6999999999999996e-05,0.0,0.60494,0.00089,0.00119,6e-05,0.0,1e-05,-4.4,False,False,6e-05,0.00083
x1 = 2.8,2.8,0.0003250000000000001,0.9996750000000001,0.00423,0.9998799999999999,0.00012000000000000002,0.99997,3.0000000000000004e-05,0.9999699707500002,3.0029250000000007e-05,0.999943,5.6999999999999996e-05,0.00174,0.00049,0.00089,0.00049,0.00049,1e-05,1e-05,-4.4,False,False,6e-05,0.00083
x1 = -8.8,-8.8,0.999892,0.000108,0.00158,1.0,0.0,0.18243000000000004,0.8175700000000001,0.99991170244,8.829756000000001e-05,0.999943,5.6999999999999996e-05,0.0,0.68536,0.00089,0.00132,7e-05,1e-05,1e-05,-4.4,False,False,6e-05,0.00083
x1 = -8.8,-8.8,0.999892,0.000108,0.00158,1.0,0.0,0.18243000000000004,0.8175700000000001,0.99991170244,8.829756000000001e-05,0.999943,5.6999999999999996e-05,0.0,0.68536,0.00089,0.00132,7e-05,1e-05,1e-05,-4.4,False,False,6e-05,0.00083
x1 = -8.8,-8.8,0.999892,0.000108,0.00158,1.0,0.0,0.18243000000000004,0.8175700000000001,0.99991170244,8.829756000000001e-05,0.999943,5.6999999999999996e-05,0.0,0.68536,0.00089,0.00132,7e-05,1e-05,1e-05,-4.4,False,False,6e-05,0.00083
x1 = -8.8,-8.8,0.999892,0.000108,0.00158,1.0,0.0,0.18243000000000004,0.8175700000000001,0.99991170244,8.829756000000001e-05,0.999943,5.6999999999999996e-05,0.0,0.68536,0.00089,0.00132,7e-05,1e-05,1e-05,-4.4,False,False,6e-05,0.00083
x1 = -8.8,-8.8,0.999892,0.000108,0.00158,1.0,0.0,0.18243000000000004,0.8175700000000001,0.99991170244,8.829756000000001e-05,0.999943,5.6999999999999996e-05,0.0,0.68536,0.00089,0.00132,7e-05,1e-05,1e-05,-4.4,False,False,6e-05,0.00083
x1 = -8.8,-8.8,0.999892,0.000108,0.00158,1.0,0.0,0.18243000000000004,0.8175700000000001,0.99991170244,8.829756000000001e-05,0.999943,5.6999999999999996e-05,0.0,0.68536,0.00089,0.00132,7e-05,1e-05,1e-05,-4.4,False,False,6e-05,0.00083
x1 = -7.5,-7.5,0.999943,5.6999999999999996e-05,0.00089,0.9999900000000002,1e-05,0.32081999999999994,0.6791799999999999,0.9999512873100003,4.871268999999999e-05,0.999943,5.6999999999999996e-05,0.00018,0.90527,0.00089,0.00077,0.00023,0.0,0.0,-4.4,False,False,6e-05,0.00083
x1 = -7.5,-7.5,0.999943,5.6999999999999996e-05,0.00089,0.9999900000000002,1e-05,0.32081999999999994,0.6791799999999999,0.9999512873100003,4.871268999999999e-05,0.999943,5.6999999999999996e-05,0.00018,0.90527,0.00089,0.00077,0.00023,0.0,0.0,-4.4,False,False,6e-05,0.00083
x1 = -7.5,-7.5,0.999943,5.6999999999999996e-05,0.00089,0.9999900000000002,1e-05,0.32081999999999994,0.6791799999999999,0.9999512873100003,4.871268999999999e-05,0.999943,5.6999999999999996e-05,0.00018,0.90527,0.00089,0.00077,0.00023,0.0,0.0,-4.4,False,False,6e-05,0.00083
x1 = -7.5,-7.5,0.999943,5.6999999999999996e-05,0.00089,0.9999900000000002,1e-05,0.32081999999999994,0.6791799999999999,0.9999512873100003,4.871268999999999e-05,0.999943,5.6999999999999996e-05,0.00018,0.90527,0.00089,0.00077,0.00023,0.0,0.0,-4.4,False,False,6e-05,0.00083
