note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 10.0,10.0,0.002771,0.9972289999999999,0.02753,0.9933099999999999,0.00669,0.9985000000000002,0.0014999999999999998,0.9984856185100001,0.0015143814899999998,0.999509,0.000491,0.05795,0.01623,0.00611,0.01637,0.01635,0.00068,0.00099,0.0,False,False,0.00675,-0.00064
x1 = 2.5,2.5,0.0015300000000000001,0.99847,0.01651,0.99753,0.00247,0.99807,0.00193,0.9980691737999999,0.0019308262,0.999509,0.000491,0.02495,0.02018,0.00611,0.02019,0.02019,0.00111,0.00174,0.0,False,False,0.00675,-0.00064
x1 = -11.5,-11.5,0.999784,0.000216,0.00294,0.99807,0.00193,0.99142,0.008580000000000003,0.9980685636,0.0019314364,0.999509,0.000491,0.02018,0.07123,0.00611,0.0202,0.02019,0.00111,0.00174,0.0,False,False,0.00675,-0.00064
x1 = 10.2,10.2,0.001856,0.9981440000000001,0.01952,0.9959299999999998,0.004069999999999999,0.99807,0.00193,0.9980660281600001,0.0019339718400000004,0.999509,0.000491,0.03818,0.02018,0.00611,0.02022,0.02021,0.00111,0.00174,0.0,False,False,0.00675,-0.00064
x1 = 6.8,6.8,0.000462,0.9995379999999999,0.00579,0.9959299999999998,0.004069999999999999,0.9988300000000001,0.0011700000000000002,0.9988286602,0.0011713398000000002,0.999509,0.000491,0.03818,0.01308,0.00611,0.01309,0.01309,0.00037,0.00049,0.0,False,False,0.00675,-0.00064
x1 = 3.8,3.8,0.000243,0.9997570000000001,0.00327,0.9968299999999999,0.00317,0.9988300000000001,0.0011700000000000002,0.9988295140000002,0.0011704860000000005,0.999509,0.000491,0.03088,0.01308,0.00611,0.01309,0.01308,0.00037,0.00049,0.0,False,False,0.00675,-0.00064
x1 = -3.8,-3.8,0.9999730000000001,2.7e-05,0.00045,0.9988300000000001,0.0011700000000000002,0.99142,0.008580000000000003,0.9988297999300002,0.0011702000700000003,0.999509,0.000491,0.01308,0.07123,0.00611,0.01308,0.01308,0.00037,0.00049,0.0,False,False,0.00675,-0.00064
x1 = -3.9,-3.9,0.9999689999999999,3.1e-05,0.00051,0.9988300000000001,0.0011700000000000002,0.99142,0.008580000000000003,0.99882977029,0.00117022971,0.999509,0.000491,0.01308,0.07123,0.00611,0.01308,0.01308,0.00037,0.00049,0.0,False,False,0.00675,-0.00064
x1 = -3.8,-3.8,0.9999730000000001,2.7e-05,0.00045,0.9988300000000001,0.0011700000000000002,0.99142,0.008580000000000003,0.9988297999300002,0.0011702000700000003,0.999509,0.000491,0.01308,0.07123,0.00611,0.01308,0.01308,0.00037,0.00049,0.0,False,False,0.00675,-0.00064
x1 = -8.1,-8.1,0.999901,9.9e-05,0.00146,0.99753,0.00247,0.9890100000000002,0.01099,0.9975291565200001,0.00247084348,0.999509,0.000491,0.02495,0.08729,0.00611,0.02496,0.02496,0.00171,0.00291,0.0,False,False,0.00675,-0.00064
x1 = -2.1,-2.1,0.9999750000000001,2.5e-05,0.00042,0.9988300000000001,0.0011700000000000002,0.98594,0.01406,0.9988296777500001,0.0011703222500000002,0.999509,0.000491,0.01308,0.10664,0.00611,0.01309,0.01308,0.00037,0.00049,0.0,False,False,0.00675,-0.00064
x1 = -8.1,-8.1,0.999901,9.9e-05,0.00146,0.99753,0.00247,0.9890100000000002,0.01099,0.9975291565200001,0.00247084348,0.999509,0.000491,0.02495,0.08729,0.00611,0.02496,0.02496,0.00171,0.00291,0.0,False,False,0.00675,-0.00064
x1 = -0.8,-0.8,0.99992,8e-05,0.0012,0.9988300000000001,0.0011700000000000002,0.90465,0.09535000000000002,0.9988224656000001,0.0011775344000000002,0.999509,0.000491,0.01308,0.45408,0.00611,0.01316,0.01312,0.00037,0.0005,0.0,False,False,0.00675,-0.00064
x1 = -8.1,-8.1,0.999901,9.9e-05,0.00146,0.99753,0.00247,0.9890100000000002,0.01099,0.9975291565200001,0.00247084348,0.999509,0.000491,0.02495,0.08729,0.00611,0.02496,0.02496,0.00171,0.00291,0.0,False,False,0.00675,-0.00064
x1 = 0.6,0.6,0.9999590000000002,4.100000000000001e-05,0.00066,0.9994499999999997,0.00055,0.9890100000000002,0.01099,0.9994495719599998,0.0005504280400000001,0.999509,0.000491,0.00675,0.08729,0.00611,0.00675,0.00675,0.0,0.0,0.0,False,False,0.00675,-0.00064
