note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -2.2,-2.2,0.999972,2.8000000000000003e-05,0.00046,0.9999900000000002,1e-05,0.9241399999999997,0.07586000000000001,0.9999878762000002,1.21238e-05,0.9999499999999999,5e-05,0.00018,0.38742,0.00079,0.00022,0.00019,5e-05,3e-05,-5.4,False,False,3e-05,0.00076
x1 = 1.3,1.3,0.863632,0.136368,0.57465,0.9999800000000001,2e-05,0.9999800000000001,2e-05,0.99998,2e-05,0.9999499999999999,5e-05,0.00034,0.00034,0.00079,0.00034,0.00034,2e-05,2e-05,-5.4,False,False,3e-05,0.00076
x1 = 5.3,5.3,0.00026000000000000003,0.9997400000000001,0.00347,0.9996600000000002,0.00034,0.9999800000000001,2e-05,0.9999799168000002,2.0083200000000004e-05,0.9999499999999999,5e-05,0.00441,0.00034,0.00079,0.00034,0.00034,2e-05,2e-05,-5.4,False,False,3e-05,0.00076
x1 = -10.5,-10.5,0.9998229999999999,0.000177,0.00246,1.0,0.0,0.32081999999999994,0.6791799999999999,0.9998797851399999,0.00012021485999999998,0.9999499999999999,5e-05,0.0,0.90527,0.00079,0.00174,0.00016,4e-05,5e-05,-5.4,False,False,3e-05,0.00076
x1 = 3.3,3.3,0.00043900000000000005,0.9995610000000001,0.00553,0.9997399999999999,0.0002599999999999999,0.9999800000000001,2e-05,0.9999798946400001,2.0105360000000003e-05,0.9999499999999999,5e-05,0.00347,0.00034,0.00079,0.00034,0.00034,2e-05,2e-05,-5.4,False,False,3e-05,0.00076
x1 = -8.1,-8.1,0.999901,9.9e-05,0.00146,1.0,0.0,0.14805,0.8519500000000002,0.9999156569500001,8.434305000000002e-05,0.9999499999999999,5e-05,0.0,0.60494,0.00079,0.00126,6e-05,1e-05,1e-05,-5.4,False,False,3e-05,0.00076
x1 = -8.1,-8.1,0.999901,9.9e-05,0.00146,1.0,0.0,0.14805,0.8519500000000002,0.9999156569500001,8.434305000000002e-05,0.9999499999999999,5e-05,0.0,0.60494,0.00079,0.00126,6e-05,1e-05,1e-05,-5.4,False,False,3e-05,0.00076
x1 = -8.1,-8.1,0.999901,9.9e-05,0.00146,1.0,0.0,0.14805,0.8519500000000002,0.9999156569500001,8.434305000000002e-05,0.9999499999999999,5e-05,0.0,0.60494,0.00079,0.00126,6e-05,1e-05,1e-05,-5.4,False,False,3e-05,0.00076
x1 = -8.1,-8.1,0.999901,9.9e-05,0.00146,1.0,0.0,0.14805,0.8519500000000002,0.9999156569500001,8.434305000000002e-05,0.9999499999999999,5e-05,0.0,0.60494,0.00079,0.00126,6e-05,1e-05,1e-05,-5.4,False,False,3e-05,0.00076
x1 = -8.1,-8.1,0.999901,9.9e-05,0.00146,1.0,0.0,0.14805,0.8519500000000002,0.9999156569500001,8.434305000000002e-05,0.9999499999999999,5e-05,0.0,0.60494,0.00079,0.00126,6e-05,1e-05,1e-05,-5.4,False,False,3e-05,0.00076
x1 = -7.4,-7.4,0.9999490000000002,5.1000000000000006e-05,0.0008,1.0,0.0,0.18243000000000004,0.8175700000000001,0.9999583039300002,4.1696070000000014e-05,0.9999499999999999,5e-05,0.0,0.68536,0.00079,0.00067,3e-05,0.0,0.0,-5.4,False,False,3e-05,0.00076
x1 = -7.4,-7.4,0.9999490000000002,5.1000000000000006e-05,0.0008,1.0,0.0,0.18243000000000004,0.8175700000000001,0.9999583039300002,4.1696070000000014e-05,0.9999499999999999,5e-05,0.0,0.68536,0.00079,0.00067,3e-05,0.0,0.0,-5.4,False,False,3e-05,0.00076
x1 = -7.4,-7.4,0.9999490000000002,5.1000000000000006e-05,0.0008,1.0,0.0,0.18243000000000004,0.8175700000000001,0.9999583039300002,4.1696070000000014e-05,0.9999499999999999,5e-05,0.0,0.68536,0.00079,0.00067,3e-05,0.0,0.0,-5.4,False,False,3e-05,0.00076
x1 = -7.4,-7.4,0.9999490000000002,5.1000000000000006e-05,0.0008,1.0,0.0,0.18243000000000004,0.8175700000000001,0.9999583039300002,4.1696070000000014e-05,0.9999499999999999,5e-05,0.0,0.68536,0.00079,0.00067,3e-05,0.0,0.0,-5.4,False,False,3e-05,0.00076
x1 = -7.4,-7.4,0.9999490000000002,5.1000000000000006e-05,0.0008,1.0,0.0,0.18243000000000004,0.8175700000000001,0.9999583039300002,4.1696070000000014e-05,0.9999499999999999,5e-05,0.0,0.68536,0.00079,0.00067,3e-05,0.0,0.0,-5.4,False,False,3e-05,0.00076
