note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -5.5,-5.5,0.999941,5.9000000000000004e-05,0.00091,0.9999900000000002,1e-05,0.9626699999999999,0.037329999999999995,0.9999877981200002,1.220188e-05,0.999972,2.8000000000000003e-05,0.00018,0.22991,0.00046,0.00022,0.00019,1e-05,1e-05,-2.2,False,False,2e-05,0.00044
x1 = 10.8,10.8,0.0018699999999999997,0.99813,0.01964,0.9999,0.00010000000000000002,0.9999900000000002,1e-05,0.9999898317000001,1.01683e-05,0.999972,2.8000000000000003e-05,0.00147,0.00018,0.00046,0.00018,0.00018,2e-05,1e-05,-2.2,False,False,2e-05,0.00044
x1 = -3.3,-3.3,0.9999750000000001,2.5e-05,0.00042,1.0,0.0,0.7773000000000001,0.22270000000000006,0.9999944325000001,5.567500000000002e-06,0.999972,2.8000000000000003e-05,0.0,0.76507,0.00046,0.00011,2e-05,3e-05,2e-05,-2.2,False,False,2e-05,0.00044
x1 = 12.0,12.0,0.002352,0.9976480000000001,0.02393,0.9998799999999999,0.00012000000000000002,0.9999900000000002,1e-05,0.9999897412800002,1.0258720000000002e-05,0.999972,2.8000000000000003e-05,0.00174,0.00018,0.00046,0.00018,0.00018,1e-05,1e-05,-2.2,False,False,2e-05,0.00044
x1 = 8.9,8.9,0.0008199999999999999,0.9991800000000002,0.00959,0.9999,0.00010000000000000002,0.9999900000000002,1e-05,0.9999899262000004,1.0073800000000003e-05,0.999972,2.8000000000000003e-05,0.00147,0.00018,0.00046,0.00018,0.00018,2e-05,1e-05,-2.2,False,False,2e-05,0.00044
x1 = -4.2,-4.2,0.999907,9.300000000000001e-05,0.00138,1.0,0.0,0.8519500000000002,0.14805,0.99998623135,1.376865e-05,0.999972,2.8000000000000003e-05,0.0,0.60494,0.00046,0.00024,6e-05,1e-05,1e-05,-2.2,False,False,2e-05,0.00044
x1 = -4.2,-4.2,0.999907,9.300000000000001e-05,0.00138,1.0,0.0,0.8519500000000002,0.14805,0.99998623135,1.376865e-05,0.999972,2.8000000000000003e-05,0.0,0.60494,0.00046,0.00024,6e-05,1e-05,1e-05,-2.2,False,False,2e-05,0.00044
x1 = -4.2,-4.2,0.999907,9.300000000000001e-05,0.00138,1.0,0.0,0.8519500000000002,0.14805,0.99998623135,1.376865e-05,0.999972,2.8000000000000003e-05,0.0,0.60494,0.00046,0.00024,6e-05,1e-05,1e-05,-2.2,False,False,2e-05,0.00044
x1 = -4.3,-4.3,0.9999330000000001,6.7e-05,0.00103,1.0,0.0,0.8519500000000002,0.14805,0.9999900806500001,9.91935e-06,0.999972,2.8000000000000003e-05,0.0,0.60494,0.00046,0.00018,4e-05,2e-05,1e-05,-2.2,False,False,2e-05,0.00044
x1 = -4.2,-4.2,0.999907,9.300000000000001e-05,0.00138,1.0,0.0,0.8519500000000002,0.14805,0.99998623135,1.376865e-05,0.999972,2.8000000000000003e-05,0.0,0.60494,0.00046,0.00024,6e-05,1e-05,1e-05,-2.2,False,False,2e-05,0.00044
x1 = -4.2,-4.2,0.999907,9.300000000000001e-05,0.00138,1.0,0.0,0.8519500000000002,0.14805,0.99998623135,1.376865e-05,0.999972,2.8000000000000003e-05,0.0,0.60494,0.00046,0.00024,6e-05,1e-05,1e-05,-2.2,False,False,2e-05,0.00044
x1 = -4.3,-4.3,0.9999330000000001,6.7e-05,0.00103,1.0,0.0,0.8519500000000002,0.14805,0.9999900806500001,9.91935e-06,0.999972,2.8000000000000003e-05,0.0,0.60494,0.00046,0.00018,4e-05,2e-05,1e-05,-2.2,False,False,2e-05,0.00044
x1 = -4.2,-4.2,0.999907,9.300000000000001e-05,0.00138,1.0,0.0,0.8519500000000002,0.14805,0.99998623135,1.376865e-05,0.999972,2.8000000000000003e-05,0.0,0.60494,0.00046,0.00024,6e-05,1e-05,1e-05,-2.2,False,False,2e-05,0.00044
x1 = -4.3,-4.3,0.9999330000000001,6.7e-05,0.00103,1.0,0.0,0.8519500000000002,0.14805,0.9999900806500001,9.91935e-06,0.999972,2.8000000000000003e-05,0.0,0.60494,0.00046,0.00018,4e-05,2e-05,1e-05,-2.2,False,False,2e-05,0.00044
x1 = -4.2,-4.2,0.999907,9.300000000000001e-05,0.00138,1.0,0.0,0.8519500000000002,0.14805,0.99998623135,1.376865e-05,0.999972,2.8000000000000003e-05,0.0,0.60494,0.00046,0.00024,6e-05,1e-05,1e-05,-2.2,False,False,2e-05,0.00044
