note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 0.6,0.6,0.9999590000000002,4.100000000000001e-05,0.00066,0.9999900000000002,1e-05,0.9998000000000002,0.00020000000000000004,0.9999899922100003,1.0007790000000002e-05,0.9999689999999999,3.1e-05,0.00018,0.00275,0.00051,0.00018,0.00018,2e-05,1e-05,-6.4,False,False,0.0,0.00051
x1 = 3.6,3.6,0.00027800000000000004,0.9997220000000002,0.00368,0.9998400000000001,0.00016,0.9999900000000002,1e-05,0.9999899583000004,1.0041700000000002e-05,0.9999689999999999,3.1e-05,0.00225,0.00018,0.00051,0.00018,0.00018,2e-05,1e-05,-6.4,False,False,0.0,0.00051
x1 = -0.7,-0.7,0.999949,5.1000000000000006e-05,0.0008,0.9999900000000002,1e-05,0.9985000000000002,0.0014999999999999998,0.9999899240100002,1.007599e-05,0.9999689999999999,3.1e-05,0.00018,0.01623,0.00051,0.00018,0.00018,2e-05,1e-05,-6.4,False,False,0.0,0.00051
x1 = 0.2,0.2,0.9999750000000001,2.5e-05,0.00042,1.0,0.0,0.9994499999999997,0.00055,0.9999999862500001,1.375e-08,0.9999689999999999,3.1e-05,0.0,0.00675,0.00051,0.0,0.0,0.0003,4e-05,-6.4,False,False,0.0,0.00051
x1 = 4.5,4.5,0.000194,0.9998060000000001,0.00267,0.9997399999999999,0.0002599999999999999,0.9999900000000002,1e-05,0.9999899515000003,1.0048500000000002e-05,0.9999689999999999,3.1e-05,0.00347,0.00018,0.00051,0.00018,0.00018,2e-05,1e-05,-6.4,False,False,0.0,0.00051
x1 = -7.2,-7.2,0.9999419999999999,5.8e-05,0.0009,1.0,0.0,0.22270000000000006,0.7773000000000001,0.9999549165999999,4.508340000000001e-05,0.9999689999999999,3.1e-05,0.0,0.76507,0.00051,0.00072,4e-05,0.0,0.0,-6.4,False,False,0.0,0.00051
x1 = -6.4,-6.4,0.9999689999999999,3.1e-05,0.00051,1.0,0.0,0.09535000000000002,0.90465,0.9999719558499999,2.8044149999999998e-05,0.9999689999999999,3.1e-05,0.0,0.45408,0.00051,0.00046,1e-05,0.0,0.0,-6.4,False,False,0.0,0.00051
x1 = -6.3,-6.3,0.9999690000000001,3.100000000000001e-05,0.00051,1.0,0.0,0.37753999999999993,0.6224600000000001,0.9999807037400001,1.9296260000000008e-05,0.9999689999999999,3.1e-05,0.0,0.95629,0.00051,0.00033,3e-05,0.0,0.0,-6.4,False,False,0.0,0.00051
x1 = -6.4,-6.4,0.9999689999999999,3.1e-05,0.00051,1.0,0.0,0.09535000000000002,0.90465,0.9999719558499999,2.8044149999999998e-05,0.9999689999999999,3.1e-05,0.0,0.45408,0.00051,0.00046,1e-05,0.0,0.0,-6.4,False,False,0.0,0.00051
x1 = -14.5,-14.5,0.999525,0.00047500000000000005,0.00593,1.0,0.0,0.6224600000000001,0.37753999999999993,0.9998206685,0.00017933149999999998,0.9999689999999999,3.1e-05,0.0,0.95629,0.00051,0.00249,0.00045,0.00014,0.00024,-6.4,False,False,0.0,0.00051
x1 = -6.4,-6.4,0.9999689999999999,3.1e-05,0.00051,1.0,0.0,0.09535000000000002,0.90465,0.9999719558499999,2.8044149999999998e-05,0.9999689999999999,3.1e-05,0.0,0.45408,0.00051,0.00046,1e-05,0.0,0.0,-6.4,False,False,0.0,0.00051
x1 = -6.4,-6.4,0.9999689999999999,3.1e-05,0.00051,1.0,0.0,0.09535000000000002,0.90465,0.9999719558499999,2.8044149999999998e-05,0.9999689999999999,3.1e-05,0.0,0.45408,0.00051,0.00046,1e-05,0.0,0.0,-6.4,False,False,0.0,0.00051
x1 = -6.4,-6.4,0.9999689999999999,3.1e-05,0.00051,1.0,0.0,0.09535000000000002,0.90465,0.9999719558499999,2.8044149999999998e-05,0.9999689999999999,3.1e-05,0.0,0.45408,0.00051,0.00046,1e-05,0.0,0.0,-6.4,False,False,0.0,0.00051
x1 = -6.4,-6.4,0.9999689999999999,3.1e-05,0.00051,1.0,0.0,0.09535000000000002,0.90465,0.9999719558499999,2.8044149999999998e-05,0.9999689999999999,3.1e-05,0.0,0.45408,0.00051,0.00046,1e-05,0.0,0.0,-6.4,False,False,0.0,0.00051
x1 = -6.5,-6.5,0.9999760000000002,2.4e-05,0.0004,1.0,0.0,0.32081999999999994,0.6791799999999999,0.9999836996800002,1.630032e-05,0.9999689999999999,3.1e-05,0.0,0.90527,0.00051,0.00028,2e-05,1e-05,1e-05,-6.4,False,False,0.0,0.00051
