note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -2.0,-2.0,0.999957,4.3e-05,0.00069,0.9998799999999999,0.00012000000000000002,0.9525699999999999,0.04742999999999999,0.9998779656699999,0.00012203433000000001,0.9999280000000003,7.2e-05,0.00174,0.27538,0.00109,0.00176,0.00175,2e-05,2e-05,-0.6,False,False,0.00064,0.00045
x1 = -16.4,-16.4,0.9995200000000001,0.00048000000000000007,0.00598,0.9999,0.00010000000000000002,0.9968299999999999,0.00317,0.9998985264000001,0.00010147360000000002,0.9999280000000003,7.2e-05,0.00147,0.03088,0.00109,0.00149,0.00148,1e-05,1e-05,-0.6,False,False,0.00064,0.00045
x1 = 7.1,7.1,0.0004249999999999999,0.9995750000000001,0.00537,0.9995700000000001,0.00042999999999999994,0.99996,4e-05,0.99995983425,4.0165750000000004e-05,0.9999280000000003,7.2e-05,0.00543,0.00064,0.00109,0.00064,0.00064,1e-05,1e-05,-0.6,False,False,0.00064,0.00045
x1 = -14.3,-14.3,0.999563,0.00043700000000000005,0.00551,0.9999,0.00010000000000000002,0.9947800000000002,0.005220000000000001,0.99989776256,0.00010223744000000001,0.9999280000000003,7.2e-05,0.00147,0.04709,0.00109,0.0015,0.00149,1e-05,1e-05,-0.6,False,False,0.00064,0.00045
x1 = -16.1,-16.1,0.9995420000000002,0.00045799999999999997,0.00574,0.9999,0.00010000000000000002,0.9968299999999999,0.00317,0.9998985939400001,0.00010140606000000004,0.9999280000000003,7.2e-05,0.00147,0.03088,0.00109,0.00149,0.00148,1e-05,1e-05,-0.6,False,False,0.00064,0.00045
x1 = -7.1,-7.1,0.9999459999999999,5.399999999999999e-05,0.00084,0.9998799999999999,0.00012000000000000002,0.9890100000000002,0.01099,0.9998794130199997,0.00012058698,0.9999280000000003,7.2e-05,0.00174,0.08729,0.00109,0.00174,0.00174,2e-05,2e-05,-0.6,False,False,0.00064,0.00045
x1 = -7.1,-7.1,0.9999459999999999,5.399999999999999e-05,0.00084,0.9998799999999999,0.00012000000000000002,0.9890100000000002,0.01099,0.9998794130199997,0.00012058698,0.9999280000000003,7.2e-05,0.00174,0.08729,0.00109,0.00174,0.00174,2e-05,2e-05,-0.6,False,False,0.00064,0.00045
x1 = -7.2,-7.2,0.9999419999999999,5.8e-05,0.0009,0.9998799999999999,0.00012000000000000002,0.99142,0.008580000000000003,0.9998795093199998,0.00012049068,0.9999280000000003,7.2e-05,0.00174,0.07123,0.00109,0.00174,0.00174,2e-05,2e-05,-0.6,False,False,0.00064,0.00045
x1 = -7.3,-7.3,0.999951,4.9e-05,0.00077,0.9998400000000001,0.00016,0.99142,0.008580000000000003,0.9998395874200001,0.00016041258,0.9999280000000003,7.2e-05,0.00225,0.07123,0.00109,0.00225,0.00225,4e-05,6e-05,-0.6,False,False,0.00064,0.00045
x1 = 7.5,7.5,0.00038800000000000005,0.9996120000000002,0.00496,0.9995700000000001,0.00042999999999999994,0.99996,4e-05,0.9999598486800001,4.015132000000001e-05,0.9999280000000003,7.2e-05,0.00543,0.00064,0.00109,0.00064,0.00064,1e-05,1e-05,-0.6,False,False,0.00064,0.00045
x1 = 7.5,7.5,0.00038800000000000005,0.9996120000000002,0.00496,0.9995700000000001,0.00042999999999999994,0.99996,4e-05,0.9999598486800001,4.015132000000001e-05,0.9999280000000003,7.2e-05,0.00543,0.00064,0.00109,0.00064,0.00064,1e-05,1e-05,-0.6,False,False,0.00064,0.00045
x1 = 7.5,7.5,0.00038800000000000005,0.9996120000000002,0.00496,0.9995700000000001,0.00042999999999999994,0.99996,4e-05,0.9999598486800001,4.015132000000001e-05,0.9999280000000003,7.2e-05,0.00543,0.00064,0.00109,0.00064,0.00064,1e-05,1e-05,-0.6,False,False,0.00064,0.00045
x1 = 7.5,7.5,0.00038800000000000005,0.9996120000000002,0.00496,0.9995700000000001,0.00042999999999999994,0.99996,4e-05,0.9999598486800001,4.015132000000001e-05,0.9999280000000003,7.2e-05,0.00543,0.00064,0.00109,0.00064,0.00064,1e-05,1e-05,-0.6,False,False,0.00064,0.00045
x1 = -7.6,-7.6,0.9999350000000001,6.5e-05,0.001,0.9999,0.00010000000000000002,0.9933099999999999,0.00669,0.9998995716500001,0.00010042835000000003,0.9999280000000003,7.2e-05,0.00147,0.05795,0.00109,0.00148,0.00147,1e-05,1e-05,-0.6,False,False,0.00064,0.00045
x1 = 7.5,7.5,0.00038800000000000005,0.9996120000000002,0.00496,0.9995700000000001,0.00042999999999999994,0.99996,4e-05,0.9999598486800001,4.015132000000001e-05,0.9999280000000003,7.2e-05,0.00543,0.00064,0.00109,0.00064,0.00064,1e-05,1e-05,-0.6,False,False,0.00064,0.00045
