note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -14.7,-14.7,0.9996320000000001,0.000368,0.00473,0.9999900000000002,1e-05,0.9525699999999999,0.04742999999999999,0.9999725494400002,2.745056e-05,0.999971,2.9e-05,0.00018,0.27538,0.00048,0.00046,0.00028,0.0,0.0,-3.0,True,False,7e-05,0.00041
x1 = -1.1,-1.1,0.9999580000000001,4.2000000000000004e-05,0.00067,0.9999900000000002,1e-05,0.97069,0.029309999999999996,0.9999887694000004,1.1230600000000002e-05,0.999971,2.9e-05,0.00018,0.19092,0.00048,0.0002,0.00019,1e-05,1e-05,-3.0,False,False,7e-05,0.00041
x1 = 7.8,7.8,0.0004909999999999999,0.999509,0.00611,0.9998400000000001,0.00016,0.9999900000000002,1e-05,0.9999899263500001,1.0073650000000001e-05,0.999971,2.9e-05,0.00225,0.00018,0.00048,0.00018,0.00018,2e-05,1e-05,-3.0,False,False,7e-05,0.00041
x1 = 0.7,0.7,0.9998619999999999,0.00013800000000000002,0.00197,0.9999900000000002,1e-05,0.9998400000000001,0.00016,0.9999899793000001,1.0020699999999999e-05,0.999971,2.9e-05,0.00018,0.00225,0.00048,0.00018,0.00018,2e-05,1e-05,-3.0,False,False,7e-05,0.00041
x1 = 11.5,11.5,0.0015890000000000001,0.9984110000000002,0.01706,0.9998799999999999,0.00012000000000000002,0.9999800000000001,2e-05,0.9999798411000003,2.0158900000000004e-05,0.999971,2.9e-05,0.00174,0.00034,0.00048,0.00034,0.00034,0.0,0.0,-3.0,False,False,7e-05,0.00041
x1 = -5.1,-5.1,0.9999590000000002,4.1e-05,0.00066,1.0,0.0,0.6791799999999999,0.32081999999999994,0.9999868463800001,1.3153619999999997e-05,0.999971,2.9e-05,0.0,0.90527,0.00048,0.00023,4e-05,1e-05,1e-05,-3.0,False,False,7e-05,0.00041
x1 = -4.6,-4.6,0.9999520000000001,4.7999999999999994e-05,0.00076,1.0,0.0,0.6224600000000001,0.37753999999999993,0.99998187808,1.8121919999999995e-05,0.999971,2.9e-05,0.0,0.95629,0.00048,0.00031,5e-05,0.0,0.0,-3.0,False,False,7e-05,0.00041
x1 = -10.3,-10.3,0.9998379999999999,0.00016199999999999998,0.00227,0.9999900000000002,1e-05,0.8808,0.1192,0.99997069122,2.9308779999999998e-05,0.999971,2.9e-05,0.00018,0.52706,0.00048,0.00048,0.00027,0.0,0.0,-3.0,True,False,7e-05,0.00041
x1 = -4.6,-4.6,0.9999520000000001,4.7999999999999994e-05,0.00076,1.0,0.0,0.6224600000000001,0.37753999999999993,0.99998187808,1.8121919999999995e-05,0.999971,2.9e-05,0.0,0.95629,0.00048,0.00031,5e-05,0.0,0.0,-3.0,False,False,7e-05,0.00041
x1 = -4.6,-4.6,0.9999520000000001,4.7999999999999994e-05,0.00076,1.0,0.0,0.6224600000000001,0.37753999999999993,0.99998187808,1.8121919999999995e-05,0.999971,2.9e-05,0.0,0.95629,0.00048,0.00031,5e-05,0.0,0.0,-3.0,False,False,7e-05,0.00041
x1 = -4.6,-4.6,0.9999520000000001,4.7999999999999994e-05,0.00076,1.0,0.0,0.6224600000000001,0.37753999999999993,0.99998187808,1.8121919999999995e-05,0.999971,2.9e-05,0.0,0.95629,0.00048,0.00031,5e-05,0.0,0.0,-3.0,False,False,7e-05,0.00041
x1 = -5.1,-5.1,0.9999590000000002,4.1e-05,0.00066,1.0,0.0,0.6791799999999999,0.32081999999999994,0.9999868463800001,1.3153619999999997e-05,0.999971,2.9e-05,0.0,0.90527,0.00048,0.00023,4e-05,1e-05,1e-05,-3.0,False,False,7e-05,0.00041
x1 = -4.6,-4.6,0.9999520000000001,4.7999999999999994e-05,0.00076,1.0,0.0,0.6224600000000001,0.37753999999999993,0.99998187808,1.8121919999999995e-05,0.999971,2.9e-05,0.0,0.95629,0.00048,0.00031,5e-05,0.0,0.0,-3.0,False,False,7e-05,0.00041
x1 = -5.2,-5.2,0.9999550000000001,4.4999999999999996e-05,0.00071,0.9999900000000002,1e-05,0.6224600000000001,0.37753999999999993,0.9999730111500004,2.6988849999999998e-05,0.999971,2.9e-05,0.00018,0.95629,0.00048,0.00045,0.00022,0.0,0.0,-3.0,False,False,7e-05,0.00041
x1 = -4.5,-4.5,0.999926,7.4e-05,0.00112,1.0,0.0,0.6224600000000001,0.37753999999999993,0.99997206204,2.7937959999999993e-05,0.999971,2.9e-05,0.0,0.95629,0.00048,0.00046,7e-05,0.0,0.0,-3.0,True,True,7e-05,0.00041
