note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 10.1,10.1,0.002077,0.9979229999999999,0.0215,0.99909,0.00091,0.9998799999999999,0.00012000000000000002,0.9998783591699998,0.00012164083000000001,0.999873,0.00012700000000000002,0.0105,0.00174,0.00183,0.00176,0.00176,0.0,0.0,-0.2,True,False,3e-05,0.0018
x1 = 11.0,11.0,0.001905,0.998095,0.01996,0.99909,0.00091,0.9998799999999999,0.00012000000000000002,0.9998784950499999,0.00012150495000000002,0.999873,0.00012700000000000002,0.0105,0.00174,0.00183,0.00176,0.00176,0.0,0.0,-0.2,True,False,3e-05,0.0018
x1 = -12.8,-12.8,0.999704,0.000296,0.0039,0.9998000000000002,0.00020000000000000004,0.9947800000000002,0.005220000000000001,0.9997985140800003,0.00020148592000000004,0.999873,0.00012700000000000002,0.00275,0.04709,0.00183,0.00276,0.00276,2e-05,3e-05,-0.2,False,False,3e-05,0.0018
x1 = 8.4,8.4,0.000651,0.9993490000000002,0.00783,0.9994499999999997,0.00055,0.9999299999999998,6.999999999999998e-05,0.9999296875199999,7.031248e-05,0.999873,0.00012700000000000002,0.00675,0.00107,0.00183,0.00107,0.00107,3e-05,2e-05,-0.2,False,False,3e-05,0.0018
x1 = -12.9,-12.9,0.9997389999999999,0.00026100000000000006,0.00348,0.9998000000000002,0.00020000000000000004,0.9947800000000002,0.005220000000000001,0.9997986897800002,0.00020131022000000002,0.999873,0.00012700000000000002,0.00275,0.04709,0.00183,0.00276,0.00276,2e-05,3e-05,-0.2,False,False,3e-05,0.0018
x1 = -6.2,-6.2,0.999966,3.4e-05,0.00055,0.9998400000000001,0.00016,0.9890100000000002,0.01099,0.9998396317800001,0.00016036822000000002,0.999873,0.00012700000000000002,0.00225,0.08729,0.00183,0.00225,0.00225,1e-05,1e-05,-0.2,False,False,3e-05,0.0018
x1 = -6.0,-6.0,0.999922,7.8e-05,0.00118,0.9997399999999999,0.0002599999999999999,0.99142,0.008580000000000003,0.9997393510399999,0.0002606489599999999,0.999873,0.00012700000000000002,0.00347,0.07123,0.00183,0.00348,0.00348,6e-05,8e-05,-0.2,False,False,3e-05,0.0018
x1 = 0.0,0.0,0.999509,0.000491,0.00611,0.9999400000000003,6.000000000000001e-05,0.5,0.5,0.9996945294600003,0.00030547054,0.999873,0.00012700000000000002,0.00093,1.0,0.00183,0.00401,0.00142,0.0001,0.00013,-0.2,False,False,3e-05,0.0018
x1 = 0.3,0.3,0.999962,3.7999999999999995e-05,0.00061,0.9999,0.00010000000000000002,0.9525699999999999,0.04742999999999999,0.99989820146,0.00010179854000000003,0.999873,0.00012700000000000002,0.00147,0.27538,0.00183,0.0015,0.00148,0.0,0.0,-0.2,False,False,3e-05,0.0018
x1 = 6.1,6.1,0.00044800000000000005,0.9995519999999999,0.00563,0.9994499999999997,0.00055,0.9999299999999998,6.999999999999998e-05,0.9999297849599997,7.021503999999997e-05,0.999873,0.00012700000000000002,0.00675,0.00107,0.00183,0.00107,0.00107,3e-05,2e-05,-0.2,False,False,3e-05,0.0018
x1 = -6.2,-6.2,0.999966,3.4e-05,0.00055,0.9998400000000001,0.00016,0.9890100000000002,0.01099,0.9998396317800001,0.00016036822000000002,0.999873,0.00012700000000000002,0.00225,0.08729,0.00183,0.00225,0.00225,1e-05,1e-05,-0.2,False,False,3e-05,0.0018
x1 = -0.6,-0.6,0.9999280000000003,7.2e-05,0.00109,0.99997,3.0000000000000004e-05,0.26894000000000007,0.7310600000000002,0.9999173658400002,8.263416000000002e-05,0.999873,0.00012700000000000002,0.00049,0.83994,0.00183,0.00124,0.00055,1e-05,1e-05,-0.2,False,False,3e-05,0.0018
x1 = -6.2,-6.2,0.999966,3.4e-05,0.00055,0.9998400000000001,0.00016,0.9890100000000002,0.01099,0.9998396317800001,0.00016036822000000002,0.999873,0.00012700000000000002,0.00225,0.08729,0.00183,0.00225,0.00225,1e-05,1e-05,-0.2,False,False,3e-05,0.0018
x1 = -0.2,-0.2,0.999873,0.00012700000000000002,0.00183,1.0,0.0,0.04742999999999999,0.9525699999999999,0.99987902361,0.00012097639000000002,0.999873,0.00012700000000000002,0.0,0.27538,0.00183,0.00175,3e-05,0.0,0.0,-0.2,True,True,3e-05,0.0018
x1 = -0.3,-0.3,0.999907,9.3e-05,0.00138,0.9999900000000002,1e-05,0.14805,0.8519500000000002,0.9999107695800001,8.923042000000001e-05,0.999873,0.00012700000000000002,0.00018,0.60494,0.00183,0.00133,0.00024,1e-05,1e-05,-0.2,False,False,3e-05,0.0018
