note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 5.0,5.0,0.00025100000000000003,0.9997490000000001,0.00336,0.9998000000000002,0.00020000000000000004,0.9999900000000002,1e-05,0.9999899523100002,1.0047690000000001e-05,0.9999680000000002,3.2000000000000005e-05,0.00275,0.00018,0.00052,0.00018,0.00018,2e-05,1e-05,-6.8,False,False,0.00049,3e-05
x1 = 12.9,12.9,0.00206,0.99794,0.02135,0.9998799999999999,0.00012000000000000002,0.9999800000000001,2e-05,0.9999797940000001,2.0206000000000003e-05,0.9999680000000002,3.2000000000000005e-05,0.00174,0.00034,0.00052,0.00034,0.00034,0.0,0.0,-6.8,False,False,0.00049,3e-05
x1 = 7.6,7.6,0.000454,0.9995459999999999,0.0057,0.9998400000000001,0.00016,0.9999900000000002,1e-05,0.9999899319000002,1.00681e-05,0.9999680000000002,3.2000000000000005e-05,0.00225,0.00018,0.00052,0.00018,0.00018,2e-05,1e-05,-6.8,False,False,0.00049,3e-05
x1 = 2.3,2.3,0.003335,0.9966650000000001,0.03224,0.9999400000000003,6.000000000000001e-05,0.99997,3.0000000000000004e-05,0.9999698999500001,3.010005000000001e-05,0.9999680000000002,3.2000000000000005e-05,0.00093,0.00049,0.00052,0.0005,0.00049,0.0,0.0,-6.8,True,True,0.00049,3e-05
x1 = -6.6,-6.6,0.9999750000000001,2.5e-05,0.00042,1.0,0.0,0.37753999999999993,0.6224600000000001,0.9999844385000001,1.5561500000000003e-05,0.9999680000000002,3.2000000000000005e-05,0.0,0.95629,0.00052,0.00027,2e-05,1e-05,1e-05,-6.8,False,False,0.00049,3e-05
x1 = -8.0,-8.0,0.999871,0.000129,0.00185,1.0,0.0,0.26894000000000007,0.7310600000000002,0.99990569326,9.430674000000001e-05,0.9999680000000002,3.2000000000000005e-05,0.0,0.83994,0.00052,0.0014,0.00011,4e-05,6e-05,-6.8,False,False,0.00049,3e-05
x1 = -8.0,-8.0,0.999871,0.000129,0.00185,1.0,0.0,0.26894000000000007,0.7310600000000002,0.99990569326,9.430674000000001e-05,0.9999680000000002,3.2000000000000005e-05,0.0,0.83994,0.00052,0.0014,0.00011,4e-05,6e-05,-6.8,False,False,0.00049,3e-05
x1 = -7.9,-7.9,0.999941,5.9000000000000004e-05,0.00091,1.0,0.0,0.18243000000000004,0.8175700000000001,0.99995176337,4.8236630000000014e-05,0.9999680000000002,3.2000000000000005e-05,0.0,0.68536,0.00052,0.00076,4e-05,0.0,1e-05,-6.8,False,False,0.00049,3e-05
x1 = -7.1,-7.1,0.9999459999999999,5.399999999999999e-05,0.00084,1.0,0.0,0.22270000000000006,0.7773000000000001,0.9999580257999999,4.1974199999999995e-05,0.9999680000000002,3.2000000000000005e-05,0.0,0.76507,0.00052,0.00067,4e-05,0.0,0.0,-6.8,False,False,0.00049,3e-05
x1 = -7.1,-7.1,0.9999459999999999,5.399999999999999e-05,0.00084,1.0,0.0,0.22270000000000006,0.7773000000000001,0.9999580257999999,4.1974199999999995e-05,0.9999680000000002,3.2000000000000005e-05,0.0,0.76507,0.00052,0.00067,4e-05,0.0,0.0,-6.8,False,False,0.00049,3e-05
x1 = -8.0,-8.0,0.999871,0.000129,0.00185,1.0,0.0,0.26894000000000007,0.7310600000000002,0.99990569326,9.430674000000001e-05,0.9999680000000002,3.2000000000000005e-05,0.0,0.83994,0.00052,0.0014,0.00011,4e-05,6e-05,-6.8,False,False,0.00049,3e-05
x1 = -8.0,-8.0,0.999871,0.000129,0.00185,1.0,0.0,0.26894000000000007,0.7310600000000002,0.99990569326,9.430674000000001e-05,0.9999680000000002,3.2000000000000005e-05,0.0,0.83994,0.00052,0.0014,0.00011,4e-05,6e-05,-6.8,False,False,0.00049,3e-05
x1 = -7.8,-7.8,0.999924,7.6e-05,0.00115,1.0,0.0,0.18243000000000004,0.8175700000000001,0.99993786468,6.213532000000001e-05,0.9999680000000002,3.2000000000000005e-05,0.0,0.68536,0.00052,0.00096,5e-05,1e-05,2e-05,-6.8,False,False,0.00049,3e-05
x1 = -7.9,-7.9,0.999941,5.9000000000000004e-05,0.00091,1.0,0.0,0.18243000000000004,0.8175700000000001,0.99995176337,4.8236630000000014e-05,0.9999680000000002,3.2000000000000005e-05,0.0,0.68536,0.00052,0.00076,4e-05,0.0,1e-05,-6.8,False,False,0.00049,3e-05
x1 = -7.4,-7.4,0.9999490000000002,5.1000000000000006e-05,0.0008,1.0,0.0,0.18243000000000004,0.8175700000000001,0.9999583039300002,4.1696070000000014e-05,0.9999680000000002,3.2000000000000005e-05,0.0,0.68536,0.00052,0.00067,3e-05,0.0,0.0,-6.8,False,False,0.00049,3e-05
