note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -2.1,-2.1,0.9999750000000001,2.5e-05,0.00042,0.99997,3.0000000000000004e-05,0.7310600000000002,0.26894000000000007,0.99996327725,3.672275000000001e-05,0.999907,9.300000000000001e-05,0.00049,0.83994,0.00138,0.00059,0.00051,4e-05,3e-05,-4.2,False,False,3e-05,0.00135
x1 = -5.4,-5.4,0.9999499999999999,5e-05,0.00079,1.0,0.0,0.22270000000000006,0.7773000000000001,0.999961135,3.886500000000001e-05,0.999907,9.300000000000001e-05,0.0,0.76507,0.00138,0.00063,4e-05,4e-05,3e-05,-4.2,False,False,3e-05,0.00135
x1 = 0.4,0.4,0.9999559999999998,4.4e-05,0.0007,0.99997,3.0000000000000004e-05,0.9995700000000001,0.00042999999999999994,0.9999699823999999,3.00176e-05,0.999907,9.300000000000001e-05,0.00049,0.00543,0.00138,0.00049,0.00049,6e-05,4e-05,-4.2,False,False,3e-05,0.00135
x1 = 6.3,6.3,0.000492,0.9995080000000002,0.00612,0.9998000000000002,0.00020000000000000004,0.9999900000000002,1e-05,0.9999899065200003,1.0093480000000003e-05,0.999907,9.300000000000001e-05,0.00275,0.00018,0.00138,0.00018,0.00018,0.00018,9e-05,-4.2,False,False,3e-05,0.00135
x1 = 5.6,5.6,0.00024700000000000004,0.9997530000000001,0.00332,0.9998000000000002,0.00020000000000000004,0.9999900000000002,1e-05,0.9999899530700003,1.0046930000000002e-05,0.999907,9.300000000000001e-05,0.00275,0.00018,0.00138,0.00018,0.00018,0.00018,9e-05,-4.2,False,False,3e-05,0.00135
x1 = -7.5,-7.5,0.999943,5.6999999999999996e-05,0.00089,0.9999900000000002,1e-05,0.37753999999999993,0.6224600000000001,0.9999545203500002,4.547965000000001e-05,0.999907,9.300000000000001e-05,0.00018,0.95629,0.00138,0.00072,0.00023,3e-05,2e-05,-4.2,False,False,3e-05,0.00135
x1 = -9.1,-9.1,0.9999070000000001,9.300000000000001e-05,0.00138,0.9999900000000002,1e-05,0.32081999999999994,0.6791799999999999,0.9999268371900002,7.316281e-05,0.999907,9.300000000000001e-05,0.00018,0.90527,0.00138,0.00111,0.00026,0.0,0.0,-4.2,False,False,3e-05,0.00135
x1 = -6.4,-6.4,0.9999689999999999,3.1e-05,0.00051,0.9999900000000002,1e-05,0.5,0.5,0.99997450031,2.5499690000000002e-05,0.999907,9.300000000000001e-05,0.00018,1.0,0.00138,0.00043,0.00021,8e-05,5e-05,-4.2,False,False,3e-05,0.00135
x1 = -9.1,-9.1,0.9999070000000001,9.300000000000001e-05,0.00138,0.9999900000000002,1e-05,0.32081999999999994,0.6791799999999999,0.9999268371900002,7.316281e-05,0.999907,9.300000000000001e-05,0.00018,0.90527,0.00138,0.00111,0.00026,0.0,0.0,-4.2,False,False,3e-05,0.00135
x1 = -7.5,-7.5,0.999943,5.6999999999999996e-05,0.00089,0.9999900000000002,1e-05,0.37753999999999993,0.6224600000000001,0.9999545203500002,4.547965000000001e-05,0.999907,9.300000000000001e-05,0.00018,0.95629,0.00138,0.00072,0.00023,3e-05,2e-05,-4.2,False,False,3e-05,0.00135
x1 = -7.5,-7.5,0.999943,5.6999999999999996e-05,0.00089,0.9999900000000002,1e-05,0.37753999999999993,0.6224600000000001,0.9999545203500002,4.547965000000001e-05,0.999907,9.300000000000001e-05,0.00018,0.95629,0.00138,0.00072,0.00023,3e-05,2e-05,-4.2,False,False,3e-05,0.00135
x1 = -9.3,-9.3,0.9999140000000001,8.6e-05,0.00129,0.9999900000000002,1e-05,0.32081999999999994,0.6791799999999999,0.9999315913800002,6.840862e-05,0.999907,9.300000000000001e-05,0.00018,0.90527,0.00138,0.00105,0.00026,1e-05,1e-05,-4.2,False,False,3e-05,0.00135
x1 = -6.2,-6.2,0.999966,3.4e-05,0.00055,0.9999900000000002,1e-05,0.5621799999999999,0.43782,0.9999751144600002,2.488554e-05,0.999907,9.300000000000001e-05,0.00018,0.98882,0.00138,0.00042,0.00021,8e-05,5e-05,-4.2,False,False,3e-05,0.00135
x1 = -5.1,-5.1,0.9999590000000002,4.1e-05,0.00066,1.0,0.0,0.26894000000000007,0.7310600000000002,0.9999700265400001,2.9973460000000008e-05,0.999907,9.300000000000001e-05,0.0,0.83994,0.00138,0.00049,3e-05,6e-05,4e-05,-4.2,False,False,3e-05,0.00135
x1 = -7.5,-7.5,0.999943,5.6999999999999996e-05,0.00089,0.9999900000000002,1e-05,0.37753999999999993,0.6224600000000001,0.9999545203500002,4.547965000000001e-05,0.999907,9.300000000000001e-05,0.00018,0.95629,0.00138,0.00072,0.00023,3e-05,2e-05,-4.2,False,False,3e-05,0.00135
