note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 4.8,4.8,0.000191,0.999809,0.00264,0.9995700000000001,0.00042999999999999994,0.9999800000000001,2e-05,0.99997992169,2.007831e-05,0.9999499999999999,5e-05,0.00543,0.00034,0.00079,0.00034,0.00034,2e-05,2e-05,-5.6,False,False,3e-05,0.00076
x1 = -0.3,-0.3,0.999907,9.3e-05,0.00138,0.9999900000000002,1e-05,0.9985000000000002,0.0014999999999999998,0.9999898614300001,1.013857e-05,0.9999499999999999,5e-05,0.00018,0.01623,0.00079,0.00018,0.00018,6e-05,3e-05,-5.6,False,False,3e-05,0.00076
x1 = 3.0,3.0,0.000823,0.9991770000000001,0.00962,0.9996600000000002,0.00034,0.99997,3.0000000000000004e-05,0.9999697448700001,3.025513000000001e-05,0.9999499999999999,5e-05,0.00441,0.00049,0.00079,0.0005,0.00049,1e-05,1e-05,-5.6,False,False,3e-05,0.00076
x1 = -2.4,-2.4,0.9999750000000001,2.5e-05,0.00042,0.9999900000000002,1e-05,0.93991,0.06008999999999999,0.9999884980000002,1.1502000000000003e-05,0.9999499999999999,5e-05,0.00018,0.3278,0.00079,0.00021,0.00019,5e-05,3e-05,-5.6,False,False,3e-05,0.00076
x1 = -4.1,-4.1,0.9999500000000001,5e-05,0.00079,1.0,0.0,0.18243000000000004,0.8175700000000001,0.9999591215000001,4.0878500000000005e-05,0.9999499999999999,5e-05,0.0,0.68536,0.00079,0.00065,3e-05,0.0,0.0,-5.6,False,False,3e-05,0.00076
x1 = -8.0,-8.0,0.999871,0.000129,0.00185,1.0,0.0,0.14805,0.8519500000000002,0.99989009845,0.00010990155000000002,0.9999499999999999,5e-05,0.0,0.60494,0.00079,0.0016,8e-05,3e-05,4e-05,-5.6,False,False,3e-05,0.00076
x1 = -8.0,-8.0,0.999871,0.000129,0.00185,1.0,0.0,0.14805,0.8519500000000002,0.99989009845,0.00010990155000000002,0.9999499999999999,5e-05,0.0,0.60494,0.00079,0.0016,8e-05,3e-05,4e-05,-5.6,False,False,3e-05,0.00076
x1 = -8.0,-8.0,0.999871,0.000129,0.00185,1.0,0.0,0.14805,0.8519500000000002,0.99989009845,0.00010990155000000002,0.9999499999999999,5e-05,0.0,0.60494,0.00079,0.0016,8e-05,3e-05,4e-05,-5.6,False,False,3e-05,0.00076
x1 = -8.0,-8.0,0.999871,0.000129,0.00185,1.0,0.0,0.14805,0.8519500000000002,0.99989009845,0.00010990155000000002,0.9999499999999999,5e-05,0.0,0.60494,0.00079,0.0016,8e-05,3e-05,4e-05,-5.6,False,False,3e-05,0.00076
x1 = -8.0,-8.0,0.999871,0.000129,0.00185,1.0,0.0,0.14805,0.8519500000000002,0.99989009845,0.00010990155000000002,0.9999499999999999,5e-05,0.0,0.60494,0.00079,0.0016,8e-05,3e-05,4e-05,-5.6,False,False,3e-05,0.00076
x1 = -8.0,-8.0,0.999871,0.000129,0.00185,1.0,0.0,0.14805,0.8519500000000002,0.99989009845,0.00010990155000000002,0.9999499999999999,5e-05,0.0,0.60494,0.00079,0.0016,8e-05,3e-05,4e-05,-5.6,False,False,3e-05,0.00076
x1 = -8.0,-8.0,0.999871,0.000129,0.00185,1.0,0.0,0.14805,0.8519500000000002,0.99989009845,0.00010990155000000002,0.9999499999999999,5e-05,0.0,0.60494,0.00079,0.0016,8e-05,3e-05,4e-05,-5.6,False,False,3e-05,0.00076
x1 = -8.0,-8.0,0.999871,0.000129,0.00185,1.0,0.0,0.14805,0.8519500000000002,0.99989009845,0.00010990155000000002,0.9999499999999999,5e-05,0.0,0.60494,0.00079,0.0016,8e-05,3e-05,4e-05,-5.6,False,False,3e-05,0.00076
x1 = -6.7,-6.7,0.9999929999999999,7.000000000000001e-06,0.00013,0.9999900000000002,1e-05,0.8175700000000001,0.18243000000000004,0.9999887230600001,1.127694e-05,0.9999499999999999,5e-05,0.00018,0.68536,0.00079,0.0002,0.00018,5e-05,3e-05,-5.6,False,False,3e-05,0.00076
x1 = -8.1,-8.1,0.999901,9.9e-05,0.00146,1.0,0.0,0.1192,0.8808,0.9999128008,8.71992e-05,0.9999499999999999,5e-05,0.0,0.52706,0.00079,0.0013,5e-05,1e-05,2e-05,-5.6,False,False,3e-05,0.00076
