note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -0.5,-0.5,0.9999019999999998,9.8e-05,0.00145,1.0,0.0,0.99807,0.00193,0.9999998108599999,1.8914e-07,0.9999760000000002,2.4e-05,0.0,0.02018,0.0004,0.0,0.0,0.00013,3e-05,-3.4,False,False,0.0,0.0004
x1 = 0.8,0.8,0.999837,0.000163,0.00229,1.0,0.0,0.9995700000000001,0.00042999999999999994,0.99999992991,7.008999999999999e-08,0.9999760000000002,2.4e-05,0.0,0.00543,0.0004,0.0,0.0,0.00017,3e-05,-3.4,False,False,0.0,0.0004
x1 = -1.8,-1.8,0.9999800000000001,2e-05,0.00034,0.9999900000000002,1e-05,0.9525699999999999,0.04742999999999999,0.9999890516000003,1.0948400000000002e-05,0.9999760000000002,2.4e-05,0.00018,0.27538,0.0004,0.0002,0.00019,1e-05,1e-05,-3.4,False,False,0.0,0.0004
x1 = 7.2,7.2,0.000396,0.999604,0.00505,0.9999299999999998,6.999999999999998e-05,0.9999900000000002,1e-05,0.9999899762400002,1.0023760000000001e-05,0.9999760000000002,2.4e-05,0.00107,0.00018,0.0004,0.00018,0.00018,1e-05,1e-05,-3.4,False,False,0.0,0.0004
x1 = 4.7,4.7,0.00020700000000000002,0.999793,0.00283,0.9998000000000002,0.00020000000000000004,1.0,0.0,0.9999999586,4.1400000000000013e-08,0.9999760000000002,2.4e-05,0.00275,0.0,0.0004,0.0,0.0,0.00019,3e-05,-3.4,False,False,0.0,0.0004
x1 = -4.9,-4.9,0.999935,6.5e-05,0.001,1.0,0.0,0.5621799999999999,0.43782,0.9999715417,2.8458299999999998e-05,0.9999760000000002,2.4e-05,0.0,0.98882,0.0004,0.00047,6e-05,0.0,0.0,-3.4,False,False,0.0,0.0004
x1 = -5.0,-5.0,0.99993,7.000000000000001e-05,0.00107,1.0,0.0,0.8519500000000002,0.14805,0.9999896365,1.03635e-05,0.9999760000000002,2.4e-05,0.0,0.60494,0.0004,0.00019,4e-05,1e-05,1e-05,-3.4,False,False,0.0,0.0004
x1 = -5.0,-5.0,0.99993,7.000000000000001e-05,0.00107,1.0,0.0,0.8519500000000002,0.14805,0.9999896365,1.03635e-05,0.9999760000000002,2.4e-05,0.0,0.60494,0.0004,0.00019,4e-05,1e-05,1e-05,-3.4,False,False,0.0,0.0004
x1 = -4.9,-4.9,0.999935,6.5e-05,0.001,1.0,0.0,0.5621799999999999,0.43782,0.9999715417,2.8458299999999998e-05,0.9999760000000002,2.4e-05,0.0,0.98882,0.0004,0.00047,6e-05,0.0,0.0,-3.4,False,False,0.0,0.0004
x1 = -5.0,-5.0,0.99993,7.000000000000001e-05,0.00107,1.0,0.0,0.8519500000000002,0.14805,0.9999896365,1.03635e-05,0.9999760000000002,2.4e-05,0.0,0.60494,0.0004,0.00019,4e-05,1e-05,1e-05,-3.4,False,False,0.0,0.0004
x1 = -4.9,-4.9,0.999935,6.5e-05,0.001,1.0,0.0,0.5621799999999999,0.43782,0.9999715417,2.8458299999999998e-05,0.9999760000000002,2.4e-05,0.0,0.98882,0.0004,0.00047,6e-05,0.0,0.0,-3.4,False,False,0.0,0.0004
x1 = -5.0,-5.0,0.99993,7.000000000000001e-05,0.00107,1.0,0.0,0.8519500000000002,0.14805,0.9999896365,1.03635e-05,0.9999760000000002,2.4e-05,0.0,0.60494,0.0004,0.00019,4e-05,1e-05,1e-05,-3.4,False,False,0.0,0.0004
x1 = -4.9,-4.9,0.999935,6.5e-05,0.001,1.0,0.0,0.5621799999999999,0.43782,0.9999715417,2.8458299999999998e-05,0.9999760000000002,2.4e-05,0.0,0.98882,0.0004,0.00047,6e-05,0.0,0.0,-3.4,False,False,0.0,0.0004
x1 = -5.1,-5.1,0.9999590000000002,4.1e-05,0.00066,1.0,0.0,0.6791799999999999,0.32081999999999994,0.9999868463800001,1.3153619999999997e-05,0.9999760000000002,2.4e-05,0.0,0.90527,0.0004,0.00023,4e-05,1e-05,0.0,-3.4,False,False,0.0,0.0004
x1 = -5.1,-5.1,0.9999590000000002,4.1e-05,0.00066,1.0,0.0,0.6791799999999999,0.32081999999999994,0.9999868463800001,1.3153619999999997e-05,0.9999760000000002,2.4e-05,0.0,0.90527,0.0004,0.00023,4e-05,1e-05,0.0,-3.4,False,False,0.0,0.0004
