note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 8.2,8.2,0.0006760000000000001,0.999324,0.00809,0.9999,0.00010000000000000002,0.9999800000000001,2e-05,0.9999799459200001,2.005408e-05,0.9999750000000001,2.5e-05,0.00147,0.00034,0.00042,0.00034,0.00034,0.0,0.0,0.2,False,False,0.00018,0.00024
x1 = 17.2,17.2,0.002843,0.997157,0.02814,0.9999400000000003,6.000000000000001e-05,0.9999800000000001,2e-05,0.9999798862800001,2.011372e-05,0.9999750000000001,2.5e-05,0.00093,0.00034,0.00042,0.00034,0.00034,0.0,0.0,0.2,False,False,0.00018,0.00024
x1 = 13.0,13.0,0.0016920000000000001,0.9983080000000001,0.01802,0.9999400000000003,6.000000000000001e-05,0.9999800000000001,2e-05,0.9999799323200002,2.0067680000000003e-05,0.9999750000000001,2.5e-05,0.00093,0.00034,0.00042,0.00034,0.00034,0.0,0.0,0.2,False,False,0.00018,0.00024
x1 = 10.4,10.4,0.001373,0.9986269999999999,0.01503,0.9999299999999998,6.999999999999998e-05,0.9999800000000001,2e-05,0.9999799313500001,2.0068650000000003e-05,0.9999750000000001,2.5e-05,0.00107,0.00034,0.00042,0.00034,0.00034,0.0,0.0,0.2,False,False,0.00018,0.00024
x1 = -5.9,-5.9,0.9999550000000001,4.4999999999999996e-05,0.00071,0.9999900000000002,1e-05,0.9995700000000001,0.00042999999999999994,0.9999899811000004,1.0018900000000002e-05,0.9999750000000001,2.5e-05,0.00018,0.00543,0.00042,0.00018,0.00018,1e-05,1e-05,0.2,False,False,0.00018,0.00024
x1 = 8.3,8.3,0.0006309999999999999,0.999369,0.00762,0.9999299999999998,6.999999999999998e-05,0.9999800000000001,2e-05,0.99997996845,2.003155e-05,0.9999750000000001,2.5e-05,0.00107,0.00034,0.00042,0.00034,0.00034,0.0,0.0,0.2,False,False,0.00018,0.00024
x1 = 8.3,8.3,0.0006309999999999999,0.999369,0.00762,0.9999299999999998,6.999999999999998e-05,0.9999800000000001,2e-05,0.99997996845,2.003155e-05,0.9999750000000001,2.5e-05,0.00107,0.00034,0.00042,0.00034,0.00034,0.0,0.0,0.2,False,False,0.00018,0.00024
x1 = 8.3,8.3,0.0006309999999999999,0.999369,0.00762,0.9999299999999998,6.999999999999998e-05,0.9999800000000001,2e-05,0.99997996845,2.003155e-05,0.9999750000000001,2.5e-05,0.00107,0.00034,0.00042,0.00034,0.00034,0.0,0.0,0.2,False,False,0.00018,0.00024
x1 = 8.3,8.3,0.0006309999999999999,0.999369,0.00762,0.9999299999999998,6.999999999999998e-05,0.9999800000000001,2e-05,0.99997996845,2.003155e-05,0.9999750000000001,2.5e-05,0.00107,0.00034,0.00042,0.00034,0.00034,0.0,0.0,0.2,False,False,0.00018,0.00024
x1 = 8.3,8.3,0.0006309999999999999,0.999369,0.00762,0.9999299999999998,6.999999999999998e-05,0.9999800000000001,2e-05,0.99997996845,2.003155e-05,0.9999750000000001,2.5e-05,0.00107,0.00034,0.00042,0.00034,0.00034,0.0,0.0,0.2,False,False,0.00018,0.00024
x1 = 8.3,8.3,0.0006309999999999999,0.999369,0.00762,0.9999299999999998,6.999999999999998e-05,0.9999800000000001,2e-05,0.99997996845,2.003155e-05,0.9999750000000001,2.5e-05,0.00107,0.00034,0.00042,0.00034,0.00034,0.0,0.0,0.2,False,False,0.00018,0.00024
x1 = 8.3,8.3,0.0006309999999999999,0.999369,0.00762,0.9999299999999998,6.999999999999998e-05,0.9999800000000001,2e-05,0.99997996845,2.003155e-05,0.9999750000000001,2.5e-05,0.00107,0.00034,0.00042,0.00034,0.00034,0.0,0.0,0.2,False,False,0.00018,0.00024
x1 = 8.3,8.3,0.0006309999999999999,0.999369,0.00762,0.9999299999999998,6.999999999999998e-05,0.9999800000000001,2e-05,0.99997996845,2.003155e-05,0.9999750000000001,2.5e-05,0.00107,0.00034,0.00042,0.00034,0.00034,0.0,0.0,0.2,False,False,0.00018,0.00024
x1 = 8.3,8.3,0.0006309999999999999,0.999369,0.00762,0.9999299999999998,6.999999999999998e-05,0.9999800000000001,2e-05,0.99997996845,2.003155e-05,0.9999750000000001,2.5e-05,0.00107,0.00034,0.00042,0.00034,0.00034,0.0,0.0,0.2,False,False,0.00018,0.00024
x1 = 8.3,8.3,0.0006309999999999999,0.999369,0.00762,0.9999299999999998,6.999999999999998e-05,0.9999800000000001,2e-05,0.99997996845,2.003155e-05,0.9999750000000001,2.5e-05,0.00107,0.00034,0.00042,0.00034,0.00034,0.0,0.0,0.2,False,False,0.00018,0.00024
