note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -1.2,-1.2,0.9999600000000001,4e-05,0.00064,0.9999900000000002,1e-05,0.98594,0.01406,0.9999894380000003,1.0562000000000002e-05,0.999945,5.4999999999999995e-05,0.00018,0.10664,0.00086,0.00019,0.00018,7e-05,4e-05,-5.8,False,False,0.00026,0.0006
x1 = -3.1,-3.1,0.999995,5e-06,0.0001,0.9999900000000002,1e-05,0.93991,0.06008999999999999,0.9999896996000002,1.03004e-05,0.999945,5.4999999999999995e-05,0.00018,0.3278,0.00086,0.00019,0.00018,7e-05,4e-05,-5.8,False,False,0.00026,0.0006
x1 = -5.7,-5.7,0.9999580000000001,4.2000000000000004e-05,0.00067,1.0,0.0,0.09535000000000002,0.90465,0.9999620047000001,3.7995300000000005e-05,0.999945,5.4999999999999995e-05,0.0,0.45408,0.00086,0.00061,2e-05,0.0,0.0,-5.8,False,False,0.00026,0.0006
x1 = 4.3,4.3,0.00024100000000000003,0.9997590000000003,0.00324,0.9995700000000001,0.00042999999999999994,0.9999800000000001,2e-05,0.9999799011900004,2.0098810000000006e-05,0.999945,5.4999999999999995e-05,0.00543,0.00034,0.00086,0.00034,0.00034,3e-05,2e-05,-5.8,False,False,0.00026,0.0006
x1 = -1.6,-1.6,0.999989,1.1e-05,0.0002,0.9999800000000001,2e-05,0.97069,0.029309999999999996,0.9999796778100001,2.0322190000000003e-05,0.999945,5.4999999999999995e-05,0.00034,0.19092,0.00086,0.00035,0.00034,3e-05,2e-05,-5.8,False,False,0.00026,0.0006
x1 = -7.8,-7.8,0.999924,7.6e-05,0.00115,1.0,0.0,0.14805,0.8519500000000002,0.9999352518,6.474820000000002e-05,0.999945,5.4999999999999995e-05,0.0,0.60494,0.00086,0.00099,5e-05,0.0,0.0,-5.8,False,False,0.00026,0.0006
x1 = -7.8,-7.8,0.999924,7.6e-05,0.00115,1.0,0.0,0.14805,0.8519500000000002,0.9999352518,6.474820000000002e-05,0.999945,5.4999999999999995e-05,0.0,0.60494,0.00086,0.00099,5e-05,0.0,0.0,-5.8,False,False,0.00026,0.0006
x1 = -6.0,-6.0,0.999922,7.8e-05,0.00118,0.9999900000000002,1e-05,0.43782,0.5621799999999999,0.99994615074,5.384925999999999e-05,0.999945,5.4999999999999995e-05,0.00018,0.98882,0.00086,0.00084,0.00026,0.0,0.0,-5.8,True,True,0.00026,0.0006
x1 = -8.0,-8.0,0.999871,0.000129,0.00185,1.0,0.0,0.22270000000000006,0.7773000000000001,0.9998997283,0.00010027170000000001,0.999945,5.4999999999999995e-05,0.0,0.76507,0.00086,0.00148,0.0001,2e-05,2e-05,-5.8,False,False,0.00026,0.0006
x1 = -8.0,-8.0,0.999871,0.000129,0.00185,1.0,0.0,0.22270000000000006,0.7773000000000001,0.9998997283,0.00010027170000000001,0.999945,5.4999999999999995e-05,0.0,0.76507,0.00086,0.00148,0.0001,2e-05,2e-05,-5.8,False,False,0.00026,0.0006
x1 = -7.9,-7.9,0.999941,5.9000000000000004e-05,0.00091,1.0,0.0,0.18243000000000004,0.8175700000000001,0.99995176337,4.8236630000000014e-05,0.999945,5.4999999999999995e-05,0.0,0.68536,0.00086,0.00076,4e-05,0.0,0.0,-5.8,False,False,0.00026,0.0006
x1 = -7.9,-7.9,0.999941,5.9000000000000004e-05,0.00091,1.0,0.0,0.18243000000000004,0.8175700000000001,0.99995176337,4.8236630000000014e-05,0.999945,5.4999999999999995e-05,0.0,0.68536,0.00086,0.00076,4e-05,0.0,0.0,-5.8,False,False,0.00026,0.0006
x1 = -8.0,-8.0,0.999871,0.000129,0.00185,1.0,0.0,0.22270000000000006,0.7773000000000001,0.9998997283,0.00010027170000000001,0.999945,5.4999999999999995e-05,0.0,0.76507,0.00086,0.00148,0.0001,2e-05,2e-05,-5.8,False,False,0.00026,0.0006
x1 = -7.9,-7.9,0.999941,5.9000000000000004e-05,0.00091,1.0,0.0,0.18243000000000004,0.8175700000000001,0.99995176337,4.8236630000000014e-05,0.999945,5.4999999999999995e-05,0.0,0.68536,0.00086,0.00076,4e-05,0.0,0.0,-5.8,False,False,0.00026,0.0006
x1 = -7.9,-7.9,0.999941,5.9000000000000004e-05,0.00091,1.0,0.0,0.18243000000000004,0.8175700000000001,0.99995176337,4.8236630000000014e-05,0.999945,5.4999999999999995e-05,0.0,0.68536,0.00086,0.00076,4e-05,0.0,0.0,-5.8,False,False,0.00026,0.0006
