note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -1.0,-1.0,0.999913,8.700000000000001e-05,0.0013,0.99997,3.0000000000000004e-05,0.9968299999999999,0.00317,0.9999697268200001,3.0273180000000005e-05,0.9999270000000001,7.300000000000001e-05,0.00049,0.03088,0.00111,0.0005,0.00049,3e-05,2e-05,-7.0,False,False,0.00039,0.00072
x1 = 0.5,0.5,0.9999680000000002,3.2000000000000005e-05,0.00052,0.9999800000000001,2e-05,0.99929,0.0007099999999999999,0.9999799779200004,2.0022080000000005e-05,0.9999270000000001,7.300000000000001e-05,0.00034,0.00845,0.00111,0.00034,0.00034,6e-05,4e-05,-7.0,False,False,0.00039,0.00072
x1 = -0.2,-0.2,0.999873,0.00012700000000000002,0.00183,0.9999800000000001,2e-05,0.9995700000000001,0.00042999999999999994,0.9999799479300001,2.0052070000000002e-05,0.9999270000000001,7.300000000000001e-05,0.00034,0.00543,0.00111,0.00034,0.00034,6e-05,4e-05,-7.0,False,False,0.00039,0.00072
x1 = -0.4,-0.4,0.999917,8.300000000000001e-05,0.00124,0.9999800000000001,2e-05,0.9988300000000001,0.0011700000000000002,0.9999799045500001,2.009545e-05,0.9999270000000001,7.300000000000001e-05,0.00034,0.01308,0.00111,0.00034,0.00034,6e-05,4e-05,-7.0,False,False,0.00039,0.00072
x1 = -1.5,-1.5,0.9999610000000001,3.9000000000000006e-05,0.00063,0.99997,3.0000000000000004e-05,0.9933099999999999,0.00669,0.9999697402600001,3.0259740000000007e-05,0.9999270000000001,7.300000000000001e-05,0.00049,0.05795,0.00111,0.0005,0.00049,3e-05,2e-05,-7.0,False,False,0.00039,0.00072
x1 = -11.8,-11.8,0.999799,0.000201,0.00276,0.9999900000000002,1e-05,0.07586000000000001,0.9241399999999997,0.9998042498700002,0.00019575012999999996,0.9999270000000001,7.300000000000001e-05,0.00018,0.38742,0.00111,0.00269,0.00026,7e-05,0.0001,-7.0,False,False,0.00039,0.00072
x1 = -12.2,-12.2,0.9997010000000002,0.000299,0.00393,0.9999900000000002,1e-05,0.1192,0.8808,0.9997266437900003,0.00027335621,0.9999270000000001,7.300000000000001e-05,0.00018,0.52706,0.00111,0.00363,0.00034,0.00015,0.00023,-7.0,False,False,0.00039,0.00072
x1 = -11.6,-11.6,0.999771,0.00022899999999999998,0.0031,1.0,0.0,0.09535000000000002,0.90465,0.99979283515,0.00020716484999999996,0.9999270000000001,7.300000000000001e-05,0.0,0.45408,0.00111,0.00283,0.0001,8e-05,0.00012,-7.0,False,False,0.00039,0.00072
x1 = -11.4,-11.4,0.9997850000000001,0.000215,0.00293,0.9999900000000002,1e-05,0.09535000000000002,0.90465,0.9997955024000003,0.00020449759999999998,0.9999270000000001,7.300000000000001e-05,0.00018,0.45408,0.00111,0.0028,0.00028,8e-05,0.00011,-7.0,False,False,0.00039,0.00072
x1 = -4.9,-4.9,0.999935,6.5e-05,0.001,0.9999800000000001,2e-05,0.22270000000000006,0.7773000000000001,0.9999294768000001,7.05232e-05,0.9999270000000001,7.300000000000001e-05,0.00034,0.76507,0.00111,0.00107,0.00039,0.0,0.0,-7.0,True,True,0.00039,0.00072
x1 = -4.3,-4.3,0.9999330000000001,6.7e-05,0.00103,0.9999900000000002,1e-05,0.37753999999999993,0.6224600000000001,0.9999482958500003,5.170415000000001e-05,0.9999270000000001,7.300000000000001e-05,0.00018,0.95629,0.00111,0.00081,0.00024,1e-05,0.0,-7.0,False,False,0.00039,0.00072
x1 = -4.0,-4.0,0.9998970000000001,0.00010300000000000001,0.00151,0.9999900000000002,1e-05,0.26894000000000007,0.7310600000000002,0.9999147018500003,8.529815000000003e-05,0.9999270000000001,7.300000000000001e-05,0.00018,0.83994,0.00111,0.00128,0.00027,0.0,0.0,-7.0,False,False,0.00039,0.00072
x1 = -3.5,-3.5,0.999967,3.3e-05,0.00054,0.9999900000000002,1e-05,0.43782,0.5621799999999999,0.9999714483900002,2.855161e-05,0.9999270000000001,7.300000000000001e-05,0.00018,0.98882,0.00111,0.00047,0.00021,3e-05,3e-05,-7.0,False,False,0.00039,0.00072
x1 = -3.2,-3.2,0.9999750000000003,2.5e-05,0.00042,0.9999800000000001,2e-05,0.6791799999999999,0.32081999999999994,0.9999719800000004,2.8020000000000006e-05,0.9999270000000001,7.300000000000001e-05,0.00034,0.90527,0.00111,0.00046,0.00036,4e-05,3e-05,-7.0,False,False,0.00039,0.00072
x1 = -7.6,-7.6,0.9999350000000001,6.5e-05,0.001,1.0,0.0,0.07586000000000001,0.9241399999999997,0.9999399309000001,6.006909999999998e-05,0.9999270000000001,7.300000000000001e-05,0.0,0.38742,0.00111,0.00093,3e-05,0.0,0.0,-7.0,False,False,0.00039,0.00072
