note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 2.1,2.1,0.0045190000000000004,0.9954810000000001,0.04171,0.99996,4e-05,0.9999900000000002,1e-05,0.9999898644300002,1.0135570000000001e-05,0.9999750000000001,2.5e-05,0.00064,0.00018,0.00042,0.00018,0.00018,1e-05,1e-05,-2.4,False,False,1e-05,0.00041
x1 = -15.4,-15.4,0.999634,0.000366,0.00471,0.9999900000000002,1e-05,0.9890100000000002,0.01099,0.9999859813200002,1.401868e-05,0.9999750000000001,2.5e-05,0.00018,0.08729,0.00042,0.00025,0.00021,1e-05,0.0,-2.4,False,False,1e-05,0.00041
x1 = 8.5,8.5,0.0006479999999999999,0.999352,0.0078,0.9999,0.00010000000000000002,0.9999900000000002,1e-05,0.9999899416800001,1.0058320000000001e-05,0.9999750000000001,2.5e-05,0.00147,0.00018,0.00042,0.00018,0.00018,1e-05,1e-05,-2.4,False,False,1e-05,0.00041
x1 = 8.1,8.1,0.000702,0.9992980000000001,0.00837,0.9999299999999998,6.999999999999998e-05,0.9999900000000002,1e-05,0.9999899578800003,1.0042120000000003e-05,0.9999750000000001,2.5e-05,0.00107,0.00018,0.00042,0.00018,0.00018,1e-05,1e-05,-2.4,False,False,1e-05,0.00041
x1 = -7.0,-7.0,0.9999270000000001,7.300000000000001e-05,0.00111,1.0,0.0,0.98201,0.017990000000000003,0.9999986867300001,1.3132700000000004e-06,0.9999750000000001,2.5e-05,0.0,0.13,0.00042,3e-05,1e-05,7e-05,3e-05,-2.4,False,False,1e-05,0.00041
x1 = -4.3,-4.3,0.9999330000000001,6.7e-05,0.00103,1.0,0.0,0.7773000000000001,0.22270000000000006,0.9999850791000001,1.4920900000000005e-05,0.9999750000000001,2.5e-05,0.0,0.76507,0.00042,0.00026,5e-05,0.0,0.0,-2.4,False,False,1e-05,0.00041
x1 = -5.1,-5.1,0.9999590000000002,4.1e-05,0.00066,1.0,0.0,0.90465,0.09535000000000002,0.9999960906500002,3.909350000000001e-06,0.9999750000000001,2.5e-05,0.0,0.45408,0.00042,8e-05,2e-05,4e-05,2e-05,-2.4,False,False,1e-05,0.00041
x1 = -4.3,-4.3,0.9999330000000001,6.7e-05,0.00103,1.0,0.0,0.7773000000000001,0.22270000000000006,0.9999850791000001,1.4920900000000005e-05,0.9999750000000001,2.5e-05,0.0,0.76507,0.00042,0.00026,5e-05,0.0,0.0,-2.4,False,False,1e-05,0.00041
x1 = -4.3,-4.3,0.9999330000000001,6.7e-05,0.00103,1.0,0.0,0.7773000000000001,0.22270000000000006,0.9999850791000001,1.4920900000000005e-05,0.9999750000000001,2.5e-05,0.0,0.76507,0.00042,0.00026,5e-05,0.0,0.0,-2.4,False,False,1e-05,0.00041
x1 = -4.3,-4.3,0.9999330000000001,6.7e-05,0.00103,1.0,0.0,0.7773000000000001,0.22270000000000006,0.9999850791000001,1.4920900000000005e-05,0.9999750000000001,2.5e-05,0.0,0.76507,0.00042,0.00026,5e-05,0.0,0.0,-2.4,False,False,1e-05,0.00041
x1 = -5.1,-5.1,0.9999590000000002,4.1e-05,0.00066,1.0,0.0,0.90465,0.09535000000000002,0.9999960906500002,3.909350000000001e-06,0.9999750000000001,2.5e-05,0.0,0.45408,0.00042,8e-05,2e-05,4e-05,2e-05,-2.4,False,False,1e-05,0.00041
x1 = -4.3,-4.3,0.9999330000000001,6.7e-05,0.00103,1.0,0.0,0.7773000000000001,0.22270000000000006,0.9999850791000001,1.4920900000000005e-05,0.9999750000000001,2.5e-05,0.0,0.76507,0.00042,0.00026,5e-05,0.0,0.0,-2.4,False,False,1e-05,0.00041
x1 = -5.1,-5.1,0.9999590000000002,4.1e-05,0.00066,1.0,0.0,0.90465,0.09535000000000002,0.9999960906500002,3.909350000000001e-06,0.9999750000000001,2.5e-05,0.0,0.45408,0.00042,8e-05,2e-05,4e-05,2e-05,-2.4,False,False,1e-05,0.00041
x1 = -4.3,-4.3,0.9999330000000001,6.7e-05,0.00103,1.0,0.0,0.7773000000000001,0.22270000000000006,0.9999850791000001,1.4920900000000005e-05,0.9999750000000001,2.5e-05,0.0,0.76507,0.00042,0.00026,5e-05,0.0,0.0,-2.4,False,False,1e-05,0.00041
x1 = -4.3,-4.3,0.9999330000000001,6.7e-05,0.00103,1.0,0.0,0.7773000000000001,0.22270000000000006,0.9999850791000001,1.4920900000000005e-05,0.9999750000000001,2.5e-05,0.0,0.76507,0.00042,0.00026,5e-05,0.0,0.0,-2.4,False,False,1e-05,0.00041
