note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 9.3,9.3,0.000813,0.9991870000000003,0.00952,0.99996,4e-05,1.0,0.0,0.9999999674800003,3.252e-08,0.9999800000000001,2e-05,0.00064,0.0,0.00034,0.0,0.0,0.00016,3e-05,-1.8,False,False,0.0,0.00034
x1 = 14.1,14.1,0.0020150000000000003,0.9979850000000001,0.02095,0.99996,4e-05,0.9999900000000002,1e-05,0.9999899395500003,1.0060450000000003e-05,0.9999800000000001,2e-05,0.00064,0.00018,0.00034,0.00018,0.00018,1e-05,0.0,-1.8,False,False,0.0,0.00034
x1 = -10.9,-10.9,0.9998439999999998,0.00015600000000000002,0.0022,1.0,0.0,0.9959299999999998,0.004069999999999999,0.9999993650799999,6.3492e-07,0.9999800000000001,2e-05,0.0,0.03818,0.00034,1e-05,1e-05,7e-05,2e-05,-1.8,False,False,0.0,0.00034
x1 = 0.1,0.1,0.999958,4.2000000000000004e-05,0.00067,1.0,0.0,0.9985000000000002,0.0014999999999999998,0.999999937,6.3e-08,0.9999800000000001,2e-05,0.0,0.01623,0.00034,0.0,0.0,0.00014,3e-05,-1.8,False,False,0.0,0.00034
x1 = -2.5,-2.5,0.9999719999999999,2.8000000000000003e-05,0.00046,1.0,0.0,0.8808,0.1192,0.9999966623999998,3.3376000000000005e-06,0.9999800000000001,2e-05,0.0,0.52706,0.00034,7e-05,1e-05,3e-05,2e-05,-1.8,False,False,0.0,0.00034
x1 = -4.1,-4.1,0.9999500000000001,5e-05,0.00079,1.0,0.0,0.8808,0.1192,0.9999940400000001,5.9600000000000005e-06,0.9999800000000001,2e-05,0.0,0.52706,0.00034,0.00011,3e-05,1e-05,1e-05,-1.8,False,False,0.0,0.00034
x1 = -4.1,-4.1,0.9999500000000001,5e-05,0.00079,1.0,0.0,0.8808,0.1192,0.9999940400000001,5.9600000000000005e-06,0.9999800000000001,2e-05,0.0,0.52706,0.00034,0.00011,3e-05,1e-05,1e-05,-1.8,False,False,0.0,0.00034
x1 = -4.1,-4.1,0.9999500000000001,5e-05,0.00079,1.0,0.0,0.8808,0.1192,0.9999940400000001,5.9600000000000005e-06,0.9999800000000001,2e-05,0.0,0.52706,0.00034,0.00011,3e-05,1e-05,1e-05,-1.8,False,False,0.0,0.00034
x1 = -9.9,-9.9,0.9999100000000002,8.999999999999999e-05,0.00134,1.0,0.0,0.9933099999999999,0.00669,0.9999993979000001,6.020999999999999e-07,0.9999800000000001,2e-05,0.0,0.05795,0.00034,1e-05,1e-05,7e-05,2e-05,-1.8,False,False,0.0,0.00034
x1 = -4.6,-4.6,0.9999520000000001,4.7999999999999994e-05,0.00076,1.0,0.0,0.93991,0.06008999999999999,0.99999711568,2.8843199999999993e-06,0.9999800000000001,2e-05,0.0,0.3278,0.00034,6e-05,2e-05,3e-05,2e-05,-1.8,False,False,0.0,0.00034
x1 = -4.6,-4.6,0.9999520000000001,4.7999999999999994e-05,0.00076,1.0,0.0,0.93991,0.06008999999999999,0.99999711568,2.8843199999999993e-06,0.9999800000000001,2e-05,0.0,0.3278,0.00034,6e-05,2e-05,3e-05,2e-05,-1.8,False,False,0.0,0.00034
x1 = -4.6,-4.6,0.9999520000000001,4.7999999999999994e-05,0.00076,1.0,0.0,0.93991,0.06008999999999999,0.99999711568,2.8843199999999993e-06,0.9999800000000001,2e-05,0.0,0.3278,0.00034,6e-05,2e-05,3e-05,2e-05,-1.8,False,False,0.0,0.00034
x1 = -4.6,-4.6,0.9999520000000001,4.7999999999999994e-05,0.00076,1.0,0.0,0.93991,0.06008999999999999,0.99999711568,2.8843199999999993e-06,0.9999800000000001,2e-05,0.0,0.3278,0.00034,6e-05,2e-05,3e-05,2e-05,-1.8,False,False,0.0,0.00034
x1 = -4.6,-4.6,0.9999520000000001,4.7999999999999994e-05,0.00076,1.0,0.0,0.93991,0.06008999999999999,0.99999711568,2.8843199999999993e-06,0.9999800000000001,2e-05,0.0,0.3278,0.00034,6e-05,2e-05,3e-05,2e-05,-1.8,False,False,0.0,0.00034
x1 = -4.6,-4.6,0.9999520000000001,4.7999999999999994e-05,0.00076,1.0,0.0,0.93991,0.06008999999999999,0.99999711568,2.8843199999999993e-06,0.9999800000000001,2e-05,0.0,0.3278,0.00034,6e-05,2e-05,3e-05,2e-05,-1.8,False,False,0.0,0.00034
