note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",kl_pyx_pyxz,kl_pyxz_pyx,true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 2.2,2.2,0.0035460000000000005,0.996454,0.03397,0.9999,0.00010000000000000002,0.9999499999999999,5.000000000000001e-05,0.9999498226999999,5.0177300000000005e-05,0.999913,8.700000000000001e-05,0.00147,0.00079,0.0013,0.00079,0.00079,2e-05,1e-05,-1.0,False,False,0.00034,0.00096
x1 = 13.7,13.7,0.0018869999999999998,0.998113,0.0198,0.9998000000000002,0.00020000000000000004,0.99996,4e-05,0.9999596980800001,4.030192e-05,0.999913,8.700000000000001e-05,0.00275,0.00064,0.0013,0.00065,0.00064,3e-05,2e-05,-1.0,False,False,0.00034,0.00096
x1 = 13.4,13.4,0.0018169999999999998,0.998183,0.01916,0.9998400000000001,0.00016,0.99996,4e-05,0.99995978196,4.021804000000001e-05,0.999913,8.700000000000001e-05,0.00225,0.00064,0.0013,0.00065,0.00064,3e-05,2e-05,-1.0,False,False,0.00034,0.00096
x1 = 9.5,9.5,0.000869,0.999131,0.01009,0.9998000000000002,0.00020000000000000004,0.99996,4e-05,0.9999598609599999,4.0139040000000006e-05,0.999913,8.700000000000001e-05,0.00275,0.00064,0.0013,0.00064,0.00064,3e-05,2e-05,-1.0,False,False,0.00034,0.00096
x1 = 7.3,7.3,0.000401,0.9995989999999999,0.0051,0.9997399999999999,0.0002599999999999999,0.99997,3.0000000000000004e-05,0.9999699077699999,3.0092230000000002e-05,0.999913,8.700000000000001e-05,0.00347,0.00049,0.0013,0.0005,0.00049,5e-05,4e-05,-1.0,False,False,0.00034,0.00096
x1 = -4.6,-4.6,0.9999520000000001,4.7999999999999994e-05,0.00076,0.9999800000000001,2e-05,0.9890100000000002,0.01099,0.9999794734400002,2.052656e-05,0.999913,8.700000000000001e-05,0.00034,0.08729,0.0013,0.00035,0.00034,9e-05,5e-05,-1.0,False,False,0.00034,0.00096
x1 = -9.1,-9.1,0.9999070000000001,9.300000000000001e-05,0.00138,0.99997,3.0000000000000004e-05,0.9933099999999999,0.00669,0.9999693806200002,3.0619380000000006e-05,0.999913,8.700000000000001e-05,0.00049,0.05795,0.0013,0.0005,0.0005,5e-05,4e-05,-1.0,False,False,0.00034,0.00096
x1 = -3.8,-3.8,0.9999730000000001,2.7e-05,0.00045,0.99997,3.0000000000000004e-05,0.9770199999999998,0.02298,0.99996938035,3.061965000000001e-05,0.999913,8.700000000000001e-05,0.00049,0.15786,0.0013,0.0005,0.00049,5e-05,4e-05,-1.0,False,False,0.00034,0.00096
x1 = -4.6,-4.6,0.9999520000000001,4.7999999999999994e-05,0.00076,0.9999800000000001,2e-05,0.9890100000000002,0.01099,0.9999794734400002,2.052656e-05,0.999913,8.700000000000001e-05,0.00034,0.08729,0.0013,0.00035,0.00034,9e-05,5e-05,-1.0,False,False,0.00034,0.00096
x1 = -4.6,-4.6,0.9999520000000001,4.7999999999999994e-05,0.00076,0.9999800000000001,2e-05,0.9890100000000002,0.01099,0.9999794734400002,2.052656e-05,0.999913,8.700000000000001e-05,0.00034,0.08729,0.0013,0.00035,0.00034,9e-05,5e-05,-1.0,False,False,0.00034,0.00096
x1 = -8.3,-8.3,0.999907,9.300000000000001e-05,0.00138,0.99996,4e-05,0.9933099999999999,0.00669,0.99995938155,4.061845e-05,0.999913,8.700000000000001e-05,0.00064,0.05795,0.0013,0.00065,0.00065,3e-05,2e-05,-1.0,False,False,0.00034,0.00096
x1 = -4.6,-4.6,0.9999520000000001,4.7999999999999994e-05,0.00076,0.9999800000000001,2e-05,0.9890100000000002,0.01099,0.9999794734400002,2.052656e-05,0.999913,8.700000000000001e-05,0.00034,0.08729,0.0013,0.00035,0.00034,9e-05,5e-05,-1.0,False,False,0.00034,0.00096
x1 = -6.7,-6.7,0.9999929999999999,7.000000000000001e-06,0.00013,0.9999800000000001,2e-05,0.9933099999999999,0.00669,0.99997995331,2.0046689999999998e-05,0.999913,8.700000000000001e-05,0.00034,0.05795,0.0013,0.00034,0.00034,9e-05,5e-05,-1.0,False,False,0.00034,0.00096
x1 = -6.7,-6.7,0.9999929999999999,7.000000000000001e-06,0.00013,0.9999800000000001,2e-05,0.9933099999999999,0.00669,0.99997995331,2.0046689999999998e-05,0.999913,8.700000000000001e-05,0.00034,0.05795,0.0013,0.00034,0.00034,9e-05,5e-05,-1.0,False,False,0.00034,0.00096
x1 = -5.6,-5.6,0.9999499999999999,5e-05,0.00079,0.99997,3.0000000000000004e-05,0.99142,0.008580000000000003,0.9999695725,3.04275e-05,0.999913,8.700000000000001e-05,0.00049,0.07123,0.0013,0.0005,0.00049,5e-05,4e-05,-1.0,False,False,0.00034,0.00096
