x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-2.1,0,x1 = -2.1,0.99999,1e-05,0.00018,0.99999,1e-05,0.06009,0.93991,0.0032959999999999995,0.996704,0.06008943206,0.93991056794,0.37754,0.62246,0.3278,0.03192,0.95629,0.3278,0.3278,0.8,True,0.84196,0.11433
7.5,0,x1 = 7.5,0.0,1.0,0.0,0.0,1.0,0.22270000000000004,0.7773,0.06009,0.93991,0.06009,0.93991,0.37754,0.62246,0.76507,0.3278,0.95629,0.3278,0.3278,0.8,True,0.84196,0.11433
-4.5,0,x1 = -4.5,1.0,0.0,0.0,0.99999,1e-05,0.00858,0.99142,0.0015,0.9985000000000002,0.00858,0.99142,0.37754,0.62246,0.07123,0.01623,0.95629,0.07123,0.07123,0.8,True,0.84196,0.11433
-1.3,0,x1 = -1.3,1.0,0.0,0.0,1.0,0.0,0.479354,0.5206459999999999,0.01406,0.98594,0.479354,0.5206459999999999,0.37754,0.62246,0.99877,0.10664,0.95629,0.99877,0.99877,0.8,True,0.84196,0.11433
-2.4,0,x1 = -2.4,0.9999800000000001,2e-05,0.00034,0.99996,4e-05,0.04743,0.95257,0.002568,0.9974319999999999,0.04742910276000001,0.9525708972400001,0.37754,0.62246,0.27538,0.0258,0.95629,0.27537,0.27537,0.8,True,0.84196,0.11433
-2.6,0,x1 = -2.6,0.9999800000000001,2e-05,0.00034,0.99996,4e-05,0.03733,0.9626699999999999,0.003288,0.9967119999999999,0.037329319160000006,0.9626706808400001,0.37754,0.62246,0.22991,0.03186,0.95629,0.22991,0.2299,0.8,True,0.84196,0.11433
2.8,0,x1 = 2.8,0.99997,3.0000000000000004e-05,0.00049,0.9998400000000001,0.00016,0.9959299999999999,0.00407,0.14805,0.8519500000000001,0.9959045635999999,0.0040954364,0.37754,0.62246,0.03818,0.60494,0.95629,0.03838,0.03827,0.8,True,0.84196,0.11433
3.1,0,x1 = 3.1,0.99753,0.00247,0.02495,0.9890100000000001,0.01099,0.72371,0.27629,0.01099,0.9890100000000001,0.7219495816,0.2780504184,0.37754,0.62246,0.85035,0.08729,0.95629,0.85278,0.84196,0.8,True,0.84196,0.11433
-10.0,0,x1 = -10.0,1.0,0.0,0.0,1.0,0.0,0.06009,0.93991,0.01099,0.9890100000000001,0.06009,0.93991,0.37754,0.62246,0.3278,0.08729,0.95629,0.3278,0.3278,0.8,True,0.84196,0.11433
4.8,0,x1 = 4.8,3.0000000000000004e-05,0.99997,0.00049,2e-05,0.9999800000000001,0.32082,0.67918,0.03733,0.9626699999999999,0.037338504700000004,0.9626614952999999,0.37754,0.62246,0.90527,0.22991,0.95629,0.22995,0.22992,0.8,True,0.84196,0.11433
