x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-2.3,0,x1 = -2.3,0.9999400000000002,6.000000000000001e-05,0.00093,0.9997399999999999,0.00026,0.99957,0.00043,0.9618220000000001,0.038178000000000004,0.9995677351200002,0.0004322648800000001,0.9998400000000001,0.00016,0.00543,0.23388,0.00225,0.00545,0.00549,2.8,False,0.00108,0.00117
8.3,0,x1 = 8.3,0.0,1.0,0.0,0.0,1.0,0.9988300000000001,0.00117,0.9968299999999999,0.00317,0.9968299999999999,0.00317,0.9998400000000001,0.00016,0.01308,0.03088,0.00225,0.03088,0.03088,2.8,False,0.00108,0.00117
-5.0,0,x1 = -5.0,0.9999800000000001,2e-05,0.00034,0.99996,4e-05,0.9985000000000002,0.0015,0.98201,0.01799,0.9984996702000003,0.0015003298000000002,0.9998400000000001,0.00016,0.01623,0.13,0.00225,0.01624,0.01623,2.8,False,0.00108,0.00117
-1.0,0,x1 = -1.0,0.99807,0.00193,0.02018,0.98594,0.01406,0.99909,0.00091,0.9391299999999999,0.060869999999999994,0.9989742772,0.0010257228,0.9998400000000001,0.00016,0.0105,0.33089,0.00225,0.01166,0.015,2.8,False,0.00108,0.00117
-0.6,0,x1 = -0.6,0.93991,0.06009,0.3278,0.900044,0.099956,0.99753,0.00247,0.9764420000000001,0.023558000000000003,0.99626282208,0.00373717792,0.9998400000000001,0.00016,0.02495,0.16098,0.00225,0.03552,0.03855,2.8,False,0.00108,0.00117
1.1,0,x1 = 1.1,0.9999800000000001,2e-05,0.00034,0.9999400000000002,6.000000000000001e-05,0.99993,7e-05,0.98201,0.01799,0.9999296416000001,7.035840000000001e-05,0.9998400000000001,0.00016,0.00107,0.13,0.00225,0.00107,0.00108,2.8,False,0.00108,0.00117
-0.4,0,x1 = -0.4,0.8370200000000001,0.16298,0.64139,0.7696760000000001,0.23032399999999997,0.9968299999999999,0.00317,0.9764660000000001,0.023534,0.99351107528,0.006488924720000001,0.9998400000000001,0.00016,0.03088,0.16085,0.00225,0.05649,0.06082,2.8,False,0.00108,0.00117
-0.2,0,x1 = -0.2,0.64091,0.35909,0.94193,0.6433440000000001,0.356656,0.9959299999999999,0.00407,0.9770199999999999,0.02298,0.9891396080999999,0.010860391899999999,0.9998400000000001,0.00016,0.03818,0.15786,0.00225,0.08644,0.08086,2.8,False,0.00108,0.00117
0.0,0,x1 = 0.0,0.567184,0.432816,0.98694,0.621334,0.378666,0.99957,0.00043,0.961946,0.038054,0.9832857308159999,0.016714269184,0.9998400000000001,0.00016,0.00543,0.2333,0.00225,0.12257,0.09172,2.8,False,0.00108,0.00117
-10.0,0,x1 = -10.0,1.0,0.0,0.0,0.99999,1e-05,0.9994499999999998,0.00055,0.98594,0.01406,0.9994499999999998,0.00055,0.9998400000000001,0.00016,0.00675,0.10664,0.00225,0.00675,0.00675,2.8,False,0.00108,0.00117
