x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
2.1,0,x1 = 2.1,1.0,0.0,0.0,0.99997,3.0000000000000004e-05,1.0,0.0,0.99957,0.00043,1.0,0.0,1.0,0.0,0.0,0.00543,0.0,0.0,0.0,0.6,True,0.0,0.0
5.7,0,x1 = 5.7,0.0,1.0,0.0,0.0,1.0,0.9999,0.0001,1.0,0.0,1.0,0.0,1.0,0.0,0.00147,0.0,0.0,0.0,0.0,0.6,True,0.0,0.0
1.2,0,x1 = 1.2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.95257,0.04743,1.0,0.0,1.0,0.0,0.0,0.27538,0.0,0.0,0.0,0.6,True,0.0,0.0
-10.0,0,x1 = -10.0,0.9998400000000001,0.00016,0.00225,0.9997399999999999,0.00026,0.99999,1e-05,0.9968299999999999,0.00317,0.9999894944000002,1.0505600000000002e-05,1.0,0.0,0.00018,0.03088,0.0,0.00019,0.00019,0.6,True,0.0,0.0
-10.0,0,x1 = -10.0,0.9998400000000001,0.00016,0.00225,0.9997399999999999,0.00026,0.99999,1e-05,0.9968299999999999,0.00317,0.9999894944000002,1.0505600000000002e-05,1.0,0.0,0.00018,0.03088,0.0,0.00019,0.00019,0.6,True,0.0,0.0
-10.0,0,x1 = -10.0,0.9998400000000001,0.00016,0.00225,0.9997399999999999,0.00026,0.99999,1e-05,0.9968299999999999,0.00317,0.9999894944000002,1.0505600000000002e-05,1.0,0.0,0.00018,0.03088,0.0,0.00019,0.00019,0.6,True,0.0,0.0
-10.0,0,x1 = -10.0,0.9998400000000001,0.00016,0.00225,0.9997399999999999,0.00026,0.99999,1e-05,0.9968299999999999,0.00317,0.9999894944000002,1.0505600000000002e-05,1.0,0.0,0.00018,0.03088,0.0,0.00019,0.00019,0.6,True,0.0,0.0
-10.0,0,x1 = -10.0,0.9998400000000001,0.00016,0.00225,0.9997399999999999,0.00026,0.99999,1e-05,0.9968299999999999,0.00317,0.9999894944000002,1.0505600000000002e-05,1.0,0.0,0.00018,0.03088,0.0,0.00019,0.00019,0.6,True,0.0,0.0
-10.0,0,x1 = -10.0,0.9998400000000001,0.00016,0.00225,0.9997399999999999,0.00026,0.99999,1e-05,0.9968299999999999,0.00317,0.9999894944000002,1.0505600000000002e-05,1.0,0.0,0.00018,0.03088,0.0,0.00019,0.00019,0.6,True,0.0,0.0
-10.0,0,x1 = -10.0,0.9998400000000001,0.00016,0.00225,0.9997399999999999,0.00026,0.99999,1e-05,0.9968299999999999,0.00317,0.9999894944000002,1.0505600000000002e-05,1.0,0.0,0.00018,0.03088,0.0,0.00019,0.00019,0.6,True,0.0,0.0
