x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-1.6,0,x1 = -1.6,0.9999,0.0001,0.00147,0.9999,0.0001,0.01799,0.98201,0.002568,0.9974319999999999,0.0179884578,0.9820115422,0.04743,0.95257,0.13,0.0258,0.27538,0.12999,0.12999,0.5,True,0.15642,0.11896
6.7,0,x1 = 6.7,0.0,1.0,0.0,0.0,1.0,0.01799,0.98201,0.03733,0.9626699999999999,0.03733,0.9626699999999999,0.04743,0.95257,0.13,0.22991,0.27538,0.22991,0.22991,0.5,True,0.15642,0.11896
-3.7,0,x1 = -3.7,1.0,0.0,0.0,1.0,0.0,0.00407,0.9959299999999999,0.0015,0.9985000000000002,0.00407,0.9959299999999999,0.04743,0.95257,0.03818,0.01623,0.27538,0.03818,0.03818,0.5,True,0.15642,0.11896
-0.9,0,x1 = -0.9,1.0,0.0,0.0,1.0,0.0,0.09535,0.90465,0.001996,0.9980040000000001,0.09535,0.90465,0.04743,0.95257,0.45408,0.02078,0.27538,0.45408,0.45408,0.5,True,0.15642,0.11896
-1.8,0,x1 = -1.8,0.9999499999999999,5e-05,0.00079,0.99996,4e-05,0.01099,0.9890100000000001,0.00317,0.9968299999999999,0.010989609,0.9890103909999999,0.04743,0.95257,0.08729,0.03088,0.27538,0.08728,0.08729,0.5,True,0.15642,0.11896
-9.8,0,x1 = -9.8,1.0,0.0,0.0,1.0,0.0,0.00858,0.99142,0.00317,0.9968299999999999,0.00858,0.99142,0.04743,0.95257,0.07123,0.03088,0.27538,0.07123,0.07123,0.5,True,0.15642,0.11896
-1.5,0,x1 = -1.5,0.99993,7e-05,0.00107,0.99993,7e-05,0.029309999999999996,0.97069,0.00247,0.99753,0.029308121199999995,0.9706918788000001,0.04743,0.95257,0.19092,0.02495,0.27538,0.19091,0.19091,0.5,True,0.15642,0.11896
10.0,0,x1 = 10.0,0.0,1.0,0.0,0.0,1.0,0.02298,0.9770199999999999,0.03733,0.9626699999999999,0.03733,0.9626699999999999,0.04743,0.95257,0.15786,0.22991,0.27538,0.22991,0.22991,0.5,True,0.15642,0.11896
3.3,0,x1 = 3.3,0.7387480000000001,0.261252,0.82863,0.7405320000000001,0.259468,0.029309999999999996,0.97069,0.00669,0.9933099999999999,0.02340047976,0.9765995202400001,0.04743,0.95257,0.19092,0.05795,0.27538,0.16013,0.15642,0.5,True,0.15642,0.11896
2.8,0,x1 = 2.8,0.818242,0.18175800000000003,0.68391,0.90465,0.09535,0.029309999999999996,0.97069,0.00669,0.9933099999999999,0.025198634039999997,0.97480136596,0.04743,0.95257,0.19092,0.05795,0.27538,0.16971,0.17824,0.5,True,0.15642,0.11896
