x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-2.1,0,x1 = -2.1,0.99999,1e-05,0.00018,0.9999800000000001,2e-05,0.01799,0.98201,0.00091,0.99909,0.0179898292,0.9820101708000001,0.14805,0.8519500000000001,0.13,0.0105,0.60494,0.13,0.13,0.2,True,0.68536,-0.08042
7.5,0,x1 = 7.5,0.0,1.0,0.0,0.0,1.0,0.09535,0.90465,0.029309999999999996,0.97069,0.029309999999999996,0.97069,0.14805,0.8519500000000001,0.45408,0.19092,0.60494,0.19092,0.19092,0.2,True,0.68536,-0.08042
-4.5,0,x1 = -4.5,1.0,0.0,0.0,0.99999,1e-05,0.00247,0.99753,0.00055,0.9994499999999998,0.00247,0.99753,0.14805,0.8519500000000001,0.02495,0.00675,0.60494,0.02495,0.02495,0.2,True,0.68536,-0.08042
-1.3,0,x1 = -1.3,1.0,0.0,0.0,1.0,0.0,0.18243,0.8175700000000001,0.003276,0.996724,0.18243,0.8175700000000001,0.14805,0.8519500000000001,0.68536,0.03176,0.60494,0.68536,0.68536,0.2,True,0.68536,-0.08042
-2.4,0,x1 = -2.4,0.9999800000000001,2e-05,0.00034,0.9999499999999999,5e-05,0.01099,0.9890100000000001,0.00091,0.99909,0.0109897984,0.9890102016000001,0.14805,0.8519500000000001,0.08729,0.0105,0.60494,0.08729,0.08729,0.2,True,0.68536,-0.08042
-2.6,0,x1 = -2.6,0.9999800000000001,2e-05,0.00034,0.9999499999999999,5e-05,0.01099,0.9890100000000001,0.00117,0.9988300000000001,0.0109898036,0.9890101964000001,0.14805,0.8519500000000001,0.08729,0.01308,0.60494,0.08729,0.08729,0.2,True,0.68536,-0.08042
2.8,0,x1 = 2.8,0.99997,3.0000000000000004e-05,0.00049,0.9998400000000001,0.00016,0.73425,0.26575,0.01406,0.98594,0.7342283943,0.26577160569999997,0.14805,0.8519500000000001,0.8353,0.10664,0.60494,0.83533,0.83518,0.2,True,0.68536,-0.08042
3.1,0,x1 = 3.1,0.99753,0.00247,0.02495,0.99142,0.00858,0.5492060000000001,0.450794,0.00193,0.99807,0.5478542282800001,0.45214577172,0.14805,0.8519500000000001,0.993,0.02018,0.60494,0.99338,0.98465,0.2,True,0.68536,-0.08042
-10.0,0,x1 = -10.0,1.0,0.0,0.0,1.0,0.0,0.00858,0.99142,0.00247,0.99753,0.00858,0.99142,0.14805,0.8519500000000001,0.07123,0.02495,0.60494,0.07123,0.07123,0.2,True,0.68536,-0.08042
4.8,0,x1 = 4.8,3.0000000000000004e-05,0.99997,0.00049,2e-05,0.9999800000000001,0.09535,0.90465,0.01406,0.98594,0.0140624387,0.9859375613000001,0.14805,0.8519500000000001,0.45408,0.10664,0.60494,0.10666,0.10665,0.2,True,0.68536,-0.08042
