x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-2.1,0,x1 = -2.1,0.99999,1e-05,0.00018,0.99999,1e-05,0.06009,0.93991,0.01099,0.9890100000000001,0.060089509000000006,0.939910491,0.03733,0.9626699999999999,0.3278,0.08729,0.22991,0.3278,0.3278,4.2,True,0.27537,-0.04546
7.5,0,x1 = 7.5,0.0,1.0,0.0,0.0,1.0,0.9947800000000001,0.00522,0.9227640000000001,0.077236,0.9227640000000001,0.077236,0.03733,0.9626699999999999,0.04709,0.39236,0.22991,0.39236,0.39236,4.2,True,0.27537,-0.04546
-4.5,0,x1 = -4.5,1.0,0.0,0.0,0.9999800000000001,2e-05,0.14805,0.8519500000000001,0.00522,0.9947800000000001,0.14805,0.8519500000000001,0.03733,0.9626699999999999,0.60494,0.04709,0.22991,0.60494,0.60493,4.2,True,0.27537,-0.04546
-1.3,0,x1 = -1.3,1.0,0.0,0.0,1.0,0.0,0.06009,0.93991,0.01406,0.98594,0.06009,0.93991,0.03733,0.9626699999999999,0.3278,0.10664,0.22991,0.3278,0.3278,4.2,True,0.27537,-0.04546
-2.4,0,x1 = -2.4,0.9999800000000001,2e-05,0.00034,0.9999499999999999,5e-05,0.04743,0.95257,0.00522,0.9947800000000001,0.047429155800000004,0.9525708442000002,0.03733,0.9626699999999999,0.27538,0.04709,0.22991,0.27537,0.27537,4.2,True,0.27537,-0.04546
-2.6,0,x1 = -2.6,0.9999800000000001,2e-05,0.00034,0.99996,4e-05,0.09535,0.90465,0.01099,0.9890100000000001,0.09534831280000002,0.9046516872000001,0.03733,0.9626699999999999,0.45408,0.08729,0.22991,0.45407,0.45407,4.2,True,0.27537,-0.04546
2.8,0,x1 = 2.8,0.99997,3.0000000000000004e-05,0.00049,0.9998400000000001,0.00016,0.32082,0.67918,0.06009,0.93991,0.3208121781,0.6791878219,0.03733,0.9626699999999999,0.90527,0.3278,0.22991,0.90526,0.90518,4.2,True,0.27537,-0.04546
3.1,0,x1 = 3.1,0.99753,0.00247,0.02495,0.99807,0.00193,0.5517559999999999,0.44824400000000003,0.04743,0.95257,0.5505103147799999,0.44948968522000005,0.03733,0.9626699999999999,0.99226,0.27538,0.22991,0.99263,0.99088,4.2,True,0.27537,-0.04546
-10.0,0,x1 = -10.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.22270000000000004,0.7773,0.5,0.5,0.03733,0.9626699999999999,1.0,0.76507,0.22991,1.0,1.0,4.2,True,0.27537,-0.04546
4.8,0,x1 = 4.8,3.0000000000000004e-05,0.99997,0.00049,2e-05,0.9999800000000001,0.99753,0.00247,0.338518,0.6614820000000001,0.33853777036,0.6614622296400001,0.03733,0.9626699999999999,0.02495,0.92339,0.22991,0.92341,0.92337,4.2,True,0.27537,-0.04546
