x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
2.1,0,x1 = 2.1,1.0,0.0,0.0,0.99999,1e-05,0.9999499999999999,5e-05,0.07586,0.9241399999999999,0.9999499999999999,5e-05,0.99996,4e-05,0.00079,0.38742,0.00064,0.00079,0.00079,2.8,True,0.00034,0.0003
5.7,0,x1 = 5.7,0.0,1.0,0.0,0.0,1.0,0.9994499999999998,0.00055,0.9997399999999999,0.00026,0.9997399999999999,0.00026,0.99996,4e-05,0.00675,0.00347,0.00064,0.00347,0.00347,2.8,True,0.00034,0.0003
1.2,0,x1 = 1.2,1.0,0.0,0.0,1.0,0.0,0.9999800000000001,2e-05,0.901042,0.09895799999999999,0.9999800000000001,2e-05,0.99996,4e-05,0.00034,0.46568,0.00064,0.00034,0.00034,2.8,True,0.00034,0.0003
-10.0,0,x1 = -10.0,0.9998400000000001,0.00016,0.00225,0.9996600000000001,0.00034,0.9998400000000001,0.00016,0.99142,0.00858,0.9998386528000002,0.0001613472,0.99996,4e-05,0.00225,0.07123,0.00064,0.00227,0.00227,2.8,True,0.00034,0.0003
-10.0,0,x1 = -10.0,0.9998400000000001,0.00016,0.00225,0.9996600000000001,0.00034,0.9998400000000001,0.00016,0.99142,0.00858,0.9998386528000002,0.0001613472,0.99996,4e-05,0.00225,0.07123,0.00064,0.00227,0.00227,2.8,True,0.00034,0.0003
-10.0,0,x1 = -10.0,0.9998400000000001,0.00016,0.00225,0.9996600000000001,0.00034,0.9998400000000001,0.00016,0.99142,0.00858,0.9998386528000002,0.0001613472,0.99996,4e-05,0.00225,0.07123,0.00064,0.00227,0.00227,2.8,True,0.00034,0.0003
-10.0,0,x1 = -10.0,0.9998400000000001,0.00016,0.00225,0.9996600000000001,0.00034,0.9998400000000001,0.00016,0.99142,0.00858,0.9998386528000002,0.0001613472,0.99996,4e-05,0.00225,0.07123,0.00064,0.00227,0.00227,2.8,True,0.00034,0.0003
-10.0,0,x1 = -10.0,0.9998400000000001,0.00016,0.00225,0.9996600000000001,0.00034,0.9998400000000001,0.00016,0.99142,0.00858,0.9998386528000002,0.0001613472,0.99996,4e-05,0.00225,0.07123,0.00064,0.00227,0.00227,2.8,True,0.00034,0.0003
-10.0,0,x1 = -10.0,0.9998400000000001,0.00016,0.00225,0.9996600000000001,0.00034,0.9998400000000001,0.00016,0.99142,0.00858,0.9998386528000002,0.0001613472,0.99996,4e-05,0.00225,0.07123,0.00064,0.00227,0.00227,2.8,True,0.00034,0.0003
-10.0,0,x1 = -10.0,0.9998400000000001,0.00016,0.00225,0.9996600000000001,0.00034,0.9998400000000001,0.00016,0.99142,0.00858,0.9998386528000002,0.0001613472,0.99996,4e-05,0.00225,0.07123,0.00064,0.00227,0.00227,2.8,True,0.00034,0.0003
