x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
2.1,0,x1 = 2.1,1.0,0.0,0.0,0.99999,1e-05,0.9994499999999998,0.00055,0.1192,0.8808,0.9994499999999998,0.00055,0.9994499999999998,0.00055,0.00675,0.52706,0.00675,0.00675,0.00676,3.5,True,0.00675,0.0
5.7,0,x1 = 5.7,0.0,1.0,0.0,0.0,1.0,0.9885700000000002,0.011430000000000001,0.9933099999999999,0.00669,0.9933099999999999,0.00669,0.9994499999999998,0.00055,0.09013,0.05795,0.00675,0.05795,0.05795,3.5,True,0.00675,0.0
1.2,0,x1 = 1.2,1.0,0.0,0.0,1.0,0.0,0.9994499999999998,0.00055,0.40286799999999995,0.597132,0.9994499999999998,0.00055,0.9994499999999998,0.00055,0.00675,0.9726,0.00675,0.00675,0.00675,3.5,True,0.00675,0.0
-10.0,0,x1 = -10.0,0.9998400000000001,0.00016,0.00225,0.9996600000000001,0.00034,0.9988300000000001,0.00117,0.817244,0.182756,0.9988009462400002,0.0011990537600000003,0.9994499999999998,0.00055,0.01308,0.68607,0.00675,0.01336,0.01331,3.5,True,0.00675,0.0
-10.0,0,x1 = -10.0,0.9998400000000001,0.00016,0.00225,0.9996600000000001,0.00034,0.9988300000000001,0.00117,0.817244,0.182756,0.9988009462400002,0.0011990537600000003,0.9994499999999998,0.00055,0.01308,0.68607,0.00675,0.01336,0.01331,3.5,True,0.00675,0.0
-10.0,0,x1 = -10.0,0.9998400000000001,0.00016,0.00225,0.9996600000000001,0.00034,0.9988300000000001,0.00117,0.817244,0.182756,0.9988009462400002,0.0011990537600000003,0.9994499999999998,0.00055,0.01308,0.68607,0.00675,0.01336,0.01331,3.5,True,0.00675,0.0
-10.0,0,x1 = -10.0,0.9998400000000001,0.00016,0.00225,0.9996600000000001,0.00034,0.9988300000000001,0.00117,0.817244,0.182756,0.9988009462400002,0.0011990537600000003,0.9994499999999998,0.00055,0.01308,0.68607,0.00675,0.01336,0.01331,3.5,True,0.00675,0.0
-10.0,0,x1 = -10.0,0.9998400000000001,0.00016,0.00225,0.9996600000000001,0.00034,0.9988300000000001,0.00117,0.817244,0.182756,0.9988009462400002,0.0011990537600000003,0.9994499999999998,0.00055,0.01308,0.68607,0.00675,0.01336,0.01331,3.5,True,0.00675,0.0
-10.0,0,x1 = -10.0,0.9998400000000001,0.00016,0.00225,0.9996600000000001,0.00034,0.9988300000000001,0.00117,0.817244,0.182756,0.9988009462400002,0.0011990537600000003,0.9994499999999998,0.00055,0.01308,0.68607,0.00675,0.01336,0.01331,3.5,True,0.00675,0.0
-10.0,0,x1 = -10.0,0.9998400000000001,0.00016,0.00225,0.9996600000000001,0.00034,0.9988300000000001,0.00117,0.817244,0.182756,0.9988009462400002,0.0011990537600000003,0.9994499999999998,0.00055,0.01308,0.68607,0.00675,0.01336,0.01331,3.5,True,0.00675,0.0
