x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-1.6,0,x1 = -1.6,0.9999,0.0001,0.00147,0.9999,0.0001,0.9770199999999999,0.02298,0.6884820000000001,0.311518,0.9769911461999998,0.0230088538,0.98594,0.01406,0.15786,0.89492,0.10664,0.15802,0.15793,2.0,True,0.10664,0.0
6.7,0,x1 = 6.7,0.0,1.0,0.0,0.0,1.0,0.8066679999999999,0.193332,0.9347159999999999,0.065284,0.9347159999999999,0.065284,0.98594,0.01406,0.70839,0.34807,0.10664,0.34807,0.34807,2.0,True,0.10664,0.0
-3.7,0,x1 = -3.7,1.0,0.0,0.0,1.0,0.0,0.98594,0.01406,0.7728300000000001,0.22717,0.98594,0.01406,0.98594,0.01406,0.10664,0.77305,0.10664,0.10664,0.10664,2.0,True,0.10664,0.0
-0.9,0,x1 = -0.9,1.0,0.0,0.0,1.0,0.0,0.9241399999999999,0.07586,0.637726,0.36227399999999993,0.9241399999999999,0.07586,0.98594,0.01406,0.38742,0.94455,0.10664,0.38742,0.38742,2.0,True,0.10664,0.0
-1.8,0,x1 = -1.8,0.9999499999999999,5e-05,0.00079,0.99996,4e-05,0.9770199999999999,0.02298,0.733858,0.266142,0.9770078418999998,0.022992158099999997,0.98594,0.01406,0.15786,0.83587,0.10664,0.15793,0.15789,2.0,True,0.10664,0.0
-9.8,0,x1 = -9.8,1.0,0.0,0.0,1.0,0.0,0.9365,0.06349999999999999,0.51377,0.48623000000000005,0.9365,0.06349999999999999,0.98594,0.01406,0.34118,0.99945,0.10664,0.34118,0.34118,2.0,True,0.10664,0.0
-1.5,0,x1 = -1.5,0.99993,7e-05,0.00107,0.9999499999999999,5e-05,0.95257,0.04743,0.47819199999999995,0.521808,0.9525367935400001,0.04746320646,0.98594,0.01406,0.27538,0.99863,0.10664,0.27552,0.27542,2.0,True,0.10664,0.0
10.0,0,x1 = 10.0,0.0,1.0,0.0,0.0,1.0,0.7242740000000001,0.27572599999999997,0.869542,0.13045800000000002,0.869542,0.13045800000000002,0.98594,0.01406,0.84956,0.55869,0.10664,0.55869,0.55869,2.0,True,0.10664,0.0
3.3,0,x1 = 3.3,0.7387480000000001,0.261252,0.82863,0.7387480000000001,0.261252,0.9968299999999999,0.00317,0.812354,0.187646,0.948635276048,0.051364723952,0.98594,0.01406,0.03088,0.69652,0.10664,0.29217,0.20478,2.0,True,0.10664,0.0
2.8,0,x1 = 2.8,0.818242,0.18175800000000003,0.68391,0.587982,0.41201799999999994,0.9988300000000001,0.00117,0.14805,0.8519500000000001,0.8441939287600001,0.15580607124000007,0.98594,0.01406,0.01308,0.60494,0.10664,0.62418,0.25694,2.0,True,0.10664,0.0
