x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-2.3,0,x1 = -2.3,0.9998000000000001,0.0002,0.00275,0.99929,0.00071,0.9988300000000001,0.00117,0.22270000000000004,0.7773,0.9986747740000003,0.0013252260000000003,0.9994499999999998,0.00055,0.01308,0.76507,0.00675,0.01458,0.01361,0.8,True,0.00372,0.00303
8.3,0,x1 = 8.3,0.0,1.0,0.0,0.0,1.0,0.839312,0.16068800000000003,0.8808,0.1192,0.8808,0.1192,0.9994499999999998,0.00055,0.63595,0.52706,0.00675,0.52706,0.52706,0.8,True,0.00372,0.00303
-5.0,0,x1 = -5.0,0.9998400000000001,0.00016,0.00225,0.9997399999999999,0.00026,0.98594,0.01406,0.22270000000000004,0.7773,0.9858178816000001,0.0141821184,0.9994499999999998,0.00055,0.10664,0.76507,0.00675,0.10739,0.10681,0.8,True,0.00372,0.00303
0.3,0,x1 = 0.3,0.95257,0.04743,0.27538,0.97069,0.029309999999999996,0.9999800000000001,2e-05,0.00317,0.9968299999999999,0.9527013017000001,0.04729869829999999,0.9994499999999998,0.00055,0.00034,0.03088,0.00675,0.27481,0.00124,0.8,True,0.00372,0.00303
1.1,0,x1 = 1.1,0.9999800000000001,2e-05,0.00034,0.9998000000000001,0.0002,0.99999,1e-05,0.00317,0.9968299999999999,0.9999700636000002,2.99364e-05,0.9994499999999998,0.00055,0.00018,0.03088,0.00675,0.00049,0.00019,0.8,True,0.00372,0.00303
0.1,0,x1 = 0.1,0.32082,0.67918,0.90527,0.43782,0.56218,0.9999800000000001,2e-05,0.00043,0.99957,0.321105631,0.678894369,0.9994499999999998,0.00055,0.00034,0.00543,0.00675,0.90558,0.0032,0.8,True,0.00372,0.00303
-0.1,0,x1 = -0.1,1e-05,0.99999,0.00018,4e-05,0.99996,0.99999,1e-05,0.22270000000000004,0.7773,0.22270777290000005,0.7772922271,0.9994499999999998,0.00055,0.00018,0.76507,0.00675,0.76508,0.76504,0.8,True,0.00372,0.00303
5.2,0,x1 = 5.2,1e-05,0.99999,0.00018,2e-05,0.9999800000000001,0.99909,0.00091,0.9959299999999999,0.00407,0.9959300315999999,0.0040699684,0.9994499999999998,0.00055,0.0105,0.03818,0.00675,0.03818,0.03818,0.8,True,0.00372,0.00303
-10.0,0,x1 = -10.0,0.9997399999999999,0.00026,0.00347,0.9996600000000001,0.00034,0.9997399999999999,0.00026,0.793996,0.206004,0.9996865065599998,0.00031349343999999995,0.9994499999999998,0.00055,0.00347,0.73377,0.00675,0.0041,0.00372,0.8,True,0.00372,0.00303
10.0,0,x1 = 10.0,1e-05,0.99999,0.00018,1e-05,0.99999,0.9933099999999999,0.00669,0.9947800000000001,0.00522,0.9947799853000001,0.0052200147,0.9994499999999998,0.00055,0.05795,0.04709,0.00675,0.04709,0.04709,0.8,True,0.00372,0.00303
