x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-2.3,0,x1 = -2.3,0.9998000000000001,0.0002,0.00275,0.99929,0.00071,0.9890100000000001,0.01099,0.01799,0.98201,0.9888157960000002,0.011184204000000001,0.99753,0.00247,0.08729,0.13,0.02495,0.08855,0.08732,0.6,True,0.02041,0.00454
8.3,0,x1 = 8.3,0.0,1.0,0.0,0.0,1.0,0.66638,0.3336200000000001,0.90465,0.09535,0.90465,0.09535,0.99753,0.00247,0.91858,0.45408,0.02495,0.45408,0.45408,0.6,True,0.02041,0.00454
-5.0,0,x1 = -5.0,0.9998400000000001,0.00016,0.00225,0.9997399999999999,0.00026,0.8808,0.1192,0.01799,0.98201,0.8806619504000001,0.11933804960000001,0.99753,0.00247,0.52706,0.13,0.02495,0.52746,0.52696,0.6,True,0.02041,0.00454
0.3,0,x1 = 0.3,0.95257,0.04743,0.27538,0.9770199999999999,0.02298,0.9999499999999999,5e-05,0.00043,0.99957,0.9525427664,0.047457233599999996,0.99753,0.00247,0.00079,0.00543,0.02495,0.2755,0.0009,0.6,True,0.02041,0.00454
1.1,0,x1 = 1.1,0.9999800000000001,2e-05,0.00034,0.9998000000000001,0.0002,0.9999,0.0001,0.00193,0.99807,0.9998800406000001,0.00011995940000000002,0.99753,0.00247,0.00147,0.02018,0.02495,0.00174,0.00147,0.6,True,0.02041,0.00454
0.1,0,x1 = 0.1,0.32082,0.67918,0.90527,0.43782,0.56218,0.9999499999999999,5e-05,0.0002,0.9998000000000001,0.32093979499999997,0.6790602050000001,0.99753,0.00247,0.00079,0.00275,0.02495,0.9054,0.00189,0.6,True,0.02041,0.00454
-0.1,0,x1 = -0.1,1e-05,0.99999,0.00018,5e-05,0.9999499999999999,0.99996,4e-05,0.03733,0.9626699999999999,0.037339626300000005,0.9626603737,0.99753,0.00247,0.00064,0.22991,0.02495,0.22996,0.2299,0.6,True,0.02041,0.00454
5.2,0,x1 = 5.2,1e-05,0.99999,0.00018,2e-05,0.9999800000000001,0.9959299999999999,0.00407,0.9770199999999999,0.02298,0.9770201891,0.0229798109,0.99753,0.00247,0.03818,0.15786,0.02495,0.15786,0.15786,0.6,True,0.02041,0.00454
-10.0,0,x1 = -10.0,0.9997399999999999,0.00026,0.00347,0.9997399999999999,0.00026,0.99807,0.00193,0.32082,0.67918,0.9978939149999999,0.0021060849999999997,0.99753,0.00247,0.02018,0.90527,0.02495,0.02176,0.02041,0.6,True,0.02041,0.00454
10.0,0,x1 = 10.0,1e-05,0.99999,0.00018,1e-05,0.99999,0.93991,0.06009,0.9241399999999999,0.07586,0.9241401576999999,0.0758598423,0.99753,0.00247,0.3278,0.38742,0.02495,0.38742,0.38742,0.6,True,0.02041,0.00454
