x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-2.1,0,x1 = -2.1,0.9999800000000001,2e-05,0.00034,0.9999,0.0001,0.02298,0.9770199999999999,0.00071,0.99929,0.0229795546,0.9770204453999999,0.56218,0.43782,0.15786,0.00845,0.98882,0.15786,0.15785,0.8,True,0.35751,0.63131
7.5,0,x1 = 7.5,0.0,1.0,0.0,0.0,1.0,0.04743,0.95257,0.00407,0.9959299999999999,0.00407,0.9959299999999999,0.56218,0.43782,0.27538,0.03818,0.98882,0.03818,0.03818,0.8,True,0.35751,0.63131
-4.5,0,x1 = -4.5,0.9999800000000001,2e-05,0.00034,0.9998400000000001,0.00016,0.00522,0.9947800000000001,0.00043,0.99957,0.005219904200000001,0.9947800958000002,0.56218,0.43782,0.04709,0.00543,0.98882,0.04709,0.04708,0.8,True,0.35751,0.63131
-10.0,0,x1 = -10.0,0.99996,4e-05,0.00064,0.9998000000000001,0.0002,0.029309999999999996,0.97069,0.00317,0.9968299999999999,0.029308954399999993,0.9706910456,0.56218,0.43782,0.19092,0.03088,0.98882,0.19091,0.19089,0.8,True,0.35751,0.63131
-10.0,0,x1 = -10.0,0.99996,4e-05,0.00064,0.9998000000000001,0.0002,0.029309999999999996,0.97069,0.00317,0.9968299999999999,0.029308954399999993,0.9706910456,0.56218,0.43782,0.19092,0.03088,0.98882,0.19091,0.19089,0.8,True,0.35751,0.63131
-10.0,0,x1 = -10.0,0.99996,4e-05,0.00064,0.9998000000000001,0.0002,0.029309999999999996,0.97069,0.00317,0.9968299999999999,0.029308954399999993,0.9706910456,0.56218,0.43782,0.19092,0.03088,0.98882,0.19091,0.19089,0.8,True,0.35751,0.63131
-10.0,0,x1 = -10.0,0.99996,4e-05,0.00064,0.9998000000000001,0.0002,0.029309999999999996,0.97069,0.00317,0.9968299999999999,0.029308954399999993,0.9706910456,0.56218,0.43782,0.19092,0.03088,0.98882,0.19091,0.19089,0.8,True,0.35751,0.63131
-9.1,0,x1 = -9.1,0.9999800000000001,2e-05,0.00034,0.9999,0.0001,0.01099,0.9890100000000001,0.00117,0.9988300000000001,0.0109898036,0.9890101964000001,0.56218,0.43782,0.08729,0.01308,0.98882,0.08729,0.08728,0.8,True,0.35751,0.63131
-0.3,0,x1 = -0.3,0.8519500000000001,0.14805,0.60494,0.6741280000000002,0.325872,0.8808,0.1192,0.00055,0.9994499999999998,0.7504789875000001,0.24952101249999997,0.56218,0.43782,0.52706,0.00675,0.98882,0.81052,0.35751,0.8,True,0.35751,0.63131
0.1,0,x1 = 0.1,1e-05,0.99999,0.00018,1e-05,0.99999,0.9933099999999999,0.00669,0.00026,0.9997399999999999,0.0002699305,0.9997300694999999,0.56218,0.43782,0.05795,0.00347,0.98882,0.00359,0.00347,0.8,True,0.35751,0.63131
