x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
2.1,0,x1 = 2.1,1.0,0.0,0.0,1.0,0.0,0.99999,1e-05,0.03733,0.9626699999999999,0.99999,1e-05,1.0,0.0,0.00018,0.22991,0.0,0.00018,0.00018,2.8,True,0.0,0.0
5.7,0,x1 = 5.7,0.0,1.0,0.0,0.0,1.0,0.99957,0.00043,0.9999,0.0001,0.9999,0.0001,1.0,0.0,0.00543,0.00147,0.0,0.00147,0.00147,2.8,True,0.0,0.0
1.2,0,x1 = 1.2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9040059999999999,0.095994,1.0,0.0,1.0,0.0,0.0,0.45617,0.0,0.0,0.0,2.8,True,0.0,0.0
-10.0,0,x1 = -10.0,0.9994499999999998,0.00055,0.00675,0.9988300000000001,0.00117,0.99999,1e-05,0.99909,0.00091,0.999989505,1.0494999999999999e-05,1.0,0.0,0.00018,0.0105,0.0,0.00019,0.00019,2.8,True,0.0,0.0
-10.0,0,x1 = -10.0,0.9994499999999998,0.00055,0.00675,0.9988300000000001,0.00117,0.99999,1e-05,0.99909,0.00091,0.999989505,1.0494999999999999e-05,1.0,0.0,0.00018,0.0105,0.0,0.00019,0.00019,2.8,True,0.0,0.0
-10.0,0,x1 = -10.0,0.9994499999999998,0.00055,0.00675,0.9988300000000001,0.00117,0.99999,1e-05,0.99909,0.00091,0.999989505,1.0494999999999999e-05,1.0,0.0,0.00018,0.0105,0.0,0.00019,0.00019,2.8,True,0.0,0.0
-10.0,0,x1 = -10.0,0.9994499999999998,0.00055,0.00675,0.9988300000000001,0.00117,0.99999,1e-05,0.99909,0.00091,0.999989505,1.0494999999999999e-05,1.0,0.0,0.00018,0.0105,0.0,0.00019,0.00019,2.8,True,0.0,0.0
-10.0,0,x1 = -10.0,0.9994499999999998,0.00055,0.00675,0.9988300000000001,0.00117,0.99999,1e-05,0.99909,0.00091,0.999989505,1.0494999999999999e-05,1.0,0.0,0.00018,0.0105,0.0,0.00019,0.00019,2.8,True,0.0,0.0
-10.0,0,x1 = -10.0,0.9994499999999998,0.00055,0.00675,0.9988300000000001,0.00117,0.99999,1e-05,0.99909,0.00091,0.999989505,1.0494999999999999e-05,1.0,0.0,0.00018,0.0105,0.0,0.00019,0.00019,2.8,True,0.0,0.0
-9.0,0,x1 = -9.0,0.99929,0.00071,0.00845,0.99807,0.00193,0.99999,1e-05,0.99807,0.00193,0.9999886368,1.13632e-05,1.0,0.0,0.00018,0.02018,0.0,0.0002,0.00022,2.8,True,0.0,0.0
