x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-1.6,0,x1 = -1.6,0.9968299999999999,0.00317,0.03088,0.9933099999999999,0.00669,0.02298,0.9770199999999999,0.0015,0.9985000000000002,0.022911908399999997,0.9770880915999998,0.14805,0.8519500000000001,0.15786,0.01623,0.60494,0.15749,0.15691,0.6,False,0.03817,0.56677
6.7,0,x1 = 6.7,0.0,1.0,0.0,0.0,1.0,0.03733,0.9626699999999999,0.03733,0.9626699999999999,0.03733,0.9626699999999999,0.14805,0.8519500000000001,0.22991,0.22991,0.60494,0.22991,0.22991,0.6,False,0.03817,0.56677
-3.7,0,x1 = -3.7,0.99996,4e-05,0.00064,0.9998400000000001,0.00016,0.00407,0.9959299999999999,0.00055,0.9994499999999998,0.0040698591999999995,0.9959301407999999,0.14805,0.8519500000000001,0.03818,0.00675,0.60494,0.03818,0.03817,0.6,False,0.03817,0.56677
-0.9,0,x1 = -0.9,0.9999800000000001,2e-05,0.00034,0.99996,4e-05,0.37754,0.62246,0.00071,0.99929,0.3775324634,0.6224675366,0.14805,0.8519500000000001,0.95629,0.00845,0.60494,0.95628,0.95625,0.6,False,0.03817,0.56677
-1.8,0,x1 = -1.8,0.9988300000000001,0.00117,0.01308,0.99807,0.00193,0.01799,0.98201,0.00193,0.99807,0.0179712098,0.9820287902000002,0.14805,0.8519500000000001,0.13,0.02018,0.60494,0.12989,0.12979,0.6,False,0.03817,0.56677
-1.5,0,x1 = -1.5,0.9985000000000002,0.0015,0.01623,0.9968299999999999,0.00317,0.029309999999999996,0.97069,0.0015,0.9985000000000002,0.029268284999999998,0.9707317150000002,0.14805,0.8519500000000001,0.19092,0.01623,0.60494,0.19071,0.19037,0.6,False,0.03817,0.56677
3.3,0,x1 = 3.3,0.5982839999999999,0.4017160000000001,0.97195,0.6962520000000001,0.303748,0.03733,0.9626699999999999,0.00522,0.9947800000000001,0.02443089924,0.97556910076,0.14805,0.8519500000000001,0.22991,0.04709,0.60494,0.16564,0.17438,0.6,False,0.03817,0.56677
3.8,0,x1 = 3.8,0.26894,0.73106,0.83994,0.494566,0.5054339999999999,0.03733,0.9626699999999999,0.00858,0.99142,0.016312025,0.983687975,0.14805,0.8519500000000001,0.22991,0.07123,0.60494,0.1202,0.14971,0.6,False,0.03817,0.56677
2.8,0,x1 = 2.8,0.8213459999999999,0.178654,0.67712,0.90453,0.09546999999999999,0.06009,0.93991,0.01099,0.9890100000000001,0.05131808859999999,0.9486819114,0.14805,0.8519500000000001,0.3278,0.08729,0.60494,0.29197,0.30484,0.6,False,0.03817,0.56677
-9.4,0,x1 = -9.4,0.9999,0.0001,0.00147,0.9997399999999999,0.00026,0.00669,0.9933099999999999,0.00193,0.99807,0.006689524,0.9933104759999999,0.14805,0.8519500000000001,0.05795,0.02018,0.60494,0.05794,0.05794,0.6,False,0.03817,0.56677
