x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-2.1,0,x1 = -2.1,0.9999800000000001,2e-05,0.00034,0.9999,0.0001,0.01799,0.98201,0.00055,0.9994499999999998,0.0179896512,0.9820103488000002,0.26894,0.73106,0.13,0.00675,0.83994,0.13,0.12999,0.6,True,0.71739,0.12255
7.5,0,x1 = 7.5,0.0,1.0,0.0,0.0,1.0,0.04743,0.95257,0.00858,0.99142,0.00858,0.99142,0.26894,0.73106,0.27538,0.07123,0.83994,0.07123,0.07123,0.6,True,0.71739,0.12255
-4.5,0,x1 = -4.5,0.9999800000000001,2e-05,0.00034,0.9998400000000001,0.00016,0.00407,0.9959299999999999,0.00034,0.9996600000000001,0.0040699253999999995,0.9959300745999999,0.26894,0.73106,0.03818,0.00441,0.83994,0.03818,0.03817,0.6,True,0.71739,0.12255
-10.0,0,x1 = -10.0,0.99996,4e-05,0.00064,0.9998400000000001,0.00016,0.01799,0.98201,0.00247,0.99753,0.0179893792,0.9820106208,0.26894,0.73106,0.13,0.02495,0.83994,0.13,0.12998,0.6,True,0.71739,0.12255
-10.0,0,x1 = -10.0,0.99996,4e-05,0.00064,0.9998400000000001,0.00016,0.01799,0.98201,0.00247,0.99753,0.0179893792,0.9820106208,0.26894,0.73106,0.13,0.02495,0.83994,0.13,0.12998,0.6,True,0.71739,0.12255
-10.0,0,x1 = -10.0,0.99996,4e-05,0.00064,0.9998400000000001,0.00016,0.01799,0.98201,0.00247,0.99753,0.0179893792,0.9820106208,0.26894,0.73106,0.13,0.02495,0.83994,0.13,0.12998,0.6,True,0.71739,0.12255
-10.0,0,x1 = -10.0,0.99996,4e-05,0.00064,0.9998400000000001,0.00016,0.01799,0.98201,0.00247,0.99753,0.0179893792,0.9820106208,0.26894,0.73106,0.13,0.02495,0.83994,0.13,0.12998,0.6,True,0.71739,0.12255
-9.1,0,x1 = -9.1,0.9999800000000001,2e-05,0.00034,0.9999,0.0001,0.01099,0.9890100000000001,0.00117,0.9988300000000001,0.0109898036,0.9890101964000001,0.26894,0.73106,0.08729,0.01308,0.83994,0.08729,0.08728,0.6,True,0.71739,0.12255
-0.3,0,x1 = -0.3,0.8519500000000001,0.14805,0.60494,0.7242740000000001,0.27572599999999997,0.43782,0.56218,0.00034,0.9996600000000001,0.37305108600000003,0.6269489140000001,0.26894,0.73106,0.98882,0.00441,0.83994,0.95299,0.71739,0.6,True,0.71739,0.12255
0.1,0,x1 = 0.1,1e-05,0.99999,0.00018,1e-05,0.99999,0.9626699999999999,0.03733,0.00034,0.9996600000000001,0.00034962330000000007,0.9996503767000001,0.26894,0.73106,0.22991,0.00441,0.83994,0.00452,0.00441,0.6,True,0.71739,0.12255
