x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
2.1,0,x1 = 2.1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.99997,3.0000000000000004e-05,1.0,0.0,1.0,0.0,0.0,0.00049,0.0,0.0,0.0,1.0,True,0.0,0.0
5.7,0,x1 = 5.7,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,0.0
1.2,0,x1 = 1.2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.98201,0.01799,1.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.0,1.0,True,0.0,0.0
-10.0,0,x1 = -10.0,0.9994499999999998,0.00055,0.00675,0.9994499999999998,0.00055,1.0,0.0,0.9998799999999999,0.00012000000000000002,0.9999999339999999,6.600000000000001e-08,1.0,0.0,0.0,0.00174,0.0,0.0,0.0,1.0,True,0.0,0.0
-10.0,0,x1 = -10.0,0.9994499999999998,0.00055,0.00675,0.9994499999999998,0.00055,1.0,0.0,0.9998799999999999,0.00012000000000000002,0.9999999339999999,6.600000000000001e-08,1.0,0.0,0.0,0.00174,0.0,0.0,0.0,1.0,True,0.0,0.0
-10.0,0,x1 = -10.0,0.9994499999999998,0.00055,0.00675,0.9994499999999998,0.00055,1.0,0.0,0.9998799999999999,0.00012000000000000002,0.9999999339999999,6.600000000000001e-08,1.0,0.0,0.0,0.00174,0.0,0.0,0.0,1.0,True,0.0,0.0
-10.0,0,x1 = -10.0,0.9994499999999998,0.00055,0.00675,0.9994499999999998,0.00055,1.0,0.0,0.9998799999999999,0.00012000000000000002,0.9999999339999999,6.600000000000001e-08,1.0,0.0,0.0,0.00174,0.0,0.0,0.0,1.0,True,0.0,0.0
-10.0,0,x1 = -10.0,0.9994499999999998,0.00055,0.00675,0.9994499999999998,0.00055,1.0,0.0,0.9998799999999999,0.00012000000000000002,0.9999999339999999,6.600000000000001e-08,1.0,0.0,0.0,0.00174,0.0,0.0,0.0,1.0,True,0.0,0.0
-10.0,0,x1 = -10.0,0.9994499999999998,0.00055,0.00675,0.9994499999999998,0.00055,1.0,0.0,0.9998799999999999,0.00012000000000000002,0.9999999339999999,6.600000000000001e-08,1.0,0.0,0.0,0.00174,0.0,0.0,0.0,1.0,True,0.0,0.0
-9.0,0,x1 = -9.0,0.99929,0.00071,0.00845,0.99909,0.00091,1.0,0.0,0.9998799999999999,0.00012000000000000002,0.9999999148000001,8.520000000000001e-08,1.0,0.0,0.0,0.00174,0.0,0.0,0.0,1.0,True,0.0,0.0
