x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-2.1,0,x1 = -2.1,0.9999800000000001,2e-05,0.00034,0.9999,0.0001,0.922676,0.077324,0.03733,0.9626699999999999,0.9226582930800001,0.07734170692000002,0.99142,0.00858,0.39268,0.22991,0.07123,0.39274,0.39266,3.5,False,0.39266,-0.32143
7.5,0,x1 = 7.5,0.0,1.0,0.0,0.0,1.0,0.8214539999999999,0.178546,0.5,0.5,0.5,0.5,0.99142,0.00858,0.67689,1.0,0.07123,1.0,1.0,3.5,False,0.39266,-0.32143
-4.5,0,x1 = -4.5,0.9999800000000001,2e-05,0.00034,0.9997399999999999,0.00026,0.739746,0.260254,0.01099,0.9890100000000001,0.7397314248800001,0.26026857512,0.99142,0.00858,0.82713,0.08729,0.07123,0.82715,0.82694,3.5,False,0.39266,-0.32143
-10.0,0,x1 = -10.0,0.99996,4e-05,0.00064,0.9998400000000001,0.00016,0.37754,0.62246,0.09535,0.90465,0.37752871239999997,0.6224712876,0.99142,0.00858,0.95629,0.45408,0.07123,0.95628,0.95621,3.5,False,0.39266,-0.32143
-10.0,0,x1 = -10.0,0.99996,4e-05,0.00064,0.9998400000000001,0.00016,0.37754,0.62246,0.09535,0.90465,0.37752871239999997,0.6224712876,0.99142,0.00858,0.95629,0.45408,0.07123,0.95628,0.95621,3.5,False,0.39266,-0.32143
-10.0,0,x1 = -10.0,0.99996,4e-05,0.00064,0.9998400000000001,0.00016,0.37754,0.62246,0.09535,0.90465,0.37752871239999997,0.6224712876,0.99142,0.00858,0.95629,0.45408,0.07123,0.95628,0.95621,3.5,False,0.39266,-0.32143
-10.0,0,x1 = -10.0,0.99996,4e-05,0.00064,0.9998400000000001,0.00016,0.37754,0.62246,0.09535,0.90465,0.37752871239999997,0.6224712876,0.99142,0.00858,0.95629,0.45408,0.07123,0.95628,0.95621,3.5,False,0.39266,-0.32143
-9.1,0,x1 = -9.1,0.9999800000000001,2e-05,0.00034,0.9998799999999999,0.00012000000000000002,0.43782,0.56218,0.04743,0.95257,0.4378121922,0.5621878078000001,0.99142,0.00858,0.98882,0.27538,0.07123,0.98881,0.98873,3.5,False,0.39266,-0.32143
-0.3,0,x1 = -0.3,0.8519500000000001,0.14805,0.60494,0.777382,0.22261799999999998,0.8793620000000001,0.120638,0.06009,0.93991,0.7580687804000001,0.2419312196,0.99142,0.00858,0.53119,0.3278,0.07123,0.79824,0.48591,3.5,False,0.39266,-0.32143
0.1,0,x1 = 0.1,1e-05,0.99999,0.00018,1e-05,0.99999,0.922676,0.077324,0.731326,0.26867399999999997,0.7313279135000001,0.26867208649999996,0.99142,0.00858,0.39268,0.83956,0.07123,0.83955,0.83956,3.5,False,0.39266,-0.32143
