x1,label,note,p(u=0|z),p(u=1|z),H[p(u|z)],"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-2.3,0,x1 = -2.3,0.9998000000000001,0.0002,0.00275,0.9994499999999998,0.00055,1.0,0.0,0.7789860000000001,0.221014,0.9999557972000002,4.42028e-05,0.9998400000000001,0.00016,0.0,0.76201,0.00225,0.0007,0.00042,-2.7,True,0.00124,0.00101
8.3,0,x1 = 8.3,0.0,1.0,0.0,0.0,1.0,0.9234860000000001,0.076514,0.9947800000000001,0.00522,0.9947800000000001,0.00522,0.9998400000000001,0.00016,0.38978,0.04709,0.00225,0.04709,0.04709,-2.7,True,0.00124,0.00101
-5.0,0,x1 = -5.0,0.9998400000000001,0.00016,0.00225,0.9996600000000001,0.00034,0.9998000000000001,0.0002,0.32082,0.67918,0.9996913632000002,0.00030863680000000005,0.9998400000000001,0.00016,0.00275,0.90527,0.00225,0.00404,0.00306,-2.7,True,0.00124,0.00101
0.3,0,x1 = 0.3,0.95257,0.04743,0.27538,0.73106,0.26894,0.9996600000000001,0.00034,0.98594,0.01406,0.9990092604000002,0.0009907396,0.9998400000000001,0.00016,0.00441,0.10664,0.00225,0.01132,0.0319,-2.7,True,0.00124,0.00101
1.1,0,x1 = 1.1,0.9999800000000001,2e-05,0.00034,0.99993,7e-05,0.99807,0.00193,0.93991,0.06009,0.9980688368,0.0019311632000000003,0.9998400000000001,0.00016,0.02018,0.3278,0.00225,0.0202,0.0202,-2.7,True,0.00124,0.00101
0.1,0,x1 = 0.1,0.32082,0.67918,0.90527,0.22270000000000004,0.7773,0.9994499999999998,0.00055,0.98201,0.01799,0.9876051008,0.012394899199999998,0.9998400000000001,0.00016,0.00675,0.13,0.00225,0.09628,0.10255,-2.7,True,0.00124,0.00101
-0.1,0,x1 = -0.1,1e-05,0.99999,0.00018,2e-05,0.9999800000000001,0.99999,1e-05,0.99142,0.00858,0.9914200857,0.008579914300000002,0.9998400000000001,0.00016,0.00018,0.07123,0.00225,0.07122,0.07123,-2.7,True,0.00124,0.00101
5.2,0,x1 = 5.2,1e-05,0.99999,0.00018,1e-05,0.99999,0.98594,0.01406,0.99807,0.00193,0.9980698787000001,0.0019301213000000002,0.9998400000000001,0.00016,0.10664,0.02018,0.00225,0.02019,0.02018,-2.7,True,0.00124,0.00101
-10.0,0,x1 = -10.0,0.9997399999999999,0.00026,0.00347,0.9994499999999998,0.00055,0.9999499999999999,5e-05,0.7432340000000001,0.256766,0.9998832538399998,0.00011674615999999998,0.9998400000000001,0.00016,0.00079,0.82183,0.00225,0.00169,0.00124,-2.7,True,0.00124,0.00101
10.0,0,x1 = 10.0,1e-05,0.99999,0.00018,1e-05,0.99999,0.9241399999999999,0.07586,0.9959299999999999,0.00407,0.9959292821,0.0040707179000000005,0.9998400000000001,0.00016,0.38742,0.03818,0.00225,0.03818,0.03818,-2.7,True,0.00124,0.00101
