note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 13.1,13.1,0.235378,0.764622,0.78727,0.8175700000000001,0.18243,0.8808,0.1192,0.8659170490600001,0.13408295094,0.764136,0.23586400000000002,0.68536,0.52706,0.78809,0.56853,0.56432,0.6,False,False,0.76507,0.02302
x1 = -7.8,-7.8,0.976418,0.023582,0.16111,0.73106,0.26894,0.73106,0.26894,0.73106,0.26894,0.764136,0.23586400000000002,0.83994,0.83994,0.78809,0.83994,0.83994,0.6,False,False,0.76507,0.02302
x1 = 5.1,5.1,0.37615799999999994,0.623842,0.95528,0.8175700000000001,0.18243,0.8175700000000001,0.18243,0.8175700000000001,0.18243,0.764136,0.23586400000000002,0.68536,0.68536,0.78809,0.68536,0.68536,0.6,False,False,0.76507,0.02302
x1 = -8.9,-8.9,0.9789560000000002,0.021044,0.14726,0.7773,0.22270000000000004,0.73106,0.26894,0.77632692544,0.22367307456000007,0.764136,0.23586400000000002,0.76507,0.83994,0.78809,0.76682,0.76665,0.6,True,False,0.76507,0.02302
x1 = 2.2,2.2,0.38133799999999995,0.618662,0.95898,0.8175700000000001,0.18243,0.8519500000000001,0.14805,0.8388395995600001,0.16116040044,0.764136,0.23586400000000002,0.68536,0.60494,0.78809,0.63708,0.63561,0.6,False,False,0.76507,0.02302
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.7773,0.22270000000000004,0.7773,0.22270000000000004,0.7773,0.22270000000000004,0.764136,0.23586400000000002,0.76507,0.76507,0.78809,0.76507,0.76507,0.6,True,True,0.76507,0.02302
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.7773,0.22270000000000004,0.8808,0.1192,0.8464984440000001,0.15350155600000004,0.764136,0.23586400000000002,0.76507,0.52706,0.78809,0.61853,0.60594,0.6,False,False,0.76507,0.02302
x1 = 1.7,1.7,0.27889400000000003,0.721106,0.85394,0.8175700000000001,0.18243,0.90465,0.09535,0.8803639104800001,0.11963608952000002,0.764136,0.23586400000000002,0.68536,0.45408,0.78809,0.52831,0.51858,0.6,False,False,0.76507,0.02302
x1 = 8.5,8.5,0.29858,0.7014199999999999,0.87955,0.7773,0.22270000000000004,0.8175700000000001,0.18243,0.8055461834,0.1944538166,0.764136,0.23586400000000002,0.76507,0.68536,0.78809,0.7107,0.70916,0.6,False,False,0.76507,0.02302
x1 = 1.5,1.5,0.26920599999999995,0.7307939999999999,0.84032,0.8519500000000001,0.14805,0.8519500000000001,0.14805,0.85195,0.14804999999999996,0.764136,0.23586400000000002,0.60494,0.60494,0.78809,0.60494,0.60494,0.6,False,False,0.76507,0.02302
x1 = 1.4,1.4,0.287084,0.7129160000000001,0.86492,0.8519500000000001,0.14805,0.8808,0.1192,0.8725176266000001,0.12748237340000002,0.764136,0.23586400000000002,0.60494,0.52706,0.78809,0.55049,0.54942,0.6,False,False,0.76507,0.02302
x1 = -0.9,-0.9,0.676964,0.323036,0.90765,0.8519500000000001,0.14805,0.7773,0.22270000000000004,0.8278353626000001,0.1721646374,0.764136,0.23586400000000002,0.60494,0.76507,0.78809,0.66263,0.65667,0.6,False,False,0.76507,0.02302
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.7773,0.22270000000000004,0.8808,0.1192,0.8464984440000001,0.15350155600000004,0.764136,0.23586400000000002,0.76507,0.52706,0.78809,0.61853,0.60594,0.6,False,False,0.76507,0.02302
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.7773,0.22270000000000004,0.7773,0.22270000000000004,0.7773,0.22270000000000004,0.764136,0.23586400000000002,0.76507,0.76507,0.78809,0.76507,0.76507,0.6,True,True,0.76507,0.02302
x1 = 7.6,7.6,0.27926799999999996,0.720732,0.85445,0.7773,0.22270000000000004,0.8519500000000001,0.14805,0.8311026438,0.16889735620000002,0.764136,0.23586400000000002,0.76507,0.60494,0.78809,0.65518,0.64966,0.6,False,False,0.76507,0.02302
