note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -4.6,-4.6,0.9225239999999999,0.07747599999999999,0.39322,0.26894,0.73106,0.43782,0.56218,0.28202414688,0.71797585312,0.306254,0.693746,0.83994,0.98882,0.8888,0.85819,0.85147,12.0,True,False,0.25603,0.63277
x1 = 2.4,2.4,0.388004,0.6119960000000001,0.9635,0.26894,0.73106,0.32082,0.67918,0.30069035248000003,0.6993096475200001,0.306254,0.693746,0.83994,0.90527,0.8888,0.88213,0.87992,12.0,True,False,0.25603,0.63277
x1 = 9.0,9.0,0.288428,0.711572,0.86668,0.8175700000000001,0.18243,0.06009,0.93991,0.27856844144000004,0.72143155856,0.306254,0.693746,0.68536,0.3278,0.8888,0.85349,0.43093,12.0,True,False,0.25603,0.63277
x1 = -10.6,-10.6,0.9767659999999999,0.023234,0.15923,0.22270000000000004,0.7773,0.62246,0.37754,0.23198802384,0.7680119761599999,0.306254,0.693746,0.76507,0.95629,0.8888,0.78146,0.76951,12.0,False,False,0.25603,0.63277
x1 = 1.6,1.6,0.30696,0.69304,0.88963,0.26894,0.73106,0.37754,0.62246,0.344204144,0.655795856,0.306254,0.693746,0.83994,0.95629,0.8888,0.92879,0.92058,12.0,True,False,0.25603,0.63277
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.90465,0.09535,0.02298,0.9770199999999999,0.31517954472,0.68482045528,0.306254,0.693746,0.45408,0.15786,0.8888,0.89906,0.25603,12.0,True,True,0.25603,0.63277
x1 = 8.7,8.7,0.271214,0.728786,0.8432,0.73106,0.26894,0.07586,0.9241399999999999,0.2535594128,0.7464405872,0.306254,0.693746,0.83994,0.38742,0.8888,0.81687,0.51015,12.0,False,False,0.25603,0.63277
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.90465,0.09535,0.02298,0.9770199999999999,0.31517954472,0.68482045528,0.306254,0.693746,0.45408,0.15786,0.8888,0.89906,0.25603,12.0,True,True,0.25603,0.63277
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.90465,0.09535,0.02298,0.9770199999999999,0.31517954472,0.68482045528,0.306254,0.693746,0.45408,0.15786,0.8888,0.89906,0.25603,12.0,True,True,0.25603,0.63277
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.90465,0.09535,0.02298,0.9770199999999999,0.31517954472,0.68482045528,0.306254,0.693746,0.45408,0.15786,0.8888,0.89906,0.25603,12.0,True,True,0.25603,0.63277
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.90465,0.09535,0.02298,0.9770199999999999,0.31517954472,0.68482045528,0.306254,0.693746,0.45408,0.15786,0.8888,0.89906,0.25603,12.0,True,True,0.25603,0.63277
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.90465,0.09535,0.02298,0.9770199999999999,0.31517954472,0.68482045528,0.306254,0.693746,0.45408,0.15786,0.8888,0.89906,0.25603,12.0,True,True,0.25603,0.63277
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.90465,0.09535,0.02298,0.9770199999999999,0.31517954472,0.68482045528,0.306254,0.693746,0.45408,0.15786,0.8888,0.89906,0.25603,12.0,True,True,0.25603,0.63277
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.90465,0.09535,0.02298,0.9770199999999999,0.31517954472,0.68482045528,0.306254,0.693746,0.45408,0.15786,0.8888,0.89906,0.25603,12.0,True,True,0.25603,0.63277
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.90465,0.09535,0.02298,0.9770199999999999,0.31517954472,0.68482045528,0.306254,0.693746,0.45408,0.15786,0.8888,0.89906,0.25603,12.0,True,True,0.25603,0.63277
