note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 1.4,1.4,0.287084,0.7129160000000001,0.86492,0.22270000000000004,0.7773,0.32082,0.67918,0.29265131792000004,0.70734868208,0.293818,0.706182,0.76507,0.90527,0.8736,0.87212,0.86502,11.0,True,False,0.30232,0.57128
x1 = 4.6,4.6,0.5,0.5,1.0,0.5,0.5,0.09535,0.90465,0.297675,0.702325,0.293818,0.706182,1.0,0.45408,0.8736,0.87843,0.72704,11.0,True,False,0.30232,0.57128
x1 = -2.8,-2.8,0.795392,0.20460799999999998,0.73105,0.37754,0.62246,0.43782,0.56218,0.38987377024,0.61012622976,0.293818,0.706182,0.95629,0.98882,0.8736,0.96472,0.96295,11.0,False,False,0.30232,0.57128
x1 = 5.9,5.9,0.34309399999999995,0.6569060000000001,0.92775,0.56218,0.43782,0.1192,0.8808,0.27118378012,0.7288162198800001,0.293818,0.706182,0.98882,0.52706,0.8736,0.84316,0.68549,11.0,True,False,0.30232,0.57128
x1 = -6.1,-6.1,0.965848,0.034152,0.2148,0.26894,0.73106,0.62246,0.37754,0.28101341504000005,0.7189865849600001,0.293818,0.706182,0.83994,0.95629,0.8736,0.85683,0.84391,11.0,True,False,0.30232,0.57128
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.029309999999999996,0.97069,0.31150740983999997,0.6884925901600001,0.293818,0.706182,0.52706,0.19092,0.8736,0.89491,0.30232,11.0,True,True,0.30232,0.57128
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.029309999999999996,0.97069,0.31150740983999997,0.6884925901600001,0.293818,0.706182,0.52706,0.19092,0.8736,0.89491,0.30232,11.0,True,True,0.30232,0.57128
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.029309999999999996,0.97069,0.31150740983999997,0.6884925901600001,0.293818,0.706182,0.52706,0.19092,0.8736,0.89491,0.30232,11.0,True,True,0.30232,0.57128
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.029309999999999996,0.97069,0.31150740983999997,0.6884925901600001,0.293818,0.706182,0.52706,0.19092,0.8736,0.89491,0.30232,11.0,True,True,0.30232,0.57128
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.029309999999999996,0.97069,0.31150740983999997,0.6884925901600001,0.293818,0.706182,0.52706,0.19092,0.8736,0.89491,0.30232,11.0,True,True,0.30232,0.57128
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.029309999999999996,0.97069,0.31150740983999997,0.6884925901600001,0.293818,0.706182,0.52706,0.19092,0.8736,0.89491,0.30232,11.0,True,True,0.30232,0.57128
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.029309999999999996,0.97069,0.31150740983999997,0.6884925901600001,0.293818,0.706182,0.52706,0.19092,0.8736,0.89491,0.30232,11.0,True,True,0.30232,0.57128
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.029309999999999996,0.97069,0.31150740983999997,0.6884925901600001,0.293818,0.706182,0.52706,0.19092,0.8736,0.89491,0.30232,11.0,True,True,0.30232,0.57128
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.029309999999999996,0.97069,0.31150740983999997,0.6884925901600001,0.293818,0.706182,0.52706,0.19092,0.8736,0.89491,0.30232,11.0,True,True,0.30232,0.57128
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.029309999999999996,0.97069,0.31150740983999997,0.6884925901600001,0.293818,0.706182,0.52706,0.19092,0.8736,0.89491,0.30232,11.0,True,True,0.30232,0.57128
