note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 6.1,6.1,0.327938,0.672062,0.91281,0.7773,0.22270000000000004,0.8519500000000001,0.14805,0.8274694283000001,0.17253057170000002,0.712676,0.287324,0.76507,0.60494,0.86524,0.66346,0.65745,-0.4,False,False,0.35727,0.50797
x1 = -6.9,-6.9,0.97402,0.025979999999999996,0.17381,0.8519500000000001,0.14805,0.73106,0.26894,0.8488092778,0.1511907222,0.712676,0.287324,0.60494,0.83994,0.86524,0.61281,0.61105,-0.4,False,False,0.35727,0.50797
x1 = -12.2,-12.2,0.969612,0.030388,0.19633,0.8808,0.1192,0.73106,0.26894,0.8762497008800001,0.12375029912,0.712676,0.287324,0.52706,0.83994,0.86524,0.54005,0.53657,-0.4,False,False,0.35727,0.50797
x1 = 2.1,2.1,0.39377399999999996,0.606226,0.96719,0.8175700000000001,0.18243,0.8519500000000001,0.14805,0.8384120498800002,0.16158795012,0.712676,0.287324,0.68536,0.60494,0.86524,0.63809,0.63661,-0.4,False,False,0.35727,0.50797
x1 = -15.4,-15.4,0.9761839999999999,0.023816,0.16236,0.8519500000000001,0.14805,0.7773,0.22270000000000004,0.8501721356,0.14982786439999998,0.712676,0.287324,0.60494,0.76507,0.86524,0.60941,0.60875,-0.4,False,False,0.35727,0.50797
x1 = 0.8,0.8,0.60822,0.39177999999999996,0.96594,0.7773,0.22270000000000004,0.7773,0.22270000000000004,0.7773,0.2227,0.712676,0.287324,0.76507,0.76507,0.86524,0.76507,0.76507,-0.4,False,False,0.35727,0.50797
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.73106,0.26894,0.8519500000000001,0.14805,0.8118851197600001,0.18811488024,0.712676,0.287324,0.83994,0.60494,0.86524,0.69751,0.68282,-0.4,False,False,0.35727,0.50797
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.8519500000000001,0.14805,0.67918,0.32082,0.8471096756800001,0.15289032432,0.712676,0.287324,0.60494,0.90527,0.86524,0.61703,0.61335,-0.4,False,False,0.35727,0.50797
x1 = 0.8,0.8,0.60822,0.39177999999999996,0.96594,0.7773,0.22270000000000004,0.7773,0.22270000000000004,0.7773,0.2227,0.712676,0.287324,0.76507,0.76507,0.86524,0.76507,0.76507,-0.4,False,False,0.35727,0.50797
x1 = 8.7,8.7,0.271214,0.728786,0.8432,0.7773,0.22270000000000004,0.8808,0.1192,0.852729351,0.14727064900000003,0.712676,0.287324,0.76507,0.52706,0.86524,0.60297,0.59161,-0.4,False,False,0.35727,0.50797
x1 = 8.7,8.7,0.271214,0.728786,0.8432,0.7773,0.22270000000000004,0.8808,0.1192,0.852729351,0.14727064900000003,0.712676,0.287324,0.76507,0.52706,0.86524,0.60297,0.59161,-0.4,False,False,0.35727,0.50797
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.8519500000000001,0.14805,0.67918,0.32082,0.8471096756800001,0.15289032432,0.712676,0.287324,0.60494,0.90527,0.86524,0.61703,0.61335,-0.4,False,False,0.35727,0.50797
x1 = 0.6,0.6,0.764136,0.23586400000000002,0.78809,0.7773,0.22270000000000004,0.67918,0.32082,0.75415702432,0.24584297568000005,0.712676,0.287324,0.76507,0.90527,0.86524,0.80462,0.79814,-0.4,False,False,0.35727,0.50797
x1 = -0.8,-0.8,0.6635519999999999,0.336448,0.92138,0.97069,0.029309999999999996,0.18243,0.8175700000000001,0.7054814995199999,0.29451850048000006,0.712676,0.287324,0.19092,0.68536,0.86524,0.87449,0.35727,-0.4,True,True,0.35727,0.50797
x1 = -0.8,-0.8,0.6635519999999999,0.336448,0.92138,0.97069,0.029309999999999996,0.18243,0.8175700000000001,0.7054814995199999,0.29451850048000006,0.712676,0.287324,0.19092,0.68536,0.86524,0.87449,0.35727,-0.4,True,True,0.35727,0.50797
