note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -0.8,-0.8,0.6635519999999999,0.336448,0.92138,0.32082,0.67918,0.5,0.5,0.38110475264,0.61889524736,0.29264,0.70736,0.90527,1.0,0.87211,0.95882,0.93714,12.4,False,False,0.30232,0.56979
x1 = -3.8,-3.8,0.87841,0.12159,0.53391,0.26894,0.73106,0.5,0.5,0.2970345854,0.7029654146000001,0.29264,0.70736,0.83994,1.0,0.87211,0.87764,0.8594,12.4,True,False,0.30232,0.56979
x1 = -6.0,-6.0,0.958304,0.041696,0.25001,0.22270000000000004,0.7773,0.62246,0.37754,0.23936839296000004,0.76063160704,0.29264,0.70736,0.76507,0.95629,0.87211,0.79399,0.77304,12.4,False,False,0.30232,0.56979
x1 = 0.9,0.9,0.426524,0.5734760000000001,0.98437,0.18243,0.8175700000000001,0.14805,0.8519500000000001,0.16271389512,0.8372861048800002,0.29264,0.70736,0.68536,0.60494,0.87211,0.64076,0.63924,12.4,False,False,0.30232,0.56979
x1 = -0.6,-0.6,0.67852,0.32148000000000004,0.90598,0.32082,0.67918,0.5,0.5,0.37842278640000004,0.6215772136000001,0.29264,0.70736,0.90527,1.0,0.87211,0.95692,0.93572,12.4,False,False,0.30232,0.56979
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.029309999999999996,0.97069,0.31150740983999997,0.6884925901600001,0.29264,0.70736,0.52706,0.19092,0.87211,0.89491,0.30232,12.4,True,True,0.30232,0.56979
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.029309999999999996,0.97069,0.31150740983999997,0.6884925901600001,0.29264,0.70736,0.52706,0.19092,0.87211,0.89491,0.30232,12.4,True,True,0.30232,0.56979
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.029309999999999996,0.97069,0.31150740983999997,0.6884925901600001,0.29264,0.70736,0.52706,0.19092,0.87211,0.89491,0.30232,12.4,True,True,0.30232,0.56979
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.029309999999999996,0.97069,0.31150740983999997,0.6884925901600001,0.29264,0.70736,0.52706,0.19092,0.87211,0.89491,0.30232,12.4,True,True,0.30232,0.56979
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.029309999999999996,0.97069,0.31150740983999997,0.6884925901600001,0.29264,0.70736,0.52706,0.19092,0.87211,0.89491,0.30232,12.4,True,True,0.30232,0.56979
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.029309999999999996,0.97069,0.31150740983999997,0.6884925901600001,0.29264,0.70736,0.52706,0.19092,0.87211,0.89491,0.30232,12.4,True,True,0.30232,0.56979
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.029309999999999996,0.97069,0.31150740983999997,0.6884925901600001,0.29264,0.70736,0.52706,0.19092,0.87211,0.89491,0.30232,12.4,True,True,0.30232,0.56979
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.029309999999999996,0.97069,0.31150740983999997,0.6884925901600001,0.29264,0.70736,0.52706,0.19092,0.87211,0.89491,0.30232,12.4,True,True,0.30232,0.56979
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.029309999999999996,0.97069,0.31150740983999997,0.6884925901600001,0.29264,0.70736,0.52706,0.19092,0.87211,0.89491,0.30232,12.4,True,True,0.30232,0.56979
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.029309999999999996,0.97069,0.31150740983999997,0.6884925901600001,0.29264,0.70736,0.52706,0.19092,0.87211,0.89491,0.30232,12.4,True,True,0.30232,0.56979
