note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -5.8,-5.8,0.9686899999999999,0.03131,0.20092,0.8808,0.1192,0.8519500000000001,0.14805,0.8798967065,0.1201032935,0.84906,0.15094,0.52706,0.60494,0.61219,0.52966,0.5295,0.0,False,False,0.4502,0.16199
x1 = -7.1,-7.1,0.978762,0.021238,0.14834,0.8808,0.1192,0.8519500000000001,0.14805,0.8801872837000001,0.11981271630000001,0.84906,0.15094,0.52706,0.60494,0.61219,0.52882,0.52871,0.0,False,False,0.4502,0.16199
x1 = 3.5,3.5,0.29928999999999994,0.7007100000000002,0.88042,0.8519500000000001,0.14805,0.9241399999999999,0.07586,0.9025342549,0.0974657451,0.84906,0.15094,0.60494,0.38742,0.61219,0.46091,0.45252,0.0,False,False,0.4502,0.16199
x1 = 14.1,14.1,0.288638,0.7113619999999999,0.86696,0.8519500000000001,0.14805,0.9241399999999999,0.07586,0.90330322278,0.09669677721999999,0.84906,0.15094,0.60494,0.38742,0.61219,0.45844,0.4502,0.0,False,False,0.4502,0.16199
x1 = -10.9,-10.9,0.9756400000000001,0.02436,0.16527,0.90465,0.09535,0.8519500000000001,0.14805,0.903366228,0.096633772,0.84906,0.15094,0.45408,0.60494,0.61219,0.45823,0.45775,0.0,False,False,0.4502,0.16199
x1 = -0.8,-0.8,0.6635519999999999,0.336448,0.92138,0.9241399999999999,0.07586,0.8175700000000001,0.18243,0.88828473664,0.11171526336,0.84906,0.15094,0.38742,0.68536,0.61219,0.50507,0.48766,0.0,False,False,0.4502,0.16199
x1 = -0.9,-0.9,0.676964,0.323036,0.90765,0.9241399999999999,0.07586,0.8519500000000001,0.14805,0.90082003116,0.09917996884,0.84906,0.15094,0.38742,0.60494,0.61219,0.46639,0.45769,0.0,False,False,0.4502,0.16199
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8519500000000001,0.14805,0.9241399999999999,0.07586,0.9002150789599999,0.09978492104,0.84906,0.15094,0.60494,0.38742,0.61219,0.46831,0.45951,0.0,False,False,0.4502,0.16199
x1 = -0.9,-0.9,0.676964,0.323036,0.90765,0.9241399999999999,0.07586,0.8519500000000001,0.14805,0.90082003116,0.09917996884,0.84906,0.15094,0.38742,0.60494,0.61219,0.46639,0.45769,0.0,False,False,0.4502,0.16199
x1 = -8.3,-8.3,0.97491,0.02509,0.16914,0.90465,0.09535,0.8808,0.1192,0.9040516034999999,0.0959483965,0.84906,0.15094,0.45408,0.52706,0.61219,0.45602,0.45591,0.0,False,False,0.4502,0.16199
x1 = 6.8,6.8,0.30734600000000006,0.6926539999999999,0.89009,0.8519500000000001,0.14805,0.8808,0.1192,0.8719330679,0.1280669321,0.84906,0.15094,0.60494,0.52706,0.61219,0.55211,0.551,0.0,False,False,0.4502,0.16199
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8519500000000001,0.14805,0.9241399999999999,0.07586,0.9002150789599999,0.09978492104,0.84906,0.15094,0.60494,0.38742,0.61219,0.46831,0.45951,0.0,False,False,0.4502,0.16199
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.90465,0.09535,0.8519500000000001,0.14805,0.9031735568,0.0968264432,0.84906,0.15094,0.45408,0.60494,0.61219,0.45885,0.45831,0.0,False,False,0.4502,0.16199
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.90465,0.09535,0.8519500000000001,0.14805,0.9031735568,0.0968264432,0.84906,0.15094,0.45408,0.60494,0.61219,0.45885,0.45831,0.0,False,False,0.4502,0.16199
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8519500000000001,0.14805,0.9241399999999999,0.07586,0.9002150789599999,0.09978492104,0.84906,0.15094,0.60494,0.38742,0.61219,0.46831,0.45951,0.0,False,False,0.4502,0.16199
