note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -4.2,-4.2,0.906434,0.09356599999999998,0.44826,0.37754,0.62246,0.5,0.5,0.38899809235999994,0.61100190764,0.36481399999999997,0.635186,0.95629,1.0,0.94661,0.96415,0.96038,5.6,True,False,0.90786,0.03875
x1 = -8.0,-8.0,0.972692,0.027308,0.18071,0.32082,0.67918,0.5,0.5,0.32571304744,0.6742869525599999,0.36481399999999997,0.635186,0.90527,1.0,0.94661,0.91049,0.90786,5.6,True,True,0.90786,0.03875
x1 = -6.7,-6.7,0.9656839999999999,0.034316,0.21559,0.32082,0.67918,0.5,0.5,0.32696874087999994,0.67303125912,0.36481399999999997,0.635186,0.90527,1.0,0.94661,0.9118,0.90852,5.6,True,False,0.90786,0.03875
x1 = -2.1,-2.1,0.754332,0.24566800000000005,0.80434,0.5,0.5,0.56218,0.43782,0.5152756362400001,0.48472436376000005,0.36481399999999997,0.635186,1.0,0.98882,0.94661,0.99933,0.99725,5.6,False,False,0.90786,0.03875
x1 = -5.4,-5.4,0.965676,0.034324,0.21563,0.32082,0.67918,0.56218,0.43782,0.32910444063999994,0.67089555936,0.36481399999999997,0.635186,0.90527,0.98882,0.94661,0.91401,0.90814,5.6,True,False,0.90786,0.03875
x1 = 2.3,2.3,0.383398,0.616602,0.96041,0.43782,0.56218,0.5,0.5,0.47616031236,0.52383968764,0.36481399999999997,0.635186,0.98882,1.0,0.94661,0.99836,0.99571,5.6,False,False,0.90786,0.03875
x1 = 6.2,6.2,0.316594,0.683406,0.90064,0.62246,0.37754,0.37754,0.62246,0.45508020248,0.54491979752,0.36481399999999997,0.635186,0.95629,0.95629,0.94661,0.99417,0.95629,5.6,False,False,0.90786,0.03875
x1 = 1.6,1.6,0.30696,0.69304,0.88963,0.37754,0.62246,0.5,0.5,0.4624096784,0.5375903216,0.36481399999999997,0.635186,0.95629,1.0,0.94661,0.99592,0.98658,5.6,False,False,0.90786,0.03875
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.32082,0.67918,0.5,0.5,0.32583990688,0.67416009312,0.36481399999999997,0.635186,0.90527,1.0,0.94661,0.91062,0.90792,5.6,True,False,0.90786,0.03875
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.5,0.5,0.37754,0.62246,0.41812520336000003,0.5818747966400001,0.36481399999999997,0.635186,1.0,0.95629,0.94661,0.98057,0.97078,5.6,True,False,0.90786,0.03875
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.32082,0.67918,0.5,0.5,0.32583990688,0.67416009312,0.36481399999999997,0.635186,0.90527,1.0,0.94661,0.91062,0.90792,5.6,True,False,0.90786,0.03875
x1 = 6.3,6.3,0.316594,0.683406,0.90064,0.67918,0.32082,0.37754,0.62246,0.47303741416,0.52696258584,0.36481399999999997,0.635186,0.90527,0.95629,0.94661,0.9979,0.94014,5.6,False,False,0.90786,0.03875
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.5,0.5,0.37754,0.62246,0.41812520336000003,0.5818747966400001,0.36481399999999997,0.635186,1.0,0.95629,0.94661,0.98057,0.97078,5.6,True,False,0.90786,0.03875
x1 = 2.0,2.0,0.58482,0.41518,0.97914,0.32082,0.67918,0.37754,0.62246,0.34436900959999994,0.6556309904,0.36481399999999997,0.635186,0.90527,0.95629,0.94661,0.92894,0.92645,5.6,True,False,0.90786,0.03875
x1 = 6.3,6.3,0.316594,0.683406,0.90064,0.67918,0.32082,0.37754,0.62246,0.47303741416,0.52696258584,0.36481399999999997,0.635186,0.90527,0.95629,0.94661,0.9979,0.94014,5.6,False,False,0.90786,0.03875
