note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 11.0,11.0,0.293818,0.706182,0.8736,0.18243,0.8175700000000001,0.14805,0.8519500000000001,0.15815146284,0.8418485371600002,0.28279200000000004,0.7172080000000001,0.68536,0.60494,0.85923,0.62987,0.62857,1.8,False,False,0.53328,0.32595
x1 = -12.8,-12.8,0.97715,0.022850000000000002,0.15716,0.1192,0.8808,0.26894,0.73106,0.122621559,0.877378441,0.28279200000000004,0.7172080000000001,0.52706,0.83994,0.85923,0.53685,0.53421,1.8,False,False,0.53328,0.32595
x1 = -6.2,-6.2,0.9636020000000001,0.036398,0.22553,0.14805,0.8519500000000001,0.32082,0.67918,0.15433848246,0.8456615175400002,0.28279200000000004,0.7172080000000001,0.60494,0.90527,0.85923,0.62059,0.61587,1.8,False,False,0.53328,0.32595
x1 = 8.4,8.4,0.310636,0.689364,0.89391,0.14805,0.8519500000000001,0.1192,0.8808,0.12816184860000002,0.8718381514,0.28279200000000004,0.7172080000000001,0.60494,0.52706,0.85923,0.55238,0.55125,1.8,False,False,0.53328,0.32595
x1 = -12.9,-12.9,0.980124,0.019876,0.14074,0.1192,0.8808,0.26894,0.73106,0.12217623224,0.87782376776,0.28279200000000004,0.7172080000000001,0.52706,0.83994,0.85923,0.53558,0.53328,1.8,False,False,0.53328,0.32595
x1 = 1.0,1.0,0.30895399999999995,0.6910459999999999,0.89196,0.32082,0.67918,0.14805,0.8519500000000001,0.20142798257999997,0.79857201742,0.28279200000000004,0.7172080000000001,0.90527,0.60494,0.85923,0.72477,0.69773,1.8,False,False,0.53328,0.32595
x1 = -0.5,-0.5,0.675988,0.324012,0.90869,0.18243,0.8175700000000001,0.22270000000000004,0.7773,0.19547796324000005,0.8045220367600001,0.28279200000000004,0.7172080000000001,0.68536,0.76507,0.85923,0.71279,0.71119,1.8,False,False,0.53328,0.32595
x1 = 4.3,4.3,0.495998,0.5040020000000001,0.99995,0.18243,0.8175700000000001,0.18243,0.8175700000000001,0.18243,0.8175700000000001,0.28279200000000004,0.7172080000000001,0.68536,0.68536,0.85923,0.68536,0.68536,1.8,False,False,0.53328,0.32595
x1 = -8.7,-8.7,0.97646,0.023540000000000002,0.16088,0.14805,0.8519500000000001,0.32082,0.67918,0.15211700579999998,0.8478829942000001,0.28279200000000004,0.7172080000000001,0.60494,0.90527,0.85923,0.61511,0.61201,1.8,False,False,0.53328,0.32595
x1 = -8.6,-8.6,0.9756219999999999,0.024378000000000004,0.16536,0.14805,0.8519500000000001,0.26894,0.73106,0.15099705641999997,0.84900294358,0.28279200000000004,0.7172080000000001,0.60494,0.83994,0.85923,0.61233,0.61067,1.8,False,False,0.53328,0.32595
x1 = -0.6,-0.6,0.67852,0.32148000000000004,0.90598,0.14805,0.8519500000000001,0.18243,0.8175700000000001,0.1591024824,0.8408975176000002,0.28279200000000004,0.7172080000000001,0.60494,0.68536,0.85923,0.63216,0.63079,1.8,False,False,0.53328,0.32595
x1 = 7.2,7.2,0.29858,0.7014199999999999,0.87955,0.18243,0.8175700000000001,0.14805,0.8519500000000001,0.15831518039999998,0.8416848196000001,0.28279200000000004,0.7172080000000001,0.68536,0.60494,0.85923,0.63026,0.62895,1.8,False,False,0.53328,0.32595
x1 = 0.7,0.7,0.6940440000000001,0.305956,0.88845,0.14805,0.8519500000000001,0.26894,0.73106,0.18503702084,0.8149629791600002,0.28279200000000004,0.7172080000000001,0.60494,0.83994,0.85923,0.69097,0.67684,1.8,False,False,0.53328,0.32595
x1 = 2.9,2.9,0.286912,0.7130879999999999,0.8647,0.32082,0.67918,0.14805,0.8519500000000001,0.19761978623999998,0.80238021376,0.28279200000000004,0.7172080000000001,0.90527,0.60494,0.85923,0.71714,0.69111,1.8,False,False,0.53328,0.32595
x1 = -8.6,-8.6,0.9756219999999999,0.024378000000000004,0.16536,0.14805,0.8519500000000001,0.26894,0.73106,0.15099705641999997,0.84900294358,0.28279200000000004,0.7172080000000001,0.60494,0.83994,0.85923,0.61233,0.61067,1.8,False,False,0.53328,0.32595
