note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -7.7,-7.7,0.9789939999999999,0.021006,0.14705,0.62246,0.37754,0.5,0.5,0.61988760524,0.3801123947599999,0.47512799999999994,0.524872,0.95629,1.0,0.99821,0.95812,0.95721,4.8,True,False,0.94,0.05821
x1 = 2.6,2.6,0.34446799999999994,0.655532,0.92903,0.56218,0.43782,0.56218,0.43782,0.5621799999999999,0.43782,0.47512799999999994,0.524872,0.98882,0.98882,0.99821,0.98882,0.98882,4.8,True,False,0.94,0.05821
x1 = 4.1,4.1,0.504866,0.495134,0.99993,0.67918,0.32082,0.5,0.5,0.59046188988,0.40953811012,0.47512799999999994,0.524872,0.90527,1.0,0.99821,0.97626,0.95217,4.8,True,False,0.94,0.05821
x1 = 3.1,3.1,0.278374,0.7216260000000001,0.85323,0.56218,0.43782,0.62246,0.37754,0.60567961528,0.3943203847200001,0.47512799999999994,0.524872,0.98882,0.95629,0.99821,0.96753,0.96535,4.8,True,False,0.94,0.05821
x1 = 8.3,8.3,0.286144,0.713856,0.86369,0.67918,0.32082,0.43782,0.56218,0.50688371584,0.49311628416000003,0.47512799999999994,0.524872,0.90527,0.98882,0.99821,0.99986,0.96491,4.8,True,False,0.94,0.05821
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.37754,0.62246,0.56218,0.43782,0.38271287423999995,0.61728712576,0.47512799999999994,0.524872,0.95629,0.98882,0.99821,0.95994,0.9572,4.8,True,False,0.94,0.05821
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.37754,0.62246,0.56218,0.43782,0.38271287423999995,0.61728712576,0.47512799999999994,0.524872,0.95629,0.98882,0.99821,0.95994,0.9572,4.8,True,False,0.94,0.05821
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.5,0.5,0.43782,0.56218,0.45842744688000003,0.5415725531200001,0.47512799999999994,0.524872,1.0,0.98882,0.99821,0.99501,0.99253,4.8,True,False,0.94,0.05821
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.37754,0.62246,0.56218,0.43782,0.38271287423999995,0.61728712576,0.47512799999999994,0.524872,0.95629,0.98882,0.99821,0.95994,0.9572,4.8,True,False,0.94,0.05821
x1 = -4.9,-4.9,0.922042,0.077958,0.39494,0.62246,0.37754,0.56218,0.43782,0.61776069176,0.38223930824,0.47512799999999994,0.524872,0.95629,0.98882,0.99821,0.95961,0.95883,4.8,True,False,0.94,0.05821
x1 = -1.3,-1.3,0.555156,0.44484399999999996,0.9912,0.56218,0.43782,0.62246,0.37754,0.58899519632,0.4110048036799999,0.47512799999999994,0.524872,0.98882,0.95629,0.99821,0.97703,0.97435,4.8,True,False,0.94,0.05821
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.5,0.5,0.43782,0.56218,0.45842744688000003,0.5415725531200001,0.47512799999999994,0.524872,1.0,0.98882,0.99821,0.99501,0.99253,4.8,True,False,0.94,0.05821
x1 = 6.4,6.4,0.32793799999999995,0.6720619999999999,0.91281,0.73106,0.26894,0.43782,0.56218,0.53398453912,0.46601546087999995,0.47512799999999994,0.524872,0.83994,0.98882,0.99821,0.99666,0.94,4.8,True,True,0.94,0.05821
x1 = -5.5,-5.5,0.965298,0.034702,0.21745,0.56218,0.43782,0.5,0.5,0.56002222964,0.43997777035999996,0.47512799999999994,0.524872,0.98882,1.0,0.99821,0.98958,0.98921,4.8,True,False,0.94,0.05821
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.37754,0.62246,0.56218,0.43782,0.38271287423999995,0.61728712576,0.47512799999999994,0.524872,0.95629,0.98882,0.99821,0.95994,0.9572,4.8,True,False,0.94,0.05821
