note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -6.8,-6.8,0.9703839999999999,0.029616000000000003,0.19246,0.9959299999999999,0.00407,0.32082,0.67918,0.9759359422399998,0.024064057760000004,0.97693,0.02307,0.03818,0.90527,0.15835,0.16369,0.06386,-7.6,True,True,0.06386,0.09449
x1 = -11.9,-11.9,0.976586,0.023414,0.1602,0.99807,0.00193,0.43782,0.56218,0.9849523064999999,0.0150476935,0.97693,0.02307,0.02018,0.98882,0.15835,0.11265,0.04286,-7.6,False,False,0.06386,0.09449
x1 = 1.0,1.0,0.30895399999999995,0.6910459999999999,0.89196,0.9770199999999999,0.02298,0.99807,0.00193,0.9915665182999999,0.008433481699999999,0.97693,0.02307,0.15786,0.02018,0.15835,0.07022,0.06272,-7.6,False,False,0.06386,0.09449
x1 = 4.0,4.0,0.5369280000000001,0.46307200000000004,0.99606,0.9933099999999999,0.00669,0.99753,0.00247,0.9952641638400002,0.0047358361600000004,0.97693,0.02307,0.05795,0.02495,0.15835,0.04339,0.04267,-7.6,False,False,0.06386,0.09449
x1 = 0.6,0.6,0.764136,0.23586400000000002,0.78809,0.9968299999999999,0.00317,0.9933099999999999,0.00669,0.9959997587199999,0.0040002412800000005,0.97693,0.02307,0.03088,0.05795,0.15835,0.03762,0.03726,-7.6,False,False,0.06386,0.09449
x1 = -0.7,-0.7,0.67852,0.32148000000000004,0.90598,0.9968299999999999,0.00317,0.9959299999999999,0.00407,0.996540668,0.0034593320000000003,0.97693,0.02307,0.03088,0.03818,0.15835,0.03326,0.03323,-7.6,False,False,0.06386,0.09449
x1 = 2.5,2.5,0.358742,0.641258,0.94163,0.9959299999999999,0.00407,0.99753,0.00247,0.9969560127999999,0.0030439872,0.97693,0.02307,0.03818,0.02495,0.15835,0.02983,0.0297,-7.6,False,False,0.06386,0.09449
x1 = 8.8,8.8,0.30545600000000006,0.6945439999999999,0.88786,0.9890100000000001,0.01099,0.9959299999999999,0.00407,0.9938162444799999,0.0061837555200000005,0.97693,0.02307,0.08729,0.03818,0.15835,0.05427,0.05318,-7.6,False,False,0.06386,0.09449
x1 = -0.7,-0.7,0.67852,0.32148000000000004,0.90598,0.9968299999999999,0.00317,0.9959299999999999,0.00407,0.996540668,0.0034593320000000003,0.97693,0.02307,0.03088,0.03818,0.15835,0.03326,0.03323,-7.6,False,False,0.06386,0.09449
x1 = 2.0,2.0,0.58482,0.41518,0.97914,0.9947800000000001,0.00522,0.9933099999999999,0.00669,0.9941696854000001,0.0058303146,0.97693,0.02307,0.04709,0.05795,0.15835,0.05166,0.0516,-7.6,False,False,0.06386,0.09449
x1 = 3.1,3.1,0.278374,0.7216260000000001,0.85323,0.9890100000000001,0.01099,0.99753,0.00247,0.9951582535200001,0.004841746480000001,0.97693,0.02307,0.08729,0.02495,0.15835,0.0442,0.0423,-7.6,False,False,0.06386,0.09449
x1 = 6.1,6.1,0.327938,0.672062,0.91281,0.99142,0.00858,0.9968299999999999,0.00317,0.99505585542,0.00494414458,0.97693,0.02307,0.07123,0.03088,0.15835,0.04499,0.04411,-7.6,False,False,0.06386,0.09449
x1 = 4.9,4.9,0.42199,0.5780100000000001,0.98237,0.9959299999999999,0.00407,0.99753,0.00247,0.9968548160000001,0.003145184,0.97693,0.02307,0.03818,0.02495,0.15835,0.03068,0.03053,-7.6,False,False,0.06386,0.09449
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.9988300000000001,0.00117,0.43782,0.56218,0.98311274384,0.016887256160000003,0.97693,0.02307,0.01308,0.98882,0.15835,0.12359,0.04042,-7.6,False,False,0.06386,0.09449
x1 = 2.9,2.9,0.286912,0.7130879999999999,0.8647,0.9947800000000001,0.00522,0.99753,0.00247,0.996740992,0.003259008,0.97693,0.02307,0.04709,0.02495,0.15835,0.03162,0.0313,-7.6,False,False,0.06386,0.09449
