note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -3.0,-3.0,0.8434200000000001,0.15658,0.62606,0.32082,0.67918,0.5,0.5,0.3488760044,0.6511239956,0.32793799999999995,0.6720619999999999,0.90527,1.0,0.91281,0.93306,0.9201,6.6,True,False,0.76288,0.14993
x1 = 3.9,3.9,0.233548,0.7664519999999999,0.78415,0.37754,0.62246,0.32082,0.67918,0.33406684255999997,0.6659331574399999,0.32793799999999995,0.6720619999999999,0.95629,0.90527,0.91281,0.91903,0.91719,6.6,True,False,0.76288,0.14993
x1 = -14.7,-14.7,0.97679,0.02321,0.1591,0.26894,0.73106,0.56218,0.43782,0.2757461004,0.7242538996000001,0.32793799999999995,0.6720619999999999,0.83994,0.98882,0.91281,0.84959,0.8434,6.6,False,False,0.76288,0.14993
x1 = -1.1,-1.1,0.570398,0.42960200000000004,0.98565,0.37754,0.62246,0.43782,0.56218,0.40343640855999996,0.59656359144,0.32793799999999995,0.6720619999999999,0.95629,0.98882,0.91281,0.97293,0.97026,6.6,False,False,0.76288,0.14993
x1 = 7.8,7.8,0.29858,0.7014199999999999,0.87955,0.56218,0.43782,0.14805,0.8519500000000001,0.27170093539999995,0.7282990646,0.32793799999999995,0.6720619999999999,0.98882,0.60494,0.91281,0.84389,0.71956,6.6,False,False,0.76288,0.14993
x1 = 7.3,7.3,0.26674600000000004,0.733254,0.83676,0.5,0.5,0.18243,0.8175700000000001,0.26714052722000003,0.7328594727800002,0.32793799999999995,0.6720619999999999,1.0,0.68536,0.91281,0.83733,0.76929,6.6,False,False,0.76288,0.14993
x1 = 7.3,7.3,0.26674600000000004,0.733254,0.83676,0.5,0.5,0.18243,0.8175700000000001,0.26714052722000003,0.7328594727800002,0.32793799999999995,0.6720619999999999,1.0,0.68536,0.91281,0.83733,0.76929,6.6,False,False,0.76288,0.14993
x1 = 7.4,7.4,0.27480000000000004,0.7252,0.84827,0.56218,0.43782,0.22270000000000004,0.7773,0.315989104,0.684010896,0.32793799999999995,0.6720619999999999,0.98882,0.76507,0.91281,0.89997,0.82656,6.6,True,False,0.76288,0.14993
x1 = 3.7,3.7,0.24279599999999996,0.757204,0.79966,0.37754,0.62246,0.32082,0.67918,0.33459138911999997,0.6654086108799999,0.32793799999999995,0.6720619999999999,0.95629,0.90527,0.91281,0.91955,0.91766,6.6,True,False,0.76288,0.14993
x1 = 7.4,7.4,0.27480000000000004,0.7252,0.84827,0.56218,0.43782,0.22270000000000004,0.7773,0.315989104,0.684010896,0.32793799999999995,0.6720619999999999,0.98882,0.76507,0.91281,0.89997,0.82656,6.6,True,False,0.76288,0.14993
x1 = 7.5,7.5,0.286144,0.713856,0.86369,0.62246,0.37754,0.18243,0.8175700000000001,0.30834194432000006,0.6916580556800002,0.32793799999999995,0.6720619999999999,0.95629,0.68536,0.91281,0.89125,0.76288,6.6,True,True,0.76288,0.14993
x1 = -7.2,-7.2,0.97933,0.02067,0.14519,0.37754,0.62246,0.56218,0.43782,0.3813565088,0.6186434912000001,0.32793799999999995,0.6720619999999999,0.95629,0.98882,0.91281,0.95899,0.95696,6.6,False,False,0.76288,0.14993
x1 = 7.5,7.5,0.286144,0.713856,0.86369,0.62246,0.37754,0.18243,0.8175700000000001,0.30834194432000006,0.6916580556800002,0.32793799999999995,0.6720619999999999,0.95629,0.68536,0.91281,0.89125,0.76288,6.6,True,True,0.76288,0.14993
x1 = 7.6,7.6,0.27926799999999996,0.720732,0.85445,0.56218,0.43782,0.18243,0.8175700000000001,0.288482023,0.7115179770000001,0.32793799999999995,0.6720619999999999,0.98882,0.68536,0.91281,0.86675,0.77011,6.6,False,False,0.76288,0.14993
x1 = 7.8,7.8,0.29858,0.7014199999999999,0.87955,0.56218,0.43782,0.14805,0.8519500000000001,0.27170093539999995,0.7282990646,0.32793799999999995,0.6720619999999999,0.98882,0.60494,0.91281,0.84389,0.71956,6.6,False,False,0.76288,0.14993
