note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -7.5,-7.5,0.9794,0.0206,0.1448,0.99807,0.00193,0.43782,0.56218,0.98652885,0.013471150000000001,0.9686899999999999,0.03131,0.02018,0.98882,0.20092,0.10301,0.04013,-5.8,False,False,0.0305,0.17042
x1 = -6.3,-6.3,0.9633079999999999,0.036691999999999995,0.22691,0.9959299999999999,0.00407,0.43782,0.56218,0.9754518278799998,0.024548172119999996,0.9686899999999999,0.03131,0.03818,0.98882,0.20092,0.16627,0.07306,-5.8,False,False,0.0305,0.17042
x1 = -2.9,-2.9,0.810952,0.18904799999999997,0.69948,0.9985000000000002,0.0015,0.8175700000000001,0.18243,0.9642955453600002,0.035704454639999994,0.9686899999999999,0.03131,0.01623,0.68536,0.20092,0.22224,0.14273,-5.8,False,False,0.0305,0.17042
x1 = -7.4,-7.4,0.9766360000000001,0.023364000000000003,0.15993,0.99753,0.00247,0.5,0.5,0.9859057090800001,0.014094290920000002,0.9686899999999999,0.03131,0.02495,1.0,0.20092,0.10685,0.04773,-5.8,False,False,0.0305,0.17042
x1 = -1.9,-1.9,0.62745,0.37255000000000005,0.95261,0.99807,0.00193,0.9626699999999999,0.03733,0.98488173,0.015118270000000001,0.9686899999999999,0.03131,0.02018,0.22991,0.20092,0.11307,0.09831,-5.8,False,False,0.0305,0.17042
x1 = 2.3,2.3,0.383398,0.616602,0.96041,0.9947800000000001,0.00522,0.99807,0.00193,0.99680862058,0.0031913794200000003,0.9686899999999999,0.03131,0.04709,0.02018,0.20092,0.03106,0.0305,-5.8,False,False,0.0305,0.17042
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.99142,0.00858,0.99753,0.00247,0.9955050482400001,0.00449495176,0.9686899999999999,0.03131,0.07123,0.02495,0.20092,0.04152,0.04029,-5.8,False,False,0.0305,0.17042
x1 = 6.5,6.5,0.327938,0.672062,0.91281,0.9890100000000001,0.01099,0.9968299999999999,0.00317,0.99426552484,0.00573447516,0.9686899999999999,0.03131,0.08729,0.03088,0.20092,0.05095,0.04938,-5.8,False,False,0.0305,0.17042
x1 = -8.3,-8.3,0.97491,0.02509,0.16914,0.99807,0.00193,0.5,0.5,0.9855734237000001,0.0144265763,0.9686899999999999,0.03131,0.02018,1.0,0.20092,0.10888,0.04476,-5.8,False,False,0.0305,0.17042
x1 = 9.3,9.3,0.25190199999999996,0.748098,0.81428,0.9890100000000001,0.01099,0.99753,0.00247,0.99538379496,0.00461620504,0.9686899999999999,0.03131,0.08729,0.02495,0.20092,0.04246,0.04065,-5.8,False,False,0.0305,0.17042
x1 = 3.2,3.2,0.27766199999999996,0.722338,0.85225,0.9890100000000001,0.01099,0.99807,0.00193,0.99555438228,0.0044456177199999995,0.9686899999999999,0.03131,0.08729,0.02018,0.20092,0.04113,0.03881,-5.8,False,False,0.0305,0.17042
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.9988300000000001,0.00117,0.5,0.5,0.98485477872,0.015145221280000001,0.9686899999999999,0.03131,0.01308,1.0,0.20092,0.11324,0.04073,-5.8,False,False,0.0305,0.17042
x1 = -0.6,-0.6,0.67852,0.32148000000000004,0.90598,0.99753,0.00247,0.9947800000000001,0.00522,0.9966459300000001,0.0033540700000000002,0.9686899999999999,0.03131,0.02495,0.04709,0.20092,0.0324,0.03207,-5.8,False,False,0.0305,0.17042
x1 = -0.6,-0.6,0.67852,0.32148000000000004,0.90598,0.99753,0.00247,0.9947800000000001,0.00522,0.9966459300000001,0.0033540700000000002,0.9686899999999999,0.03131,0.02495,0.04709,0.20092,0.0324,0.03207,-5.8,False,False,0.0305,0.17042
x1 = 8.2,8.2,0.306168,0.693832,0.8887,0.99142,0.00858,0.9968299999999999,0.00317,0.9951736311199999,0.004826368880000001,0.9686899999999999,0.03131,0.07123,0.03088,0.20092,0.04408,0.04323,-5.8,False,False,0.0305,0.17042
