note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -15.0,-15.0,0.9708780000000001,0.029122,0.18997,0.14805,0.8519500000000001,0.62246,0.37754,0.16186576802000002,0.8381342319800003,0.27194,0.7280599999999999,0.60494,0.95629,0.84423,0.63875,0.61517,13.0,False,False,0.50419,0.34004
x1 = -4.2,-4.2,0.906434,0.09356599999999998,0.44826,0.26894,0.73106,0.56218,0.43782,0.29637729384,0.70362270616,0.27194,0.7280599999999999,0.83994,0.98882,0.84423,0.87682,0.85387,13.0,True,False,0.50419,0.34004
x1 = -8.0,-8.0,0.972692,0.027308,0.18071,0.14805,0.8519500000000001,0.62246,0.37754,0.16100518828,0.8389948117200001,0.27194,0.7280599999999999,0.60494,0.95629,0.84423,0.63671,0.61453,13.0,False,False,0.50419,0.34004
x1 = -6.7,-6.7,0.9656839999999999,0.034316,0.21559,0.22270000000000004,0.7773,0.5,0.5,0.23221582680000002,0.7677841731999999,0.27194,0.7280599999999999,0.76507,1.0,0.84423,0.78185,0.77313,13.0,False,False,0.50419,0.34004
x1 = 2.8,2.8,0.369282,0.6307180000000001,0.95012,0.32082,0.67918,0.32082,0.67918,0.32082000000000005,0.6791800000000001,0.27194,0.7280599999999999,0.90527,0.90527,0.84423,0.90527,0.90527,13.0,False,False,0.50419,0.34004
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.02298,0.9770199999999999,0.30727527311999997,0.6927247268800001,0.27194,0.7280599999999999,0.52706,0.15786,0.84423,0.89,0.28022,13.0,False,False,0.50419,0.34004
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.02298,0.9770199999999999,0.30727527311999997,0.6927247268800001,0.27194,0.7280599999999999,0.52706,0.15786,0.84423,0.89,0.28022,13.0,False,False,0.50419,0.34004
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.02298,0.9770199999999999,0.30727527311999997,0.6927247268800001,0.27194,0.7280599999999999,0.52706,0.15786,0.84423,0.89,0.28022,13.0,False,False,0.50419,0.34004
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.02298,0.9770199999999999,0.30727527311999997,0.6927247268800001,0.27194,0.7280599999999999,0.52706,0.15786,0.84423,0.89,0.28022,13.0,False,False,0.50419,0.34004
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.02298,0.9770199999999999,0.30727527311999997,0.6927247268800001,0.27194,0.7280599999999999,0.52706,0.15786,0.84423,0.89,0.28022,13.0,False,False,0.50419,0.34004
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.02298,0.9770199999999999,0.30727527311999997,0.6927247268800001,0.27194,0.7280599999999999,0.52706,0.15786,0.84423,0.89,0.28022,13.0,False,False,0.50419,0.34004
x1 = 8.8,8.8,0.30545600000000006,0.6945439999999999,0.88786,0.67918,0.32082,0.06009,0.93991,0.24919475504000005,0.75080524496,0.27194,0.7280599999999999,0.90527,0.3278,0.84423,0.81,0.50419,13.0,True,True,0.50419,0.34004
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.02298,0.9770199999999999,0.30727527311999997,0.6927247268800001,0.27194,0.7280599999999999,0.52706,0.15786,0.84423,0.89,0.28022,13.0,False,False,0.50419,0.34004
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.02298,0.9770199999999999,0.30727527311999997,0.6927247268800001,0.27194,0.7280599999999999,0.52706,0.15786,0.84423,0.89,0.28022,13.0,False,False,0.50419,0.34004
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.02298,0.9770199999999999,0.30727527311999997,0.6927247268800001,0.27194,0.7280599999999999,0.52706,0.15786,0.84423,0.89,0.28022,13.0,False,False,0.50419,0.34004
