note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 4.4,4.4,0.495998,0.5040020000000001,0.99995,0.7773,0.22270000000000004,0.8808,0.1192,0.829464207,0.17053579300000002,0.6635519999999999,0.336448,0.76507,0.52706,0.92138,0.65893,0.64511,-0.8,False,False,0.51318,0.4082
x1 = 3.9,3.9,0.233548,0.7664519999999999,0.78415,0.7773,0.22270000000000004,0.8519500000000001,0.14805,0.8345156417999999,0.1654843582,0.6635519999999999,0.336448,0.76507,0.60494,0.92138,0.64727,0.64234,-0.8,False,False,0.51318,0.4082
x1 = -14.7,-14.7,0.97679,0.02321,0.1591,0.8175700000000001,0.18243,0.67918,0.32082,0.8143579681000002,0.18564203190000003,0.6635519999999999,0.336448,0.68536,0.90527,0.92138,0.69227,0.69046,-0.8,False,False,0.51318,0.4082
x1 = 11.5,11.5,0.24782800000000002,0.7521720000000001,0.80782,0.73106,0.26894,0.8808,0.1192,0.8436902352800001,0.15630976472000002,0.6635519999999999,0.336448,0.83994,0.52706,0.92138,0.62541,0.6046,-0.8,False,False,0.51318,0.4082
x1 = 3.8,3.8,0.24669400000000002,0.753306,0.806,0.7773,0.22270000000000004,0.8808,0.1192,0.8552671710000002,0.144732829,0.6635519999999999,0.336448,0.76507,0.52706,0.92138,0.5965,0.58578,-0.8,False,False,0.51318,0.4082
x1 = 8.1,8.1,0.29858,0.7014199999999999,0.87955,0.7773,0.22270000000000004,0.8808,0.1192,0.8498969699999999,0.15010303,0.6635519999999999,0.336448,0.76507,0.52706,0.92138,0.6101,0.59813,-0.8,False,False,0.51318,0.4082
x1 = 0.5,0.5,0.7900159999999999,0.209984,0.74145,0.8519500000000001,0.14805,0.73106,0.26894,0.82656503424,0.17343496575999998,0.6635519999999999,0.336448,0.60494,0.83994,0.92138,0.6655,0.65429,-0.8,False,False,0.51318,0.4082
x1 = 6.6,6.6,0.32793799999999995,0.6720619999999999,0.91281,0.73106,0.26894,0.8519500000000001,0.14805,0.81230557518,0.18769442481999998,0.6635519999999999,0.336448,0.83994,0.60494,0.92138,0.69662,0.68201,-0.8,False,False,0.51318,0.4082
x1 = 0.3,0.3,0.8917400000000001,0.10826,0.49465,0.90465,0.09535,0.5,0.5,0.860842591,0.139157409,0.6635519999999999,0.336448,0.45408,1.0,0.92138,0.58203,0.51318,-0.8,False,False,0.51318,0.4082
x1 = 0.2,0.2,0.8425499999999999,0.15745,0.62817,0.8808,0.1192,0.5,0.5,0.82084304,0.17915695999999998,0.6635519999999999,0.336448,0.52706,1.0,0.92138,0.67823,0.60152,-0.8,False,False,0.51318,0.4082
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.7773,0.22270000000000004,0.56218,0.43782,0.77127319808,0.22872680192000003,0.6635519999999999,0.336448,0.76507,0.98882,0.92138,0.77579,0.77134,-0.8,False,False,0.51318,0.4082
x1 = 0.5,0.5,0.7900159999999999,0.209984,0.74145,0.8519500000000001,0.14805,0.73106,0.26894,0.82656503424,0.17343496575999998,0.6635519999999999,0.336448,0.60494,0.83994,0.92138,0.6655,0.65429,-0.8,False,False,0.51318,0.4082
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.7773,0.22270000000000004,0.56218,0.43782,0.77127319808,0.22872680192000003,0.6635519999999999,0.336448,0.76507,0.98882,0.92138,0.77579,0.77134,-0.8,False,False,0.51318,0.4082
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.67918,0.32082,0.8519500000000001,0.14805,0.7946912576800002,0.20530874232,0.6635519999999999,0.336448,0.90527,0.60494,0.92138,0.73242,0.70447,-0.8,False,False,0.51318,0.4082
x1 = 0.5,0.5,0.7900159999999999,0.209984,0.74145,0.8519500000000001,0.14805,0.73106,0.26894,0.82656503424,0.17343496575999998,0.6635519999999999,0.336448,0.60494,0.83994,0.92138,0.6655,0.65429,-0.8,False,False,0.51318,0.4082
