note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -6.6,-6.6,0.9677800000000001,0.03222,0.20541,0.26894,0.73106,0.56218,0.43782,0.27838819280000004,0.7216118072000002,0.31313,0.68687,0.83994,0.98882,0.89675,0.85325,0.84474,10.4,True,False,0.32839,0.56836
x1 = 5.7,5.7,0.343094,0.656906,0.92775,0.56218,0.43782,0.09535,0.90465,0.25551657202,0.7444834279799999,0.31313,0.68687,0.98882,0.45408,0.89675,0.81991,0.63755,10.4,False,False,0.32839,0.56836
x1 = -6.8,-6.8,0.9703839999999999,0.029616000000000003,0.19246,0.32082,0.67918,0.5,0.5,0.32612659487999995,0.6738734051199999,0.31313,0.68687,0.90527,1.0,0.89675,0.91092,0.90808,10.4,True,False,0.32839,0.56836
x1 = -11.9,-11.9,0.976586,0.023414,0.1602,0.14805,0.8519500000000001,0.62246,0.37754,0.15915783573999998,0.84084216426,0.31313,0.68687,0.60494,0.95629,0.89675,0.63229,0.61317,10.4,False,False,0.32839,0.56836
x1 = 1.0,1.0,0.30895399999999995,0.6910459999999999,0.89196,0.26894,0.73106,0.22270000000000004,0.7773,0.23698603296,0.7630139670399999,0.31313,0.68687,0.83994,0.76507,0.89675,0.78999,0.7882,10.4,False,False,0.32839,0.56836
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.03733,0.9626699999999999,0.31686945352,0.6831305464799999,0.31313,0.68687,0.52706,0.22991,0.89675,0.90094,0.32839,10.4,True,True,0.32839,0.56836
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.03733,0.9626699999999999,0.31686945352,0.6831305464799999,0.31313,0.68687,0.52706,0.22991,0.89675,0.90094,0.32839,10.4,True,True,0.32839,0.56836
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.03733,0.9626699999999999,0.31686945352,0.6831305464799999,0.31313,0.68687,0.52706,0.22991,0.89675,0.90094,0.32839,10.4,True,True,0.32839,0.56836
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.03733,0.9626699999999999,0.31686945352,0.6831305464799999,0.31313,0.68687,0.52706,0.22991,0.89675,0.90094,0.32839,10.4,True,True,0.32839,0.56836
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.03733,0.9626699999999999,0.31686945352,0.6831305464799999,0.31313,0.68687,0.52706,0.22991,0.89675,0.90094,0.32839,10.4,True,True,0.32839,0.56836
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.03733,0.9626699999999999,0.31686945352,0.6831305464799999,0.31313,0.68687,0.52706,0.22991,0.89675,0.90094,0.32839,10.4,True,True,0.32839,0.56836
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.03733,0.9626699999999999,0.31686945352,0.6831305464799999,0.31313,0.68687,0.52706,0.22991,0.89675,0.90094,0.32839,10.4,True,True,0.32839,0.56836
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.03733,0.9626699999999999,0.31686945352,0.6831305464799999,0.31313,0.68687,0.52706,0.22991,0.89675,0.90094,0.32839,10.4,True,True,0.32839,0.56836
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.03733,0.9626699999999999,0.31686945352,0.6831305464799999,0.31313,0.68687,0.52706,0.22991,0.89675,0.90094,0.32839,10.4,True,True,0.32839,0.56836
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.03733,0.9626699999999999,0.31686945352,0.6831305464799999,0.31313,0.68687,0.52706,0.22991,0.89675,0.90094,0.32839,10.4,True,True,0.32839,0.56836
