note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 1.1,1.1,0.21083600000000002,0.789164,0.74308,0.73106,0.26894,0.8808,0.1192,0.8492294173600001,0.15077058264,0.570398,0.42960200000000004,0.83994,0.52706,0.98565,0.61177,0.59303,-1.2,False,False,0.53676,0.44889
x1 = -0.1,-0.1,0.734636,0.26536400000000004,0.83473,0.8808,0.1192,0.56218,0.43782,0.79624972232,0.20375027768,0.570398,0.42960200000000004,0.52706,0.98882,0.98565,0.72937,0.64959,-1.2,False,False,0.53676,0.44889
x1 = -11.6,-11.6,0.9774039999999999,0.022595999999999998,0.15578,0.8808,0.1192,0.62246,0.37754,0.87496254936,0.12503745064,0.570398,0.42960200000000004,0.52706,0.95629,0.98565,0.54367,0.53676,-1.2,False,False,0.53676,0.44889
x1 = 5.2,5.2,0.387502,0.612498,0.96317,0.7773,0.22270000000000004,0.90465,0.09535,0.8553016202999999,0.14469837970000002,0.570398,0.42960200000000004,0.76507,0.45408,0.98565,0.59641,0.57459,-1.2,False,False,0.53676,0.44889
x1 = -3.7,-3.7,0.87841,0.12159,0.53391,0.7773,0.22270000000000004,0.67918,0.32082,0.7653695892,0.23463041080000005,0.570398,0.42960200000000004,0.76507,0.90527,0.98565,0.786,0.78212,-1.2,False,False,0.53676,0.44889
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.8175700000000001,0.18243,0.5,0.5,0.8086729588800001,0.19132704111999999,0.570398,0.42960200000000004,0.68536,1.0,0.98565,0.70424,0.69417,-1.2,False,False,0.53676,0.44889
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.73106,0.26894,0.8175700000000001,0.18243,0.7888992018400001,0.21110079816000002,0.570398,0.42960200000000004,0.83994,0.68536,0.98565,0.74358,0.73659,-1.2,False,False,0.53676,0.44889
x1 = 1.4,1.4,0.287084,0.7129160000000001,0.86492,0.8175700000000001,0.18243,0.8808,0.1192,0.8626476786800001,0.13735232132000003,0.570398,0.42960200000000004,0.68536,0.52706,0.98565,0.57726,0.57251,-1.2,False,False,0.53676,0.44889
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.8175700000000001,0.18243,0.5,0.5,0.8086729588800001,0.19132704111999999,0.570398,0.42960200000000004,0.68536,1.0,0.98565,0.70424,0.69417,-1.2,False,False,0.53676,0.44889
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.73106,0.26894,0.8175700000000001,0.18243,0.7888992018400001,0.21110079816000002,0.570398,0.42960200000000004,0.83994,0.68536,0.98565,0.74358,0.73659,-1.2,False,False,0.53676,0.44889
x1 = 1.4,1.4,0.287084,0.7129160000000001,0.86492,0.8175700000000001,0.18243,0.8808,0.1192,0.8626476786800001,0.13735232132000003,0.570398,0.42960200000000004,0.68536,0.52706,0.98565,0.57726,0.57251,-1.2,False,False,0.53676,0.44889
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.8175700000000001,0.18243,0.5,0.5,0.8086729588800001,0.19132704111999999,0.570398,0.42960200000000004,0.68536,1.0,0.98565,0.70424,0.69417,-1.2,False,False,0.53676,0.44889
x1 = 1.6,1.6,0.30696,0.69304,0.88963,0.7773,0.22270000000000004,0.8808,0.1192,0.84902964,0.15097036000000003,0.570398,0.42960200000000004,0.76507,0.52706,0.98565,0.61226,0.60012,-1.2,False,False,0.53676,0.44889
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.73106,0.26894,0.8175700000000001,0.18243,0.7888992018400001,0.21110079816000002,0.570398,0.42960200000000004,0.83994,0.68536,0.98565,0.74358,0.73659,-1.2,False,False,0.53676,0.44889
x1 = 1.3,1.3,0.272018,0.727982,0.84435,0.7773,0.22270000000000004,0.8808,0.1192,0.852646137,0.14735386300000003,0.570398,0.42960200000000004,0.76507,0.52706,0.98565,0.60318,0.5918,-1.2,False,False,0.53676,0.44889
