note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -9.3,-9.3,0.9797399999999999,0.020260000000000004,0.1429,0.9626699999999999,0.03733,0.62246,0.37754,0.9557773453999998,0.0442226546,0.711818,0.288182,0.22991,0.95629,0.86636,0.26133,0.24463,-2.0,False,False,0.20625,0.66011
x1 = -6.3,-6.3,0.9633079999999999,0.036691999999999995,0.22691,0.93991,0.06009,0.62246,0.37754,0.9282621245999999,0.07173787539999998,0.711818,0.288182,0.3278,0.95629,0.86636,0.37238,0.35086,-2.0,False,False,0.20625,0.66011
x1 = -2.9,-2.9,0.810952,0.18904799999999997,0.69948,0.9770199999999999,0.02298,0.56218,0.43782,0.8985953276799998,0.10140467231999999,0.711818,0.288182,0.15786,0.98882,0.86636,0.47343,0.31495,-2.0,False,False,0.20625,0.66011
x1 = -7.4,-7.4,0.9766360000000001,0.023364000000000003,0.15993,0.9626699999999999,0.03733,0.62246,0.37754,0.9547213335599999,0.045278666440000004,0.711818,0.288182,0.22991,0.95629,0.86636,0.26599,0.24688,-2.0,False,False,0.20625,0.66011
x1 = -1.9,-1.9,0.62745,0.37255000000000005,0.95261,0.97069,0.029309999999999996,0.62246,0.37754,0.8409569135,0.15904308649999999,0.711818,0.288182,0.19092,0.95629,0.86636,0.63202,0.47606,-2.0,False,False,0.20625,0.66011
x1 = 4.8,4.8,0.47512799999999994,0.524872,0.99821,0.9241399999999999,0.07586,0.9626699999999999,0.03733,0.9443633181599999,0.055636681839999994,0.711818,0.288182,0.38742,0.22991,0.86636,0.30987,0.30475,-2.0,False,False,0.20625,0.66011
x1 = 9.4,9.4,0.27926799999999996,0.720732,0.85445,0.9241399999999999,0.07586,0.97069,0.029309999999999996,0.9576900746000001,0.0423099254,0.711818,0.288182,0.38742,0.19092,0.86636,0.25278,0.2458,-2.0,False,False,0.20625,0.66011
x1 = 8.1,8.1,0.29858,0.7014199999999999,0.87955,0.9241399999999999,0.07586,0.97069,0.029309999999999996,0.9567911009999999,0.043208898999999995,0.711818,0.288182,0.38742,0.19092,0.86636,0.25682,0.24959,-2.0,False,False,0.20625,0.66011
x1 = 1.9,1.9,0.30009399999999997,0.699906,0.88141,0.93991,0.06009,0.9770199999999999,0.02298,0.96588351166,0.03411648834,0.711818,0.288182,0.3278,0.15786,0.86636,0.21463,0.20886,-2.0,False,False,0.20625,0.66011
x1 = 6.3,6.3,0.316594,0.683406,0.90064,0.95257,0.04743,0.97069,0.029309999999999996,0.96495331672,0.03504668328,0.711818,0.288182,0.27538,0.19092,0.86636,0.2191,0.21766,-2.0,False,False,0.20625,0.66011
x1 = -8.5,-8.5,0.978546,0.021454,0.14953,0.97069,0.029309999999999996,0.67918,0.32082,0.9644359444600001,0.03556405554,0.711818,0.288182,0.19092,0.90527,0.86636,0.22157,0.20625,-2.0,False,False,0.20625,0.66011
x1 = -0.5,-0.5,0.675988,0.324012,0.90869,0.9626699999999999,0.03733,0.9241399999999999,0.07586,0.95018581764,0.04981418236,0.711818,0.288182,0.22991,0.38742,0.86636,0.28561,0.28095,-2.0,False,False,0.20625,0.66011
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.8808,0.1192,0.93991,0.06009,0.92032000024,0.07967999976000001,0.711818,0.288182,0.52706,0.3278,0.86636,0.40105,0.39384,-2.0,False,False,0.20625,0.66011
x1 = 0.8,0.8,0.60822,0.39177999999999996,0.96594,0.90465,0.09535,0.9626699999999999,0.03733,0.9273810755999998,0.0726189244,0.711818,0.288182,0.45408,0.22991,0.86636,0.37562,0.36625,-2.0,False,False,0.20625,0.66011
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.9626699999999999,0.03733,0.62246,0.37754,0.9531386766399998,0.04686132336,0.711818,0.288182,0.22991,0.95629,0.86636,0.27291,0.25026,-2.0,False,False,0.20625,0.66011
