note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 11.5,11.5,0.24782800000000002,0.7521720000000001,0.80782,0.5,0.5,0.22270000000000004,0.7773,0.29142270440000007,0.7085772956,0.30734600000000006,0.6926539999999999,1.0,0.76507,0.89009,0.87055,0.82329,6.8,True,False,0.73191,0.15818
x1 = 3.8,3.8,0.24669400000000002,0.753306,0.806,0.43782,0.56218,0.32082,0.67918,0.34968319800000003,0.6503168020000001,0.30734600000000006,0.6926539999999999,0.98882,0.90527,0.89009,0.93378,0.92588,6.8,True,False,0.73191,0.15818
x1 = -4.5,-4.5,0.919408,0.080592,0.40426,0.22270000000000004,0.7773,0.43782,0.56218,0.24003695104000003,0.75996304896,0.30734600000000006,0.6926539999999999,0.76507,0.98882,0.89009,0.7951,0.7831,6.8,False,False,0.73191,0.15818
x1 = -2.6,-2.6,0.7671460000000001,0.23285400000000003,0.78295,0.37754,0.62246,0.5,0.5,0.40605530084,0.5939446991600001,0.30734600000000006,0.6926539999999999,0.95629,1.0,0.89009,0.97438,0.96647,6.8,False,False,0.73191,0.15818
x1 = 9.2,9.2,0.27362200000000003,0.726378,0.84661,0.5,0.5,0.18243,0.8175700000000001,0.26932413854000004,0.7306758614600001,0.30734600000000006,0.6926539999999999,1.0,0.68536,0.89009,0.84049,0.77145,6.8,False,False,0.73191,0.15818
x1 = -7.7,-7.7,0.9789939999999999,0.021006,0.14705,0.37754,0.62246,0.62246,0.37754,0.38268478951999996,0.6173152104799999,0.30734600000000006,0.6926539999999999,0.95629,0.95629,0.89009,0.95992,0.95629,6.8,False,False,0.73191,0.15818
x1 = 7.9,7.9,0.27809000000000006,0.72191,0.85284,0.5,0.5,0.18243,0.8175700000000001,0.27074304130000004,0.7292569587000002,0.30734600000000006,0.6926539999999999,1.0,0.68536,0.89009,0.84253,0.77286,6.8,False,False,0.73191,0.15818
x1 = -7.7,-7.7,0.9789939999999999,0.021006,0.14705,0.37754,0.62246,0.62246,0.37754,0.38268478951999996,0.6173152104799999,0.30734600000000006,0.6926539999999999,0.95629,0.95629,0.89009,0.95992,0.95629,6.8,False,False,0.73191,0.15818
x1 = 7.9,7.9,0.27809000000000006,0.72191,0.85284,0.5,0.5,0.18243,0.8175700000000001,0.27074304130000004,0.7292569587000002,0.30734600000000006,0.6926539999999999,1.0,0.68536,0.89009,0.84253,0.77286,6.8,False,False,0.73191,0.15818
x1 = 8.0,8.0,0.3307460000000001,0.6692539999999999,0.91569,0.56218,0.43782,0.14805,0.8519500000000001,0.28502184098000005,0.7149781590200001,0.30734600000000006,0.6926539999999999,0.98882,0.60494,0.89009,0.8622,0.73191,6.8,True,True,0.73191,0.15818
x1 = 8.0,8.0,0.3307460000000001,0.6692539999999999,0.91569,0.56218,0.43782,0.14805,0.8519500000000001,0.28502184098000005,0.7149781590200001,0.30734600000000006,0.6926539999999999,0.98882,0.60494,0.89009,0.8622,0.73191,6.8,True,True,0.73191,0.15818
x1 = 8.0,8.0,0.3307460000000001,0.6692539999999999,0.91569,0.56218,0.43782,0.14805,0.8519500000000001,0.28502184098000005,0.7149781590200001,0.30734600000000006,0.6926539999999999,0.98882,0.60494,0.89009,0.8622,0.73191,6.8,True,True,0.73191,0.15818
x1 = 8.6,8.6,0.29858,0.7014199999999999,0.87955,0.5,0.5,0.18243,0.8175700000000001,0.27725005059999996,0.7227499494,0.30734600000000006,0.6926539999999999,1.0,0.68536,0.89009,0.85168,0.77931,6.8,True,False,0.73191,0.15818
x1 = -8.7,-8.7,0.97646,0.023540000000000002,0.16088,0.32082,0.67918,0.56218,0.43782,0.3265016144,0.6734983856,0.30734600000000006,0.6926539999999999,0.90527,0.98882,0.89009,0.91131,0.90724,6.8,True,False,0.73191,0.15818
x1 = 8.6,8.6,0.29858,0.7014199999999999,0.87955,0.5,0.5,0.18243,0.8175700000000001,0.27725005059999996,0.7227499494,0.30734600000000006,0.6926539999999999,1.0,0.68536,0.89009,0.85168,0.77931,6.8,True,False,0.73191,0.15818
