note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 5.3,5.3,0.37615800000000005,0.623842,0.95528,0.99142,0.00858,0.99753,0.00247,0.9952316746200001,0.0047683253800000006,0.9642160000000001,0.035783999999999996,0.07123,0.02495,0.22262,0.04364,0.04236,-6.4,False,False,0.03088,0.19174
x1 = -10.5,-10.5,0.9722540000000001,0.027746000000000003,0.18296,0.9988300000000001,0.00117,0.43782,0.56218,0.9832642165400002,0.01673578346,0.9642160000000001,0.035783999999999996,0.01308,0.98882,0.22262,0.1227,0.04015,-6.4,False,False,0.03088,0.19174
x1 = 3.3,3.3,0.24279599999999996,0.7572040000000001,0.79966,0.98594,0.01406,0.99807,0.00193,0.99512488452,0.004875115479999999,0.9642160000000001,0.035783999999999996,0.10664,0.02018,0.22262,0.04446,0.04117,-6.4,False,False,0.03088,0.19174
x1 = -5.2,-5.2,0.9572480000000001,0.042752,0.25477,0.99807,0.00193,0.5,0.5,0.9767765113600001,0.023223488639999998,0.9642160000000001,0.035783999999999996,0.02018,1.0,0.22262,0.15918,0.06207,-6.4,False,False,0.03088,0.19174
x1 = -3.6,-3.6,0.8765499999999999,0.12344999999999999,0.5392,0.9988300000000001,0.00117,0.67918,0.32082,0.9593692075,0.0406307925,0.9642160000000001,0.035783999999999996,0.01308,0.90527,0.22262,0.24518,0.12322,-6.4,False,False,0.03088,0.19174
x1 = 2.0,2.0,0.58482,0.41518,0.97914,0.9947800000000001,0.00522,0.99142,0.00858,0.9933849952,0.0066150048,0.9642160000000001,0.035783999999999996,0.04709,0.07123,0.22262,0.0574,0.05711,-6.4,False,False,0.03088,0.19174
x1 = -0.6,-0.6,0.67852,0.32148000000000004,0.90598,0.99753,0.00247,0.9947800000000001,0.00522,0.9966459300000001,0.0033540700000000002,0.9642160000000001,0.035783999999999996,0.02495,0.04709,0.22262,0.0324,0.03207,-6.4,False,False,0.03088,0.19174
x1 = -0.6,-0.6,0.67852,0.32148000000000004,0.90598,0.99753,0.00247,0.9947800000000001,0.00522,0.9966459300000001,0.0033540700000000002,0.9642160000000001,0.035783999999999996,0.02495,0.04709,0.22262,0.0324,0.03207,-6.4,False,False,0.03088,0.19174
x1 = -8.1,-8.1,0.97669,0.023310000000000004,0.15964,0.99807,0.00193,0.37754,0.62246,0.9836054457,0.016394554300000003,0.9642160000000001,0.035783999999999996,0.02018,0.95629,0.22262,0.12069,0.042,-6.4,False,False,0.03088,0.19174
x1 = -0.6,-0.6,0.67852,0.32148000000000004,0.90598,0.99753,0.00247,0.9947800000000001,0.00522,0.9966459300000001,0.0033540700000000002,0.9642160000000001,0.035783999999999996,0.02495,0.04709,0.22262,0.0324,0.03207,-6.4,False,False,0.03088,0.19174
x1 = -9.3,-9.3,0.9797399999999999,0.020260000000000004,0.1429,0.99807,0.00193,0.5,0.5,0.9879791017999999,0.012020898200000001,0.9642160000000001,0.035783999999999996,0.02018,1.0,0.22262,0.09391,0.04003,-6.4,False,False,0.03088,0.19174
x1 = 9.1,9.1,0.27809000000000006,0.72191,0.85284,0.9890100000000001,0.01099,0.9968299999999999,0.00317,0.9946553362000001,0.0053446638000000015,0.9642160000000001,0.035783999999999996,0.08729,0.03088,0.22262,0.04803,0.04657,-6.4,False,False,0.03088,0.19174
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.99142,0.00858,0.99753,0.00247,0.9955050482400001,0.00449495176,0.9642160000000001,0.035783999999999996,0.07123,0.02495,0.22262,0.04152,0.04029,-6.4,False,False,0.03088,0.19174
x1 = -1.0,-1.0,0.491842,0.5081580000000001,0.99981,0.9968299999999999,0.00317,0.9968299999999999,0.00317,0.99683,0.0031700000000000005,0.9642160000000001,0.035783999999999996,0.03088,0.03088,0.22262,0.03088,0.03088,-6.4,False,False,0.03088,0.19174
x1 = 6.0,6.0,0.375568,0.6244320000000001,0.95485,0.99142,0.00858,0.9968299999999999,0.00317,0.9947981771200001,0.005201822880000001,0.9642160000000001,0.035783999999999996,0.07123,0.03088,0.22262,0.04695,0.04603,-6.4,False,False,0.03088,0.19174
