note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -5.0,-5.0,0.9559819999999999,0.044018,0.26042,0.26894,0.73106,0.56218,0.43782,0.28184783832,0.71815216168,0.32793799999999995,0.6720619999999999,0.83994,0.98882,0.91281,0.85796,0.84649,6.4,False,False,0.77597,0.13684
x1 = 0.8,0.8,0.60822,0.39177999999999996,0.96594,0.26894,0.73106,0.32082,0.67918,0.2892655464,0.7107344536,0.32793799999999995,0.6720619999999999,0.83994,0.90527,0.91281,0.86777,0.86553,6.4,True,False,0.77597,0.13684
x1 = -1.8,-1.8,0.634516,0.36548400000000003,0.94714,0.43782,0.56218,0.5,0.5,0.46054579512,0.53945420488,0.32793799999999995,0.6720619999999999,0.98882,1.0,0.91281,0.9955,0.99291,6.4,False,False,0.77597,0.13684
x1 = 4.7,4.7,0.45501800000000003,0.544982,0.99415,0.37754,0.62246,0.14805,0.8519500000000001,0.25247208082,0.7475279191800001,0.32793799999999995,0.6720619999999999,0.95629,0.60494,0.91281,0.81517,0.76481,6.4,False,False,0.77597,0.13684
x1 = -9.5,-9.5,0.980738,0.019262000000000005,0.13728,0.26894,0.73106,0.62246,0.37754,0.27574950224000006,0.7242504977600001,0.32793799999999995,0.6720619999999999,0.83994,0.95629,0.91281,0.84959,0.84218,6.4,False,False,0.77597,0.13684
x1 = 7.3,7.3,0.26674600000000004,0.733254,0.83676,0.56218,0.43782,0.18243,0.8175700000000001,0.2837267935,0.7162732065000001,0.32793799999999995,0.6720619999999999,0.98882,0.68536,0.91281,0.86048,0.76631,6.4,False,False,0.77597,0.13684
x1 = 3.5,3.5,0.29928999999999994,0.7007100000000002,0.88042,0.26894,0.73106,0.22270000000000004,0.7773,0.23653916960000004,0.7634608304,0.32793799999999995,0.6720619999999999,0.83994,0.76507,0.91281,0.78924,0.78748,6.4,False,False,0.77597,0.13684
x1 = 7.3,7.3,0.26674600000000004,0.733254,0.83676,0.56218,0.43782,0.18243,0.8175700000000001,0.2837267935,0.7162732065000001,0.32793799999999995,0.6720619999999999,0.98882,0.68536,0.91281,0.86048,0.76631,6.4,False,False,0.77597,0.13684
x1 = 7.4,7.4,0.27480000000000004,0.7252,0.84827,0.56218,0.43782,0.26894,0.73106,0.34952235200000004,0.6504776480000001,0.32793799999999995,0.6720619999999999,0.98882,0.83994,0.91281,0.93364,0.88085,6.4,True,False,0.77597,0.13684
x1 = 3.5,3.5,0.29928999999999994,0.7007100000000002,0.88042,0.26894,0.73106,0.22270000000000004,0.7773,0.23653916960000004,0.7634608304,0.32793799999999995,0.6720619999999999,0.83994,0.76507,0.91281,0.78924,0.78748,6.4,False,False,0.77597,0.13684
x1 = -7.0,-7.0,0.97468,0.02532,0.17035,0.32082,0.67918,0.56218,0.43782,0.3269312352,0.6730687648,0.32793799999999995,0.6720619999999999,0.90527,0.98882,0.91281,0.91176,0.90739,6.4,True,False,0.77597,0.13684
x1 = 3.5,3.5,0.29928999999999994,0.7007100000000002,0.88042,0.26894,0.73106,0.22270000000000004,0.7773,0.23653916960000004,0.7634608304,0.32793799999999995,0.6720619999999999,0.83994,0.76507,0.91281,0.78924,0.78748,6.4,False,False,0.77597,0.13684
x1 = 3.5,3.5,0.29928999999999994,0.7007100000000002,0.88042,0.26894,0.73106,0.22270000000000004,0.7773,0.23653916960000004,0.7634608304,0.32793799999999995,0.6720619999999999,0.83994,0.76507,0.91281,0.78924,0.78748,6.4,False,False,0.77597,0.13684
x1 = 7.2,7.2,0.29858,0.7014199999999999,0.87955,0.56218,0.43782,0.18243,0.8175700000000001,0.295815755,0.704184245,0.32793799999999995,0.6720619999999999,0.98882,0.68536,0.91281,0.87612,0.77597,6.4,True,True,0.77597,0.13684
x1 = -7.0,-7.0,0.97468,0.02532,0.17035,0.32082,0.67918,0.56218,0.43782,0.3269312352,0.6730687648,0.32793799999999995,0.6720619999999999,0.90527,0.98882,0.91281,0.91176,0.90739,6.4,True,False,0.77597,0.13684
