note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 6.3,6.3,0.316594,0.683406,0.90064,0.9890100000000001,0.01099,0.9959299999999999,0.00407,0.9937391695199999,0.00626083048,0.9572480000000001,0.042752,0.08729,0.03818,0.25477,0.05483,0.05373,-5.2,False,False,0.02844,0.22633
x1 = 5.6,5.6,0.36481399999999997,0.635186,0.94661,0.99142,0.00858,0.9947800000000001,0.00522,0.99355422496,0.006445775040000001,0.9572480000000001,0.042752,0.07123,0.04709,0.25477,0.05618,0.0559,-5.2,False,False,0.02844,0.22633
x1 = 9.6,9.6,0.265444,0.734556,0.83485,0.9890100000000001,0.01099,0.99753,0.00247,0.9952684171199999,0.00473158288,0.9572480000000001,0.042752,0.08729,0.02495,0.25477,0.04335,0.0415,-5.2,False,False,0.02844,0.22633
x1 = -5.3,-5.3,0.9626259999999999,0.037374,0.23012,0.99753,0.00247,0.37754,0.62246,0.9743584937399998,0.025641506259999995,0.9572480000000001,0.042752,0.02495,0.95629,0.25477,0.17204,0.05976,-5.2,False,False,0.02844,0.22633
x1 = -7.9,-7.9,0.97895,0.021050000000000003,0.1473,0.9968299999999999,0.00317,0.43782,0.56218,0.9850628394999998,0.014937160500000001,0.9572480000000001,0.042752,0.03088,0.98882,0.25477,0.11198,0.05104,-5.2,False,False,0.02844,0.22633
x1 = 1.7,1.7,0.27889400000000003,0.721106,0.85394,0.99142,0.00858,0.99807,0.00193,0.9962153549000001,0.0037846451,0.9572480000000001,0.042752,0.07123,0.02018,0.25477,0.0359,0.03442,-5.2,False,False,0.02844,0.22633
x1 = 1.7,1.7,0.27889400000000003,0.721106,0.85394,0.99142,0.00858,0.99807,0.00193,0.9962153549000001,0.0037846451,0.9572480000000001,0.042752,0.07123,0.02018,0.25477,0.0359,0.03442,-5.2,False,False,0.02844,0.22633
x1 = -0.6,-0.6,0.67852,0.32148000000000004,0.90598,0.99807,0.00193,0.9947800000000001,0.00522,0.9970123308000001,0.0029876692,0.9572480000000001,0.042752,0.02018,0.04709,0.25477,0.02936,0.02883,-5.2,False,False,0.02844,0.22633
x1 = 4.2,4.2,0.57616,0.42383999999999994,0.9832,0.9933099999999999,0.00669,0.9933099999999999,0.00669,0.9933099999999999,0.00669,0.9572480000000001,0.042752,0.05795,0.05795,0.25477,0.05795,0.05795,-5.2,False,False,0.02844,0.22633
x1 = -0.9,-0.9,0.676964,0.323036,0.90765,0.99753,0.00247,0.9959299999999999,0.00407,0.9970131424,0.0029868576,0.9572480000000001,0.042752,0.02495,0.03818,0.25477,0.02935,0.02922,-5.2,False,False,0.02844,0.22633
x1 = -9.3,-9.3,0.9797399999999999,0.020260000000000004,0.1429,0.99753,0.00247,0.5,0.5,0.9874500422,0.0125499578,0.9572480000000001,0.042752,0.02495,1.0,0.25477,0.09726,0.0447,-5.2,False,False,0.02844,0.22633
x1 = -0.6,-0.6,0.67852,0.32148000000000004,0.90598,0.99807,0.00193,0.9947800000000001,0.00522,0.9970123308000001,0.0029876692,0.9572480000000001,0.042752,0.02018,0.04709,0.25477,0.02936,0.02883,-5.2,False,False,0.02844,0.22633
x1 = 1.6,1.6,0.30696,0.69304,0.88963,0.9947800000000001,0.00522,0.99807,0.00193,0.9970601016,0.0029398984,0.9572480000000001,0.042752,0.04709,0.02018,0.25477,0.02896,0.02844,-5.2,False,False,0.02844,0.22633
x1 = -0.9,-0.9,0.676964,0.323036,0.90765,0.99753,0.00247,0.9959299999999999,0.00407,0.9970131424,0.0029868576,0.9572480000000001,0.042752,0.02495,0.03818,0.25477,0.02935,0.02922,-5.2,False,False,0.02844,0.22633
x1 = 9.2,9.2,0.27362200000000003,0.726378,0.84661,0.99142,0.00858,0.99753,0.00247,0.99585816958,0.00414183042,0.9572480000000001,0.042752,0.07123,0.02495,0.25477,0.03875,0.03761,-5.2,False,False,0.02844,0.22633
