note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 0.0,0.0,0.84906,0.15094,0.61219,0.9959299999999999,0.00407,0.9933099999999999,0.00669,0.9955345371999998,0.0044654628,0.8765499999999999,0.12344999999999999,0.03818,0.05795,0.5392,0.04129,0.04116,-3.6,False,False,0.02253,0.51667
x1 = -9.1,-9.1,0.9792660000000002,0.020734,0.14554,0.99753,0.00247,0.62246,0.37754,0.9897532986200002,0.010246701379999999,0.8765499999999999,0.12344999999999999,0.02495,0.95629,0.5392,0.08242,0.04426,-3.6,False,False,0.02253,0.51667
x1 = 1.5,1.5,0.26920599999999995,0.7307939999999999,0.84032,0.9933099999999999,0.00669,0.99807,0.00193,0.99678857944,0.0032114205599999995,0.8765499999999999,0.12344999999999999,0.05795,0.02018,0.5392,0.03122,0.03035,-3.6,False,False,0.02253,0.51667
x1 = 3.2,3.2,0.27766199999999996,0.722338,0.85225,0.98594,0.01406,0.9985000000000002,0.0015,0.9950125652800001,0.0049874347199999995,0.8765499999999999,0.12344999999999999,0.10664,0.01623,0.5392,0.04532,0.04133,-3.6,False,False,0.02253,0.51667
x1 = 1.4,1.4,0.287084,0.7129160000000001,0.86492,0.9947800000000001,0.00522,0.9985000000000002,0.0015,0.9974320475200003,0.00256795248,0.8765499999999999,0.12344999999999999,0.04709,0.01623,0.5392,0.0258,0.02509,-3.6,False,False,0.02253,0.51667
x1 = -0.9,-0.9,0.676964,0.323036,0.90765,0.9968299999999999,0.00317,0.99753,0.00247,0.9970561251999999,0.0029438748000000002,0.8765499999999999,0.12344999999999999,0.03088,0.02495,0.5392,0.02899,0.02896,-3.6,False,False,0.02253,0.51667
x1 = -1.0,-1.0,0.491842,0.5081580000000001,0.99981,0.99753,0.00247,0.99807,0.00193,0.9978044053200001,0.0021955946800000002,0.8765499999999999,0.12344999999999999,0.02495,0.02018,0.5392,0.02255,0.02253,-3.6,False,False,0.02253,0.51667
x1 = -0.9,-0.9,0.676964,0.323036,0.90765,0.9968299999999999,0.00317,0.99753,0.00247,0.9970561251999999,0.0029438748000000002,0.8765499999999999,0.12344999999999999,0.03088,0.02495,0.5392,0.02899,0.02896,-3.6,False,False,0.02253,0.51667
x1 = -8.3,-8.3,0.97491,0.02509,0.16914,0.99753,0.00247,0.67918,0.32082,0.9895425985000001,0.010457401500000001,0.8765499999999999,0.12344999999999999,0.02495,0.90527,0.5392,0.08381,0.04704,-3.6,False,False,0.02253,0.51667
x1 = 9.1,9.1,0.27809000000000006,0.72191,0.85284,0.9890100000000001,0.01099,0.99753,0.00247,0.9951606732000002,0.004839326800000001,0.8765499999999999,0.12344999999999999,0.08729,0.02495,0.5392,0.04418,0.04229,-3.6,False,False,0.02253,0.51667
x1 = 4.8,4.8,0.47512799999999994,0.524872,0.99821,0.99142,0.00858,0.99753,0.00247,0.9946269679199999,0.0053730320799999995,0.8765499999999999,0.12344999999999999,0.07123,0.02495,0.5392,0.04824,0.04694,-3.6,False,False,0.02253,0.51667
x1 = -1.1,-1.1,0.570398,0.42960200000000004,0.98565,0.99753,0.00247,0.9959299999999999,0.00407,0.9968426368,0.0031573632,0.8765499999999999,0.12344999999999999,0.02495,0.03818,0.5392,0.03078,0.03063,-3.6,False,False,0.02253,0.51667
x1 = -0.8,-0.8,0.6635519999999999,0.336448,0.92138,0.99753,0.00247,0.99753,0.00247,0.99753,0.00247,0.8765499999999999,0.12344999999999999,0.02495,0.02495,0.5392,0.02495,0.02495,-3.6,False,False,0.02253,0.51667
x1 = -1.2,-1.2,0.570398,0.42960200000000004,0.98565,0.99753,0.00247,0.9959299999999999,0.00407,0.9968426368,0.0031573632,0.8765499999999999,0.12344999999999999,0.02495,0.03818,0.5392,0.03078,0.03063,-3.6,False,False,0.02253,0.51667
x1 = 8.0,8.0,0.3307460000000001,0.6692539999999999,0.91569,0.9890100000000001,0.01099,0.99753,0.00247,0.99471204408,0.00528795592,0.8765499999999999,0.12344999999999999,0.08729,0.02495,0.5392,0.0476,0.04557,-3.6,False,False,0.02253,0.51667
