note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 4.6,4.6,0.5,0.5,1.0,0.99142,0.00858,0.99753,0.00247,0.994475,0.005525,0.85856,0.14143999999999998,0.07123,0.02495,0.588,0.04939,0.04809,-3.4,False,False,0.02362,0.56438
x1 = -2.8,-2.8,0.795392,0.20460799999999998,0.73105,0.9988300000000001,0.00117,0.7773,0.22270000000000004,0.95350318976,0.04649681024,0.85856,0.14143999999999998,0.01308,0.76507,0.588,0.27133,0.16694,-3.4,False,False,0.02362,0.56438
x1 = 5.9,5.9,0.34309399999999995,0.6569060000000001,0.92775,0.99142,0.00858,0.99807,0.00193,0.9957884249000001,0.0042115751,0.85856,0.14143999999999998,0.07123,0.02018,0.588,0.0393,0.03769,-3.4,False,False,0.02362,0.56438
x1 = -6.1,-6.1,0.965848,0.034152,0.2148,0.9968299999999999,0.00317,0.67918,0.32082,0.9859816172,0.014018382800000001,0.85856,0.14143999999999998,0.03088,0.90527,0.588,0.10639,0.06074,-3.4,False,False,0.02362,0.56438
x1 = -8.4,-8.4,0.97468,0.02532,0.17035,0.99753,0.00247,0.67918,0.32082,0.989469378,0.010530622,0.85856,0.14143999999999998,0.02495,0.90527,0.588,0.08429,0.04724,-3.4,False,False,0.02362,0.56438
x1 = -0.7,-0.7,0.67852,0.32148000000000004,0.90598,0.99807,0.00193,0.9968299999999999,0.00317,0.9976713648,0.0023286352,0.85856,0.14143999999999998,0.02018,0.03088,0.588,0.02372,0.02362,-3.4,False,False,0.02362,0.56438
x1 = 6.7,6.7,0.30026,0.69974,0.88161,0.99142,0.00858,0.9959299999999999,0.00407,0.9945758273999998,0.005424172600000001,0.85856,0.14143999999999998,0.07123,0.03818,0.588,0.04863,0.0481,-3.4,False,False,0.02362,0.56438
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.9985000000000002,0.0015,0.67918,0.32082,0.9895539308800001,0.01044606912,0.85856,0.14143999999999998,0.01623,0.90527,0.588,0.08374,0.04114,-3.4,False,False,0.02362,0.56438
x1 = -0.7,-0.7,0.67852,0.32148000000000004,0.90598,0.99807,0.00193,0.9968299999999999,0.00317,0.9976713648,0.0023286352,0.85856,0.14143999999999998,0.02018,0.03088,0.588,0.02372,0.02362,-3.4,False,False,0.02362,0.56438
x1 = -0.7,-0.7,0.67852,0.32148000000000004,0.90598,0.99807,0.00193,0.9968299999999999,0.00317,0.9976713648,0.0023286352,0.85856,0.14143999999999998,0.02018,0.03088,0.588,0.02372,0.02362,-3.4,False,False,0.02362,0.56438
x1 = -0.7,-0.7,0.67852,0.32148000000000004,0.90598,0.99807,0.00193,0.9968299999999999,0.00317,0.9976713648,0.0023286352,0.85856,0.14143999999999998,0.02018,0.03088,0.588,0.02372,0.02362,-3.4,False,False,0.02362,0.56438
x1 = 7.3,7.3,0.26674600000000004,0.733254,0.83676,0.9890100000000001,0.01099,0.9968299999999999,0.00317,0.9947440462799999,0.00525595372,0.85856,0.14143999999999998,0.08729,0.03088,0.588,0.04736,0.04593,-3.4,False,False,0.02362,0.56438
x1 = -0.7,-0.7,0.67852,0.32148000000000004,0.90598,0.99807,0.00193,0.9968299999999999,0.00317,0.9976713648,0.0023286352,0.85856,0.14143999999999998,0.02018,0.03088,0.588,0.02372,0.02362,-3.4,False,False,0.02362,0.56438
x1 = -0.7,-0.7,0.67852,0.32148000000000004,0.90598,0.99807,0.00193,0.9968299999999999,0.00317,0.9976713648,0.0023286352,0.85856,0.14143999999999998,0.02018,0.03088,0.588,0.02372,0.02362,-3.4,False,False,0.02362,0.56438
x1 = -0.7,-0.7,0.67852,0.32148000000000004,0.90598,0.99807,0.00193,0.9968299999999999,0.00317,0.9976713648,0.0023286352,0.85856,0.14143999999999998,0.02018,0.03088,0.588,0.02372,0.02362,-3.4,False,False,0.02362,0.56438
