note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = 2.7,2.7,0.30547799999999997,0.6945220000000001,0.88788,0.5,0.5,0.5,0.5,0.5,0.5,0.387502,0.612498,1.0,1.0,0.96317,1.0,1.0,5.2,True,False,0.81317,0.15
x1 = -9.3,-9.3,0.9797399999999999,0.020260000000000004,0.1429,0.37754,0.62246,0.56218,0.43782,0.38128080639999995,0.6187191936,0.387502,0.612498,0.95629,0.98882,0.96317,0.95894,0.95695,5.2,True,False,0.81317,0.15
x1 = -6.3,-6.3,0.9633079999999999,0.036691999999999995,0.22691,0.43782,0.56218,0.56218,0.43782,0.44238301711999994,0.55761698288,0.387502,0.612498,0.98882,0.98882,0.96317,0.9904,0.98882,5.2,True,False,0.81317,0.15
x1 = -2.9,-2.9,0.810952,0.18904799999999997,0.69948,0.56218,0.43782,0.5,0.5,0.55042499536,0.44957500464,0.387502,0.612498,0.98882,1.0,0.96317,0.99265,0.99093,5.2,True,False,0.81317,0.15
x1 = -7.4,-7.4,0.9766360000000001,0.023364000000000003,0.15993,0.37754,0.62246,0.5,0.5,0.38040115544,0.61959884456,0.387502,0.612498,0.95629,1.0,0.96317,0.95832,0.95731,5.2,True,False,0.81317,0.15
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.56218,0.43782,0.37754,0.62246,0.43873265023999997,0.56126734976,0.387502,0.612498,0.98882,0.95629,0.96317,0.98914,0.96707,5.2,True,False,0.81317,0.15
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.56218,0.43782,0.37754,0.62246,0.43873265023999997,0.56126734976,0.387502,0.612498,0.98882,0.95629,0.96317,0.98914,0.96707,5.2,True,False,0.81317,0.15
x1 = 6.0,6.0,0.375568,0.6244320000000001,0.95485,0.67918,0.32082,0.32082,0.67918,0.45540854848,0.5445914515200001,0.387502,0.612498,0.90527,0.90527,0.96317,0.99426,0.90527,5.2,True,False,0.81317,0.15
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.56218,0.43782,0.37754,0.62246,0.43873265023999997,0.56126734976,0.387502,0.612498,0.98882,0.95629,0.96317,0.98914,0.96707,5.2,True,False,0.81317,0.15
x1 = 0.9,0.9,0.426524,0.5734760000000001,0.98437,0.26894,0.73106,0.32082,0.67918,0.29869193488000007,0.7013080651200001,0.387502,0.612498,0.83994,0.90527,0.96317,0.87969,0.87741,5.2,False,False,0.81317,0.15
x1 = 5.9,5.9,0.34309399999999995,0.6569060000000001,0.92775,0.67918,0.32082,0.22270000000000004,0.7773,0.37931554912,0.6206844508800001,0.387502,0.612498,0.90527,0.76507,0.96317,0.95756,0.81317,5.2,True,True,0.81317,0.15
x1 = 6.2,6.2,0.316594,0.683406,0.90064,0.62246,0.37754,0.37754,0.62246,0.45508020248,0.54491979752,0.387502,0.612498,0.95629,0.95629,0.96317,0.99417,0.95629,5.2,True,False,0.81317,0.15
x1 = 0.3,0.3,0.8917400000000001,0.10826,0.49465,0.43782,0.56218,0.5,0.5,0.44455160680000005,0.5554483932000001,0.387502,0.612498,0.98882,1.0,0.96317,0.99111,0.99003,5.2,True,False,0.81317,0.15
x1 = -2.3,-2.3,0.7612080000000001,0.23879200000000003,0.79303,0.5,0.5,0.56218,0.43782,0.51484808656,0.4851519134400001,0.387502,0.612498,1.0,0.98882,0.96317,0.99936,0.99733,5.2,True,False,0.81317,0.15
x1 = 6.3,6.3,0.316594,0.683406,0.90064,0.67918,0.32082,0.37754,0.62246,0.47303741416,0.52696258584,0.387502,0.612498,0.90527,0.95629,0.96317,0.9979,0.94014,5.2,True,False,0.81317,0.15
