note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -16.1,-16.1,0.971646,0.028354,0.18607,0.22270000000000004,0.7773,0.32082,0.67918,0.22548209448000006,0.77451790552,0.287084,0.7129160000000001,0.76507,0.90527,0.86492,0.77005,0.76905,1.4,False,False,0.83994,0.02498
x1 = -13.4,-13.4,0.975774,0.024226,0.16455,0.18243,0.8175700000000001,0.32082,0.67918,0.18578263614000004,0.8142173638600001,0.287084,0.7129160000000001,0.68536,0.90527,0.86492,0.69257,0.69069,1.4,False,False,0.83994,0.02498
x1 = 5.4,5.4,0.387502,0.612498,0.96317,0.18243,0.8175700000000001,0.18243,0.8175700000000001,0.18243,0.8175700000000001,0.287084,0.7129160000000001,0.68536,0.68536,0.86492,0.68536,0.68536,1.4,False,False,0.83994,0.02498
x1 = -7.3,-7.3,0.976712,0.023288,0.15952,0.18243,0.8175700000000001,0.32082,0.67918,0.18565282632000002,0.8143471736800001,0.287084,0.7129160000000001,0.68536,0.90527,0.86492,0.69229,0.69048,1.4,False,False,0.83994,0.02498
x1 = -9.8,-9.8,0.97956,0.020440000000000003,0.1439,0.14805,0.8519500000000001,0.32082,0.67918,0.15158141879999998,0.8484185812,0.287084,0.7129160000000001,0.60494,0.90527,0.86492,0.61378,0.61108,1.4,False,False,0.83994,0.02498
x1 = 0.8,0.8,0.60822,0.39177999999999996,0.96594,0.26894,0.73106,0.22270000000000004,0.7773,0.2508240928,0.7491759071999999,0.287084,0.7129160000000001,0.83994,0.76507,0.86492,0.81258,0.81061,1.4,False,False,0.83994,0.02498
x1 = 0.7,0.7,0.6940440000000001,0.305956,0.88845,0.18243,0.8175700000000001,0.26894,0.73106,0.20889825356000002,0.7911017464400002,0.287084,0.7129160000000001,0.68536,0.83994,0.86492,0.73937,0.73265,1.4,False,False,0.83994,0.02498
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.26894,0.73106,0.26894,0.73106,0.26894,0.73106,0.287084,0.7129160000000001,0.83994,0.83994,0.86492,0.83994,0.83994,1.4,True,True,0.83994,0.02498
x1 = 0.5,0.5,0.7900159999999999,0.209984,0.74145,0.1192,0.8808,0.26894,0.73106,0.15064300416,0.84935699584,0.287084,0.7129160000000001,0.52706,0.83994,0.86492,0.61145,0.59276,1.4,False,False,0.83994,0.02498
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.22270000000000004,0.7773,0.32082,0.67918,0.22544892992000004,0.77455107008,0.287084,0.7129160000000001,0.76507,0.90527,0.86492,0.76999,0.769,1.4,False,False,0.83994,0.02498
x1 = 0.7,0.7,0.6940440000000001,0.305956,0.88845,0.18243,0.8175700000000001,0.26894,0.73106,0.20889825356000002,0.7911017464400002,0.287084,0.7129160000000001,0.68536,0.83994,0.86492,0.73937,0.73265,1.4,False,False,0.83994,0.02498
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.26894,0.73106,0.26894,0.73106,0.26894,0.73106,0.287084,0.7129160000000001,0.83994,0.83994,0.86492,0.83994,0.83994,1.4,True,True,0.83994,0.02498
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.22270000000000004,0.7773,0.32082,0.67918,0.22544892992000004,0.77455107008,0.287084,0.7129160000000001,0.76507,0.90527,0.86492,0.76999,0.769,1.4,False,False,0.83994,0.02498
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.26894,0.73106,0.26894,0.73106,0.26894,0.73106,0.287084,0.7129160000000001,0.83994,0.83994,0.86492,0.83994,0.83994,1.4,True,True,0.83994,0.02498
x1 = 0.5,0.5,0.7900159999999999,0.209984,0.74145,0.1192,0.8808,0.26894,0.73106,0.15064300416,0.84935699584,0.287084,0.7129160000000001,0.52706,0.83994,0.86492,0.61145,0.59276,1.4,False,False,0.83994,0.02498
