note,x1,p(u=0|z),p(u=1|z),H[p(u|z)],"p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,z_value_for_min_Va,min_Va,max_Ve
x1 = -1.2,-1.2,0.570398,0.42960200000000004,0.98565,0.99753,0.00247,0.9947800000000001,0.00522,0.9963485945000001,0.0036514055,0.9703839999999999,0.029616000000000003,0.02495,0.04709,0.19246,0.03482,0.03446,-6.8,False,False,0.02796,0.1645
x1 = -7.2,-7.2,0.97933,0.02067,0.14519,0.99753,0.00247,0.37754,0.62246,0.9847148067000001,0.015285193300000001,0.9703839999999999,0.029616000000000003,0.02495,0.95629,0.19246,0.11408,0.0442,-6.8,False,False,0.02796,0.1645
x1 = -3.1,-3.1,0.8673019999999999,0.132698,0.56479,0.9988300000000001,0.00117,0.67918,0.32082,0.9564130842999999,0.0435869157,0.9703839999999999,0.029616000000000003,0.01308,0.90527,0.19246,0.2585,0.13147,-6.8,False,False,0.02796,0.1645
x1 = -5.7,-5.7,0.96578,0.03422,0.21513,0.99807,0.00193,0.5,0.5,0.9810260446,0.0189739554,0.9703839999999999,0.029616000000000003,0.02018,1.0,0.19246,0.13564,0.05371,-6.8,False,False,0.02796,0.1645
x1 = -0.3,-0.3,0.7319880000000001,0.26801200000000003,0.8386,0.9959299999999999,0.00407,0.9947800000000001,0.00522,0.9956217862000001,0.0043782138,0.9703839999999999,0.029616000000000003,0.03818,0.04709,0.19246,0.04061,0.04057,-6.8,False,False,0.02796,0.1645
x1 = -1.0,-1.0,0.491842,0.5081580000000001,0.99981,0.99753,0.00247,0.9968299999999999,0.00317,0.9971742894000001,0.0028257106000000006,0.9703839999999999,0.029616000000000003,0.02495,0.03088,0.19246,0.028,0.02796,-6.8,False,False,0.02796,0.1645
x1 = 2.1,2.1,0.39377399999999996,0.606226,0.96719,0.9947800000000001,0.00522,0.99807,0.00193,0.9967744835400001,0.0032255164600000002,0.9703839999999999,0.029616000000000003,0.04709,0.02018,0.19246,0.03134,0.03078,-6.8,False,False,0.02796,0.1645
x1 = -1.1,-1.1,0.570398,0.42960200000000004,0.98565,0.99753,0.00247,0.9947800000000001,0.00522,0.9963485945000001,0.0036514055,0.9703839999999999,0.029616000000000003,0.02495,0.04709,0.19246,0.03482,0.03446,-6.8,False,False,0.02796,0.1645
x1 = 2.1,2.1,0.39377399999999996,0.606226,0.96719,0.9947800000000001,0.00522,0.99807,0.00193,0.9967744835400001,0.0032255164600000002,0.9703839999999999,0.029616000000000003,0.04709,0.02018,0.19246,0.03134,0.03078,-6.8,False,False,0.02796,0.1645
x1 = 10.0,10.0,0.331416,0.6685840000000001,0.91637,0.99142,0.00858,0.99753,0.00247,0.9955050482400001,0.00449495176,0.9703839999999999,0.029616000000000003,0.07123,0.02495,0.19246,0.04152,0.04029,-6.8,False,False,0.02796,0.1645
x1 = -10.0,-10.0,0.971984,0.028016000000000003,0.18434,0.9985000000000002,0.0015,0.43782,0.56218,0.9827919891200001,0.017208010880000003,0.9703839999999999,0.029616000000000003,0.01623,0.98882,0.19246,0.12546,0.04348,-6.8,False,False,0.02796,0.1645
x1 = -0.7,-0.7,0.67852,0.32148000000000004,0.90598,0.99753,0.00247,0.9947800000000001,0.00522,0.9966459300000001,0.0033540700000000002,0.9703839999999999,0.029616000000000003,0.02495,0.04709,0.19246,0.0324,0.03207,-6.8,False,False,0.02796,0.1645
x1 = 5.4,5.4,0.387502,0.612498,0.96317,0.9933099999999999,0.00669,0.9968299999999999,0.00317,0.9954659929599998,0.0045340070399999995,0.9703839999999999,0.029616000000000003,0.05795,0.03088,0.19246,0.04182,0.04137,-6.8,False,False,0.02796,0.1645
x1 = 2.0,2.0,0.58482,0.41518,0.97914,0.9959299999999999,0.00407,0.99142,0.00858,0.9940575381999999,0.0059424618,0.9703839999999999,0.029616000000000003,0.03818,0.07123,0.19246,0.05249,0.0519,-6.8,False,False,0.02796,0.1645
x1 = 3.7,3.7,0.24279599999999996,0.757204,0.79966,0.99142,0.00858,0.99807,0.00193,0.9964554065999999,0.0035445933999999997,0.9703839999999999,0.029616000000000003,0.07123,0.02018,0.19246,0.03396,0.03257,-6.8,False,False,0.02796,0.1645
